wage,gender,age,city,institution,interest
6580,2,24,5,18,0
9559,2,23,3,30,1
11136,2,18,8,2,0
8994,1,19,1,20,0
7894,2,25,8,38,0
10343,2,25,7,33,1
12670,1,20,1,33,0
13897,1,21,7,28,0
3715,1,24,8,23,0
9684,1,19,8,36,1
3347,2,18,6,25,1
7064,2,23,1,4,0
6520,1,22,6,37,1
8238,1,24,3,27,1
3717,2,24,6,21,1
3149,1,21,8,32,0
11713,2,20,3,40,0
3563,2,18,7,19,1
3516,1,22,5,28,0
5034,1,21,8,17,1
10973,2,18,5,37,0
6775,1,26,6,31,1
14344,1,23,1,37,0
10746,2,26,2,34,1
3663,1,25,8,40,0
9083,2,25,6,25,0
9697,2,26,5,12,0
4754,2,21,4,31,1
14875,1,25,2,25,0
10834,2,24,2,24,1
14045,1,25,5,30,0
14929,2,18,5,36,1
9129,2,18,1,31,1
4230,2,26,1,26,0
12405,1,22,8,34,1
9888,1,20,6,40,0
11842,1,24,8,7,0
14985,1,20,7,39,0
3325,2,24,8,7,1
10228,2,23,6,2,0
11772,2,18,1,40,0
11105,1,26,5,2,0
10145,2,20,4,24,1
12194,2,24,3,20,0
10696,1,24,1,22,1
12873,2,20,7,7,0
7453,1,23,3,34,0
9060,1,26,7,11,0
4385,1,20,2,2,0
11263,2,23,1,16,0
3983,1,22,2,17,0
12230,2,24,1,37,1
12263,1,21,6,39,1
12078,1,20,4,16,1
12194,1,24,1,10,1
13249,2,22,4,10,0
3693,1,19,3,28,1
13048,1,19,8,23,1
8146,2,23,8,27,0
6917,2,22,3,23,0
12317,1,22,5,38,0
8498,2,20,1,13,1
13433,2,18,8,5,1
6622,1,18,1,21,0
8185,2,21,6,40,1
4166,2,26,7,21,1
11393,2,19,5,4,0
8595,1,23,6,25,0
7445,2,18,5,8,1
10158,1,21,6,23,1
12368,2,26,4,35,1
7118,2,21,7,24,1
12873,2,18,1,26,0
11759,2,25,7,11,1
11863,2,23,8,1,1
5939,2,26,4,38,0
5425,1,20,7,26,1
4323,1,25,7,14,1
7704,1,22,6,7,1
10457,2,19,4,12,0
3103,2,25,8,25,0
8443,2,23,7,18,1
6972,1,21,7,17,1
3541,2,26,1,39,1
9873,1,25,6,22,0
11008,1,18,8,16,0
5392,1,22,3,22,1
14175,1,26,1,36,0
11606,2,26,2,14,1
13132,1,23,5,40,1
12729,2,22,5,30,1
9752,1,18,1,28,1
3844,1,18,6,13,1
13844,1,21,4,6,1
6676,1,21,8,3,1
12098,1,18,7,18,0
6546,1,26,6,31,0
4215,1,20,1,37,0
14156,2,24,3,37,0
9378,1,22,8,2,0
13277,2,25,8,36,1
9152,2,20,7,5,0
13575,1,22,5,17,1
6371,2,22,1,23,1
13308,2,24,7,14,1
5810,1,18,3,8,1
4907,1,21,5,11,1
11838,2,24,4,30,0
13977,2,21,5,32,0
10776,1,23,4,30,0
13745,2,26,7,3,0
4826,1,26,3,39,1
9669,2,21,6,15,0
11975,1,22,5,31,1
11663,1,23,7,11,0
4567,2,19,3,9,1
7891,1,23,2,15,0
11935,2,20,1,29,1
5288,1,26,3,8,0
8485,1,20,6,13,1
10212,2,23,1,5,0
3788,2,22,4,9,1
12694,2,25,8,7,1
9631,1,25,1,37,1
11465,2,25,6,13,1
7987,1,25,6,30,1
6483,1,25,1,7,1
12260,2,22,6,6,0
9563,1,24,7,28,1
11296,2,26,1,4,1
3684,2,19,8,24,0
6538,2,19,2,31,1
7374,1,24,6,7,0
12811,2,24,2,10,1
14698,1,18,5,32,1
4519,1,25,4,38,0
3367,1,20,3,39,0
9058,1,25,2,31,0
4868,1,19,8,23,0
3264,2,21,7,18,0
12198,2,23,5,22,1
14440,1,26,7,32,1
11805,1,25,7,35,1
4086,1,26,1,17,0
9354,1,20,3,4,0
12570,2,19,1,33,1
4946,2,24,3,4,0
8266,1,25,5,30,1
5603,2,22,8,15,1
6378,1,25,8,34,0
3708,1,18,7,21,1
11364,2,22,2,37,0
13177,1,24,4,35,0
11826,2,21,4,9,1
10958,2,23,7,21,0
9844,1,23,8,20,0
6601,2,21,6,8,1
14593,1,22,8,37,1
10399,2,22,5,2,1
4764,1,22,2,1,0
9971,1,18,2,3,1
13126,2,18,5,27,0
13950,2,23,3,15,0
5572,2,20,5,7,0
8895,2,24,5,20,0
11722,2,22,7,15,1
3057,2,26,8,34,1
14489,1,25,6,26,0
14133,2,21,2,22,0
9634,1,18,7,27,0
7619,2,25,6,17,0
8783,2,19,6,12,1
5475,2,22,3,10,0
13405,1,22,6,19,0
14875,1,20,3,25,1
9788,1,18,1,7,0
9111,2,22,7,29,1
4343,2,19,7,18,1
14590,2,19,1,6,1
13605,2,25,6,7,1
13625,1,19,3,6,0
13545,2,21,3,21,0
13366,1,21,2,23,1
9160,2,21,3,7,1
11239,1,25,1,17,0
6402,1,22,1,15,1
8916,1,24,5,39,0
11538,1,19,3,10,0
6141,1,18,1,22,0
5709,2,20,7,5,0
13729,1,22,1,34,1
4419,1,25,8,3,1
12803,1,19,4,23,1
10601,2,24,1,22,0
7925,1,21,6,18,0
3774,2,25,3,5,1
5184,1,22,7,25,0
4206,1,21,6,11,1
14910,2,19,2,10,1
3556,1,25,1,39,0
11580,1,25,1,23,1
12433,2,23,4,12,0
4608,1,20,6,31,1
12243,1,26,8,22,0
10535,2,20,5,31,1
5228,1,18,1,32,0
12017,1,21,8,26,1
12612,2,25,8,33,0
13157,1,21,6,28,0
12400,2,24,4,9,0
11260,2,22,4,22,1
3477,2,21,5,34,1
8856,1,22,4,15,1
11431,2,23,5,7,1
5800,1,21,5,6,1
5056,2,25,7,40,1
4803,1,19,2,27,1
4574,2,25,3,4,1
13222,1,25,3,20,0
6125,2,25,4,33,0
4224,1,18,4,40,0
10922,2,22,1,36,0
13067,2,23,4,23,1
5106,1,23,4,23,0
5121,1,26,8,19,0
10009,2,25,6,38,0
8838,2,26,4,9,0
8865,1,23,5,11,0
4329,1,22,7,36,1
4652,2,18,2,34,0
8115,2,18,7,19,1
4946,2,26,6,15,0
7951,1,20,2,38,0
13380,2,24,4,4,0
10545,2,20,6,1,1
9966,2,25,2,13,0
3259,1,26,4,25,1
9258,1,19,8,27,0
8446,1,19,1,6,1
11621,2,22,6,7,1
10235,2,26,7,28,0
11226,2,20,2,10,0
4873,2,24,2,4,1
10008,1,25,8,18,1
8836,2,23,2,17,0
14750,2,26,3,19,0
4548,1,22,2,32,1
5841,2,26,7,3,1
10152,1,20,8,32,1
7596,2,19,7,15,0
8340,1,18,6,23,0
14171,2,22,3,13,0
10736,2,19,2,1,1
13691,2,25,3,7,1
5441,2,24,8,30,0
7885,1,24,2,27,1
11639,2,26,7,40,1
11391,1,23,1,31,0
12328,1,18,6,29,0
7462,2,26,8,25,0
13054,1,24,6,3,1
9927,1,18,8,28,0
5733,2,20,5,11,0
10840,2,18,2,3,1
3238,2,25,4,18,1
14278,1,20,7,35,0
10630,2,23,5,2,0
9160,2,25,4,2,1
11228,2,22,6,7,0
3354,1,21,3,15,1
9896,1,25,4,37,0
6025,1,20,2,11,1
9923,2,21,3,5,1
6486,1,19,7,8,0
7009,2,23,6,31,0
10924,2,22,1,40,1
8793,2,18,7,7,0
5785,1,23,6,10,0
3573,1,24,8,35,1
4389,1,23,5,12,1
14346,2,19,1,16,0
5894,1,23,6,5,0
14290,1,21,6,8,1
9870,2,23,5,5,0
5543,1,22,4,24,1
7278,2,26,6,27,0
7362,1,18,7,7,1
4322,2,26,7,33,1
10485,1,20,5,15,0
6668,2,19,1,38,0
5567,2,21,3,4,0
11981,1,20,6,6,1
8443,2,18,7,20,0
14316,1,24,7,22,1
10804,1,25,1,17,0
6161,2,21,7,34,0
14315,1,25,8,4,0
5087,1,18,4,5,1
8872,2,20,4,5,1
8409,1,22,5,35,1
5744,2,18,5,23,1
7165,2,25,5,10,1
10141,1,20,8,32,1
8123,2,19,5,38,1
13763,2,25,2,30,1
9758,1,21,4,34,0
8353,1,25,2,15,1
6514,1,24,8,28,0
14043,1,21,1,39,1
3021,2,19,8,33,1
10523,2,19,6,12,0
5510,2,18,4,34,0
3915,1,25,4,7,1
5115,2,25,5,38,1
13859,1,19,1,4,1
12483,1,18,4,33,1
9564,1,20,8,28,0
13199,2,21,7,25,1
6440,2,20,4,16,1
5585,2,26,4,37,1
11912,2,23,6,21,0
14043,2,18,3,10,1
14577,1,19,6,36,0
5582,1,25,2,30,1
14569,1,18,8,32,0
9345,1,24,3,36,1
10310,1,23,4,9,1
14468,1,18,6,39,1
13093,2,23,2,33,0
5121,2,22,6,1,1
13307,1,21,2,19,1
13600,1,22,4,35,0
4133,1,20,1,40,0
12296,1,26,6,11,0
11960,1,25,1,18,0
6202,2,19,8,7,1
8831,2,24,1,13,0
12679,2,22,8,13,1
7130,1,22,5,17,1
5750,2,25,4,15,0
10398,1,26,2,18,0
14142,1,25,5,6,1
3197,2,23,6,30,1
13892,2,24,1,5,0
8632,2,23,4,11,0
4791,1,19,4,39,1
8971,1,22,6,29,1
4656,1,26,7,36,1
14442,2,24,7,13,1
8659,2,18,6,31,0
8956,2,22,3,5,1
4608,2,25,4,26,0
13201,2,25,2,36,0
3216,2,25,6,40,0
14623,1,21,5,3,0
10656,2,19,8,32,0
3424,1,25,7,5,1
14040,2,26,4,16,0
14994,1,24,2,18,1
5766,1,26,1,12,0
14806,1,26,5,39,1
11501,1,23,4,2,1
14141,2,19,6,27,0
14420,2,20,6,16,0
10797,2,21,4,2,1
14905,2,26,5,19,1
12224,1,24,6,20,0
14109,1,25,4,20,1
9131,2,26,2,37,0
8223,1,18,3,36,0
4173,1,19,6,17,0
9974,1,21,7,40,0
12959,2,21,1,4,1
10195,1,19,6,13,0
13838,2,26,2,5,0
5797,2,24,5,31,1
8118,2,23,1,1,1
12904,2,25,3,15,0
8492,2,25,5,15,1
7462,2,25,3,24,0
8398,1,18,4,15,0
11745,1,24,5,13,0
9829,1,26,4,34,0
4595,2,20,7,34,1
7690,2,26,4,1,0
13850,2,18,1,19,1
14725,2,19,8,34,1
7872,1,25,8,5,0
13306,2,26,8,7,0
9999,1,25,8,25,1
4552,1,18,4,27,0
14864,2,20,3,9,0
9806,1,20,1,26,1
3121,2,18,8,29,1
8592,2,18,2,36,1
4738,2,20,6,11,1
5681,2,18,3,38,0
7548,2,26,6,23,0
11717,1,23,8,31,0
3575,1,18,7,37,0
6676,2,18,6,35,0
10878,1,21,2,11,0
9486,1,25,1,38,1
9310,2,18,6,10,1
8105,1,18,4,1,0
4994,1,21,3,33,0
3606,1,25,1,30,0
13618,1,21,2,22,1
13843,2,21,7,36,0
14142,2,26,8,24,0
7384,1,23,2,32,1
9580,1,23,6,30,0
5395,1,22,3,28,1
13720,2,24,5,10,0
6054,2,25,1,25,0
14399,2,19,1,37,0
4571,1,19,2,38,0
5551,1,25,7,7,0
3079,1,20,8,13,0
9380,2,21,5,39,1
3111,1,22,3,40,1
11328,2,25,1,14,0
9000,2,22,7,25,0
3338,1,22,6,7,0
7769,1,18,1,19,0
13136,1,23,5,21,1
12303,2,21,3,9,1
4554,2,22,4,6,0
7663,2,24,4,21,0
9147,1,21,5,10,0
3227,1,22,1,39,1
8788,2,21,4,14,0
5374,2,19,3,9,0
3367,2,23,3,40,1
5698,2,23,7,15,1
9987,2,21,8,32,1
11430,2,19,3,36,1
3838,2,21,5,19,1
11347,1,25,3,12,0
6929,1,22,4,19,1
5199,1,26,1,19,0
6207,1,26,2,33,0
4061,2,18,7,7,1
14947,2,24,7,28,1
11346,2,22,4,18,1
4697,1,19,6,23,1
5047,1,26,4,30,1
10636,2,19,3,11,1
13979,1,19,1,34,1
8643,2,18,1,24,0
3961,1,21,2,19,0
14623,2,22,5,3,1
7911,1,18,2,38,0
14976,2,21,7,14,0
7218,2,22,6,5,0
10579,2,25,2,3,0
10971,1,23,6,6,1
5583,1,26,5,25,0
9928,1,23,5,19,1
6933,1,20,6,19,0
9226,1,21,3,11,1
7537,2,20,1,26,1
8075,2,26,4,19,0
11354,2,20,1,28,1
10843,1,21,2,9,0
5993,1,26,8,22,1
6630,2,20,2,18,0
13593,1,24,3,17,0
7744,2,18,7,13,0
14228,2,20,6,9,1
7929,1,25,5,5,0
9541,2,18,2,37,0
4290,2,20,1,14,0
12853,2,26,1,29,0
3316,2,26,6,24,1
9554,1,22,6,30,0
14295,2,21,1,28,0
8587,2,21,2,29,1
9903,1,23,8,8,0
4445,2,19,5,25,1
8232,1,23,7,34,1
13202,1,26,5,22,0
9401,2,20,8,34,0
9902,1,22,1,14,0
6490,2,20,7,30,0
7719,1,24,2,23,0
8209,2,18,4,13,0
14334,1,20,6,10,1
6300,1,22,8,23,0
3058,2,26,7,13,0
14395,1,26,7,36,0
8233,1,21,1,27,0
12003,2,21,2,31,1
9810,1,18,2,13,1
14158,1,23,1,13,1
6048,2,26,2,28,0
5433,1,18,5,31,1
5578,2,18,7,23,0
9077,1,23,6,32,1
10437,1,20,3,18,1
6864,2,26,1,3,0
8645,2,26,6,16,0
14032,2,19,2,9,1
13152,2,26,7,15,0
4673,1,23,5,17,0
11685,1,25,6,3,1
10434,1,22,5,40,0
9533,1,23,6,18,1
4113,1,20,6,23,1
9062,2,18,1,20,1
12105,2,21,7,18,0
13697,1,20,3,1,1
7790,2,25,4,34,1
13373,1,20,4,12,0
11084,2,25,8,27,1
11457,1,21,8,11,1
3958,1,23,4,39,1
13795,1,23,4,17,1
13586,2,19,3,8,0
14714,2,26,5,18,0
11946,2,23,2,18,0
4401,2,18,4,25,0
8741,2,18,8,1,0
8862,2,23,7,10,1
14587,1,19,8,27,0
4680,1,19,2,25,0
3233,1,26,4,13,0
14884,1,19,5,24,1
11603,2,24,2,9,0
10398,1,24,7,26,0
9151,1,25,1,2,0
12075,2,22,7,39,0
14132,2,24,8,34,0
5269,2,19,8,24,0
3728,1,25,2,1,1
6240,2,25,4,40,1
12114,2,25,8,19,1
12168,2,24,7,4,1
8548,1,24,5,17,0
4551,2,24,8,13,0
12076,1,18,8,4,1
4945,1,21,7,27,1
12254,1,25,8,16,0
5575,1,19,3,30,1
9724,2,26,7,27,0
13304,1,26,6,23,1
11113,1,20,4,7,1
14664,1,21,1,14,1
14648,2,24,1,38,1
7829,1,20,3,28,0
6852,1,21,8,23,1
8117,2,23,3,15,1
9745,1,23,3,8,0
11084,1,25,6,17,0
7946,2,23,8,18,1
8780,2,21,3,27,0
10523,2,23,1,16,0
8610,2,21,7,34,0
8235,1,19,5,20,1
13693,1,20,3,23,1
13295,2,23,8,13,1
4319,1,23,4,26,1
14204,1,21,6,28,1
11797,1,20,3,14,1
13134,1,21,4,36,1
9239,1,20,3,13,0
6684,2,24,2,15,1
13373,1,25,5,16,0
10334,1,24,7,32,0
12334,1,21,7,2,0
9064,2,21,4,18,1
9309,2,20,2,13,1
13028,1,20,1,29,0
11995,2,18,4,22,1
14524,2,18,6,19,0
9498,1,19,2,4,0
6556,2,20,1,33,1
8046,1,19,7,32,1
10520,1,21,2,29,1
13497,1,20,2,31,0
3942,1,23,8,25,0
11960,1,20,6,13,0
5193,2,25,2,37,1
12456,1,18,8,1,1
11464,2,20,4,14,0
12333,2,25,2,2,0
10137,1,25,5,8,1
13598,2,25,7,8,1
12521,1,22,6,38,1
11424,2,24,8,40,1
13978,1,19,8,10,1
12942,2,25,3,12,1
12123,1,26,1,28,1
11277,2,25,2,36,1
5263,1,24,4,11,1
6045,1,19,7,40,1
14588,1,20,5,40,0
10619,2,23,6,33,1
3318,2,20,3,13,1
4683,1,21,5,9,1
6156,2,24,1,27,0
10915,2,23,3,31,1
13430,2,18,7,29,0
8960,2,24,7,8,0
9158,2,22,8,30,1
11265,2,22,8,1,1
7115,2,22,5,21,1
6834,1,23,4,6,1
10710,2,26,7,32,1
5574,1,22,6,36,1
11812,2,24,3,11,0
10200,2,19,7,20,1
9333,1,21,2,40,1
4102,2,21,8,7,1
4374,1,21,6,22,1
12531,2,20,5,6,1
9699,1,20,4,19,0
11371,2,23,3,30,0
8614,2,19,4,21,1
5880,2,19,6,37,0
6042,1,23,8,4,0
6868,2,21,3,21,1
7943,2,25,1,10,1
11478,1,20,4,16,1
4719,1,20,3,26,0
10997,2,20,4,37,0
6556,1,25,3,8,0
11451,1,23,4,15,1
14165,2,24,3,9,1
14162,2,23,8,11,0
6614,1,18,7,16,0
14109,1,19,4,16,0
11929,1,23,3,23,1
9621,2,19,6,32,0
8038,1,18,6,3,1
6812,2,26,7,5,1
14985,2,21,2,25,0
9906,2,22,7,1,1
11970,1,23,6,4,0
3458,2,19,4,38,1
5939,2,19,3,12,1
10976,1,20,2,30,0
14392,1,20,6,21,0
5177,2,18,6,21,0
9003,1,25,3,38,0
8557,2,22,4,5,0
11390,1,21,6,2,1
3970,2,24,4,27,0
9019,2,25,1,26,1
12157,1,22,1,18,1
12917,2,20,3,5,1
5827,2,26,3,26,0
12361,1,25,2,32,0
14580,2,21,7,18,1
5973,1,20,8,9,0
6933,1,26,5,17,1
5537,2,21,7,40,1
10992,1,23,7,26,1
5773,1,25,8,4,1
8493,1,21,3,7,0
10291,1,19,7,15,1
13929,1,23,7,25,1
12235,2,25,4,14,0
3237,1,19,2,9,0
4200,2,20,1,27,1
8499,1,25,8,8,0
14321,1,24,3,16,0
9241,1,25,4,22,0
14806,1,19,3,8,1
7849,1,24,2,18,1
5750,1,23,5,21,1
9480,1,24,7,24,0
10012,1,25,3,18,1
13464,2,21,8,6,0
9058,1,18,2,4,1
11823,2,20,2,24,0
9203,2,22,8,19,1
8045,1,24,6,9,1
9935,2,22,8,22,0
5136,1,24,5,27,1
4848,1,20,5,21,1
7647,1,22,2,15,1
7286,1,21,7,5,1
6541,1,18,8,28,1
9794,2,18,2,21,0
13764,1,26,6,8,0
14339,1,22,1,21,1
14005,2,23,1,16,1
11850,1,23,8,18,0
3158,2,22,7,40,0
7365,1,22,2,15,1
7973,1,25,3,25,0
11888,2,20,4,38,1
13660,1,25,8,36,0
14042,2,19,8,6,0
12658,2,26,7,31,0
13674,1,19,4,39,1
6516,1,19,1,21,0
9722,1,24,7,16,1
9917,2,23,2,36,0
11761,2,19,3,24,0
8838,1,23,1,35,1
6447,1,21,5,38,1
5260,2,22,7,24,0
11325,2,26,7,14,1
4982,1,23,5,28,1
12360,1,25,4,15,0
11444,2,25,1,40,0
14338,2,25,8,38,0
12428,1,26,6,15,0
14868,2,20,1,39,1
12682,1,23,5,1,0
6257,1,24,4,21,1
12499,2,25,6,38,1
12261,1,22,4,17,1
12976,2,24,1,1,1
13918,2,25,6,31,1
6891,1,26,5,3,0
14029,2,20,4,2,1
13932,1,24,5,37,1
5593,1,26,8,2,0
14798,2,21,7,31,1
3467,1,18,8,11,1
14427,1,26,7,25,0
10774,2,26,1,9,1
11351,1,20,2,21,0
3688,2,25,8,13,0
7581,1,24,6,32,0
10036,1,22,5,7,0
6370,2,20,3,14,0
13955,1,22,8,6,1
6296,2,22,6,38,0
9044,1,26,5,2,0
6305,1,19,5,31,0
7955,2,18,1,12,0
10104,1,22,1,34,0
10156,1,20,7,37,0
8975,1,18,5,40,0
9187,2,25,2,8,1
8101,2,25,2,19,0
10112,2,26,8,33,0
4361,2,18,3,10,0
3008,1,18,6,5,1
3636,1,25,6,17,0
3565,1,18,2,40,0
3351,1,26,2,1,0
10878,2,22,7,11,1
9009,1,25,6,32,0
9783,1,22,5,26,1
8287,2,24,7,4,1
10604,2,24,8,14,0
7144,2,26,8,7,1
8369,2,21,1,19,0
8359,1,24,1,9,1
6479,2,26,7,26,1
3144,1,19,4,29,0
13693,2,25,1,26,0
8576,2,20,6,29,1
10229,2,19,4,35,1
7035,1,18,8,12,1
9266,1,19,3,32,1
4948,1,26,7,10,1
12930,2,23,2,17,0
11412,1,22,2,33,0
14052,1,18,1,32,0
5566,2,18,7,2,0
10704,2,20,6,11,0
4279,1,20,5,39,1
14490,1,20,2,11,1
7309,2,19,5,30,0
9146,1,21,7,5,0
4815,2,25,8,3,0
10004,2,18,7,3,1
12562,1,23,3,31,0
4626,1,20,1,14,1
5832,2,21,3,31,0
14032,2,23,2,2,0
7215,1,20,4,20,1
11657,2,20,1,6,1
6294,1,26,1,39,1
9638,2,20,3,25,1
10158,2,21,4,26,1
4699,2,21,3,19,1
3037,2,21,8,10,1
8735,1,18,6,14,0
4514,2,22,3,18,1
13386,2,22,3,31,1
14322,2,24,4,37,0
4725,1,20,2,8,0
7551,2,25,4,29,0
14586,2,22,4,30,0
13140,1,19,1,19,1
13030,2,25,8,27,0
12594,2,26,8,27,1
3308,2,25,7,1,0
13269,1,19,2,5,1
11391,2,21,4,12,0
8067,1,18,6,1,0
5777,2,19,7,24,0
4116,2,23,2,5,1
8151,1,26,3,20,0
5911,1,20,1,27,1
13400,2,26,4,1,1
5072,1,19,4,18,1
14923,2,23,2,14,1
8983,1,20,6,22,1
13636,2,24,5,32,1
3579,1,18,4,35,1
14239,2,20,7,6,1
3862,1,18,1,19,1
13768,2,22,5,36,0
10352,2,21,1,3,0
13281,2,25,5,25,0
6493,1,20,1,31,0
11055,1,26,1,38,1
8199,1,22,5,3,1
12279,2,26,8,35,0
8837,1,20,6,35,0
7893,1,25,1,5,0
3371,1,26,8,12,0
12491,2,22,4,22,0
10821,1,23,6,22,0
12550,2,21,8,40,1
9306,2,20,4,39,0
10416,2,19,4,11,1
3252,2,25,2,36,0
11048,1,19,7,20,1
14070,1,26,6,37,0
11074,1,24,1,39,0
12795,1,26,7,25,1
9620,1,24,3,10,1
10087,1,24,3,40,1
11944,2,26,1,22,0
12934,2,21,3,10,0
4470,1,25,8,36,1
7700,1,23,2,16,1
4067,1,23,2,28,0
11819,2,18,2,17,1
7486,1,18,6,19,1
9019,1,21,6,12,1
4547,2,26,4,3,1
7729,1,20,1,5,1
10233,2,22,2,28,1
3041,1,25,1,36,0
13484,1,24,6,30,1
5426,1,25,2,5,0
3686,1,25,3,12,1
9731,1,20,7,4,0
14978,2,24,4,1,1
14475,1,18,8,27,0
3829,1,26,6,36,0
8279,1,21,1,8,0
14679,2,23,5,36,0
14269,2,18,2,39,1
3089,1,19,5,16,0
9135,2,26,6,13,1
13366,2,25,5,9,0
4676,1,24,3,35,1
13916,1,24,3,27,0
4972,2,22,1,13,0
10484,2,26,6,15,1
14876,2,23,3,33,1
8880,2,23,6,8,0
14107,1,18,3,24,0
9330,2,23,6,38,0
13533,2,25,5,5,0
3856,2,19,4,25,0
8105,1,24,6,3,1
10071,2,20,8,11,1
13440,2,24,6,37,0
10555,2,21,8,24,1
3396,2,22,8,34,1
11079,1,18,4,12,1
8988,2,18,2,38,1
10145,1,21,1,33,1
13132,2,26,4,6,0
5835,1,19,5,34,1
13488,1,26,2,23,0
4288,1,21,2,24,0
13595,1,20,8,9,1
3849,2,21,1,37,0
10125,1,18,7,24,1
5313,1,24,8,6,1
11486,2,19,8,6,1
9339,2,24,3,1,0
5135,1,21,2,28,0
7612,2,24,4,16,0
11761,1,26,5,32,1
12810,2,19,4,24,0
9008,1,23,5,34,1
5924,2,18,6,2,1
11803,2,19,2,22,1
14132,2,23,7,14,0
7931,1,22,7,32,1
10084,2,19,6,37,0
13745,2,18,5,23,0
9188,1,25,4,13,0
5745,2,24,4,3,1
12543,2,21,1,21,1
6187,1,23,2,4,0
3702,2,20,2,8,0
9112,1,22,3,39,1
9398,1,19,2,29,0
11692,1,24,5,20,0
7268,2,25,6,10,0
9862,2,25,3,1,0
11654,1,22,5,21,0
6768,2,24,3,30,0
10736,1,23,2,29,0
3786,2,20,4,12,0
8777,2,24,8,11,0
11438,1,26,5,19,1
3610,1,26,7,31,0
10987,1,18,3,32,1
3754,1,18,3,36,1
10169,1,23,7,11,1
5827,2,23,7,17,0
5268,1,18,6,30,1
5451,1,24,4,8,0
4716,1,23,7,32,1
13189,2,25,5,3,0
6524,1,19,7,17,1
12266,1,24,5,4,1
10194,2,20,5,40,1
5176,2,25,5,34,1
3583,2,24,8,28,1
9804,2,21,4,36,1
5625,2,20,7,39,1
14219,2,22,1,38,1
14712,1,26,6,37,1
3959,2,24,6,16,0
6667,2,21,1,18,1
6321,2,18,3,20,1
7454,2,18,1,24,0
12068,1,19,4,2,1
3702,1,22,4,37,1
14055,2,23,5,40,1
13994,1,18,1,6,1
8422,2,24,6,26,1
5240,2,22,5,16,0
14905,2,19,2,11,1
13672,2,25,3,3,0
11158,1,21,2,18,1
11354,1,20,3,30,0
3546,1,18,5,31,0
3531,2,22,2,2,0
6327,1,26,8,1,1
5897,2,20,4,33,0
9381,1,19,4,15,1
13397,1,18,3,32,1
12135,2,22,5,38,0
13480,2,25,3,31,0
14960,2,25,2,31,0
11329,1,23,3,32,0
8739,2,22,7,12,0
5141,1,21,3,19,1
8454,1,22,8,13,1
11588,2,22,4,27,0
12748,1,19,4,7,1
10123,1,19,3,9,1
3096,1,22,4,13,1
7855,2,23,1,23,1
12843,2,23,2,26,0
10661,2,24,6,30,1
6976,1,18,5,19,1
13977,2,18,4,36,0
14603,2,24,6,37,0
5872,1,26,1,18,1
11492,2,23,6,7,0
4526,1,23,7,37,0
4968,2,19,3,35,1
9420,2,18,1,33,0
10874,2,22,2,2,0
14298,1,19,7,28,0
14672,1,25,3,21,0
14693,2,24,3,39,0
3725,1,25,1,20,0
13175,1,18,2,29,0
11137,1,23,8,34,0
7492,2,26,1,19,1
11863,2,22,1,34,1
9847,2,21,7,31,0
8008,1,22,3,39,1
10518,2,24,2,11,1
10403,1,19,7,21,0
7958,2,24,8,31,0
3780,2,23,7,40,0
12765,1,21,1,35,1
3478,2,23,5,40,1
7504,2,19,2,32,0
3726,2,26,5,12,0
6469,1,23,3,14,1
8253,1,25,5,17,0
13182,1,22,6,24,1
10434,1,23,3,40,0
11306,2,20,6,23,1
14916,1,26,2,37,1
11932,2,25,3,22,1
11925,1,18,2,6,1
10876,1,18,6,22,0
7508,2,26,8,17,0
3401,1,20,6,19,0
3668,2,24,1,7,1
9049,2,21,7,38,1
4783,1,18,7,7,0
6328,1,24,3,1,1
4444,1,21,6,20,0
6946,1,26,6,7,1
14767,2,19,8,34,1
3326,2,21,3,32,0
12362,2,26,1,29,1
7942,2,24,8,18,0
10318,1,22,4,33,1
7409,1,24,1,23,0
3884,2,22,4,1,1
4944,1,21,6,30,1
6591,1,22,3,13,0
9255,1,26,7,40,0
12875,2,23,5,34,0
10865,2,22,1,32,0
8509,1,26,2,13,0
6248,2,21,7,26,1
10134,2,22,8,12,0
6057,1,24,6,9,0
8348,1,18,3,30,1
11807,2,23,5,14,1
9663,2,24,7,28,0
12957,2,23,6,35,1
7896,1,24,4,18,1
6176,1,24,8,26,1
9693,2,20,1,5,1
9622,2,22,2,1,0
11456,2,25,1,24,1
12263,1,22,5,8,1
13894,1,24,1,15,1
6371,2,25,2,38,0
3122,2,22,4,25,0
7858,2,26,5,14,1
3639,2,20,4,17,0
3770,1,24,1,14,1
3767,1,20,6,25,0
12083,2,18,5,8,1
5352,2,24,4,10,1
4822,1,20,3,25,1
6103,1,19,2,40,0
3008,2,18,4,30,0
6734,2,26,4,26,1
11593,1,21,8,7,0
3225,1,18,7,2,0
6835,1,26,4,7,1
5698,1,26,7,40,0
10501,1,21,8,19,0
10020,1,26,6,38,1
4346,2,19,5,14,0
5984,1,25,7,18,1
5134,2,18,3,21,1
8404,2,21,8,25,1
14922,2,20,4,18,0
7838,1,23,7,31,1
3057,1,20,7,30,1
8108,2,18,8,11,0
10168,1,26,4,10,1
7533,1,24,3,36,1
14561,1,21,5,27,1
11949,1,21,6,25,1
5320,2,19,3,11,0
12227,1,23,3,37,1
5313,2,18,5,31,0
3202,1,26,3,1,0
5103,2,23,7,16,1
4969,1,22,8,27,1
7245,1,26,2,27,1
12177,2,22,8,29,1
6001,1,19,3,40,1
13991,1,18,4,34,0
