Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford
2,25,2,30000,3000,2,5709,0
2,18,5,30000,3000,1,9625,1
1,19,4,30000,3000,1,5026,0
1,24,7,30000,3000,2,8733,1
1,22,8,30000,3000,3,13024,1
2,21,8,30000,3000,2,6602,0
1,25,6,30000,3000,1,3806,0
2,22,6,30000,3000,2,5961,0
1,25,7,30000,3000,1,8100,0
2,24,7,30000,3000,1,12369,1
1,25,8,30000,3000,1,11540,1
2,20,7,30000,3000,1,4292,0
1,22,2,30000,3000,4,3268,0
2,25,6,30000,3000,2,8838,1
1,20,7,30000,3000,2,9423,1
2,19,4,30000,3000,3,7623,0
1,23,7,30000,3000,4,8868,1
2,22,7,30000,3000,2,5884,0
1,18,5,30000,3000,4,6929,0
1,25,3,30000,3000,1,3823,0
1,20,6,30000,3000,2,4255,0
2,20,6,30000,3000,2,3466,0
1,18,7,30000,3000,4,7627,0
2,24,8,30000,3000,1,10904,1
2,19,4,30000,3000,3,10073,1
1,24,7,30000,3000,1,6099,0
1,20,2,30000,3000,1,10282,1
2,25,7,30000,3000,4,10388,1
1,25,2,30000,3000,1,11170,1
1,24,7,30000,3000,3,8668,1
1,23,1,30000,3000,3,3316,0
2,23,1,30000,3000,3,3559,0
2,22,5,30000,3000,1,13200,1
1,22,5,30000,3000,3,3188,0
1,23,6,30000,3000,3,8820,1
2,24,1,30000,3000,3,11715,1
2,23,6,30000,3000,1,3484,0
1,21,6,30000,3000,4,13026,1
1,20,2,30000,3000,2,4037,0
1,22,6,30000,3000,2,8796,1
2,24,5,30000,3000,4,5602,0
2,18,7,30000,3000,1,8319,0
2,25,1,30000,3000,4,10923,1
1,20,2,30000,3000,2,13458,1
2,18,7,30000,3000,3,6873,0
2,23,1,30000,3000,1,6263,0
2,19,4,30000,3000,2,5326,0
2,23,8,30000,3000,1,9805,1
2,22,3,30000,3000,4,3154,0
1,18,1,30000,3000,1,9100,1
2,20,3,30000,3000,4,13242,1
1,22,3,30000,3000,1,3232,0
2,20,6,30000,3000,3,13733,1
2,18,5,30000,3000,3,12243,1
2,22,3,30000,3000,3,11030,1
1,18,8,30000,3000,2,6726,0
2,18,3,30000,3000,1,10430,1
1,23,5,30000,3000,4,4554,0
2,24,1,30000,3000,4,3091,0
1,19,6,30000,3000,4,5603,0
2,20,8,30000,3000,1,11004,1
1,23,8,30000,3000,2,8831,1
1,19,3,30000,3000,1,8575,1
1,22,8,30000,3000,2,13418,1
2,18,1,30000,3000,3,9867,1
1,24,3,30000,3000,4,5981,0
2,23,5,30000,3000,4,5802,0
2,25,1,30000,3000,2,7630,0
2,19,7,30000,3000,3,4989,0
1,18,5,30000,3000,3,13273,1
1,19,2,30000,3000,3,7743,0
2,24,6,30000,3000,2,10335,1
1,18,4,30000,3000,2,11474,1
2,22,6,30000,3000,3,5587,0
1,23,5,30000,3000,2,9271,1
1,23,1,30000,3000,1,5705,0
2,24,7,30000,3000,3,5259,0
2,20,6,30000,3000,2,9213,1
1,19,2,30000,3000,1,12212,1
1,22,4,30000,3000,3,6926,0
2,19,1,30000,3000,1,5657,0
2,18,7,30000,3000,4,4489,0
2,22,7,30000,3000,2,3361,0
1,25,7,30000,3000,3,3394,0
2,24,2,30000,3000,1,5263,0
2,25,1,30000,3000,1,5915,0
1,19,8,30000,3000,4,8890,1
1,21,8,30000,3000,4,4898,0
1,23,2,30000,3000,3,9571,1
2,22,4,30000,3000,2,3791,0
1,25,8,30000,3000,3,9863,1
1,22,6,30000,3000,1,10688,1
2,19,1,30000,3000,1,10411,1
2,25,2,30000,3000,4,13737,1
2,24,8,30000,3000,2,7971,0
2,18,8,30000,3000,1,7992,0
2,23,1,30000,3000,4,9375,1
2,20,1,30000,3000,3,3111,0
2,24,1,30000,3000,1,10060,1
1,24,4,30000,3000,3,12975,1
2,19,7,30000,3000,2,12269,1
2,22,7,30000,3000,1,7491,0
2,22,6,30000,3000,3,13992,1
1,22,6,30000,3000,4,5322,0
2,20,7,30000,3000,3,3451,0
2,18,3,30000,3000,3,8649,1
1,21,1,30000,3000,1,11912,1
1,25,3,30000,3000,4,12934,1
1,23,2,30000,3000,2,7648,0
2,21,6,30000,3000,1,9384,1
2,22,4,30000,3000,4,12815,1
1,21,3,30000,3000,1,10379,1
1,24,4,30000,3000,2,7081,0
1,21,7,30000,3000,1,6797,0
2,23,2,30000,3000,4,5371,0
1,18,2,30000,3000,1,5408,0
1,19,4,30000,3000,3,7981,0
1,24,2,30000,3000,2,13354,1
1,18,6,30000,3000,4,12153,1
1,20,3,30000,3000,3,6270,0
1,24,1,30000,3000,4,3589,0
2,19,8,30000,3000,3,13177,1
1,19,4,30000,3000,2,3178,0
2,20,8,30000,3000,2,4741,0
2,25,7,30000,3000,4,9797,1
1,20,2,30000,3000,2,10261,1
2,19,5,30000,3000,2,13232,1
1,22,7,30000,3000,3,9350,1
1,20,8,30000,3000,4,7666,0
1,22,8,30000,3000,2,9678,1
1,25,1,30000,3000,1,4255,0
2,25,1,30000,3000,3,3474,0
1,21,2,30000,3000,4,7764,0
1,21,1,30000,3000,3,12265,1
1,20,7,30000,3000,2,7300,0
2,23,4,30000,3000,4,4851,0
2,19,3,30000,3000,3,9840,1
2,24,4,30000,3000,4,8254,0
1,24,5,30000,3000,3,5051,0
1,25,8,30000,3000,1,8303,0
1,23,4,30000,3000,3,12337,1
2,22,2,30000,3000,3,11191,1
2,20,6,30000,3000,4,6748,0
1,23,8,30000,3000,4,10313,1
2,18,2,30000,3000,4,3745,0
2,23,6,30000,3000,4,9689,1
2,20,6,30000,3000,2,10161,1
1,18,2,30000,3000,3,12927,1
1,23,4,30000,3000,3,10520,1
1,20,1,30000,3000,1,3174,0
1,20,1,30000,3000,4,4279,0
1,20,4,30000,3000,4,4615,0
1,25,3,30000,3000,4,9719,1
1,18,2,30000,3000,4,3608,0
1,23,6,30000,3000,2,8870,1
1,23,4,30000,3000,3,5646,0
2,21,4,30000,3000,2,9916,1
2,22,7,30000,3000,3,4957,0
1,18,4,30000,3000,2,13542,1
2,20,8,30000,3000,3,4065,0
1,18,2,30000,3000,2,6719,0
2,19,4,30000,3000,1,6415,0
2,18,5,30000,3000,1,6340,0
1,19,5,30000,3000,4,7513,0
1,22,7,30000,3000,3,7365,0
1,19,7,30000,3000,4,12539,1
2,19,5,30000,3000,2,9048,1
2,25,5,30000,3000,1,7633,0
1,20,7,30000,3000,2,7116,0
1,22,8,30000,3000,2,3251,0
2,21,8,30000,3000,3,12002,1
1,18,8,30000,3000,1,10121,1
2,25,2,30000,3000,2,12558,1
1,20,2,30000,3000,2,5073,0
1,19,6,30000,3000,2,11753,1
2,19,2,30000,3000,4,7245,0
2,18,3,30000,3000,4,4071,0
1,24,3,30000,3000,4,12774,1
2,24,4,30000,3000,2,10110,1
1,22,1,30000,3000,3,8405,1
1,19,8,30000,3000,4,9976,1
2,23,1,30000,3000,2,10873,1
2,23,4,30000,3000,3,7204,0
2,19,4,30000,3000,4,6121,0
2,24,6,30000,3000,1,6393,0
2,22,5,30000,3000,4,8827,1
2,24,6,30000,3000,1,4790,0
1,23,3,30000,3000,2,9175,1
2,21,4,30000,3000,2,4100,0
2,25,8,30000,3000,3,11705,1
1,20,3,30000,3000,2,8592,1
1,25,2,30000,3000,3,6695,0
2,19,8,30000,3000,3,4534,0
1,20,4,30000,3000,2,8394,1
1,19,5,30000,3000,2,6952,0
2,19,7,30000,3000,2,13651,1
2,21,4,30000,3000,4,6285,0
1,22,1,30000,3000,2,8043,0
1,21,3,30000,3000,2,7578,0
1,24,5,30000,3000,4,9036,1
2,19,4,30000,3000,4,4181,0
1,19,8,30000,3000,3,4884,0
2,24,7,30000,3000,2,10413,1
1,20,8,30000,3000,2,3347,0
2,23,8,30000,3000,1,12322,1
1,25,6,30000,3000,1,7729,0
1,18,2,30000,3000,1,11515,1
1,23,8,30000,3000,1,6242,0
2,23,5,30000,3000,2,3631,0
1,19,1,30000,3000,2,6390,0
2,18,2,30000,3000,3,10426,1
1,22,1,30000,3000,2,9226,1
1,23,5,30000,3000,4,4245,0
1,24,6,30000,3000,3,13798,1
2,20,1,30000,3000,2,4583,0
2,23,2,30000,3000,1,9768,1
2,19,4,30000,3000,4,7738,0
1,23,8,30000,3000,3,5187,0
2,23,3,30000,3000,4,11484,1
2,20,4,30000,3000,1,11075,1
1,24,6,30000,3000,1,6026,0
2,21,3,30000,3000,4,3738,0
1,20,7,30000,3000,2,10647,1
2,23,7,30000,3000,4,11865,1
1,23,5,30000,3000,1,8766,1
2,22,3,30000,3000,2,5555,0
1,23,1,30000,3000,4,6974,0
2,24,6,30000,3000,2,7110,0
2,23,8,30000,3000,3,13896,1
2,25,4,30000,3000,1,9961,1
2,24,8,30000,3000,3,6201,0
1,22,1,30000,3000,4,5471,0
1,22,8,30000,3000,3,8051,0
2,19,4,30000,3000,3,7766,0
1,24,6,30000,3000,2,5226,0
1,22,2,30000,3000,1,8968,1
1,25,5,30000,3000,2,11992,1
2,19,3,30000,3000,4,5434,0
2,18,2,30000,3000,2,3529,0
2,19,7,30000,3000,2,11116,1
1,20,4,30000,3000,3,11745,1
1,18,3,30000,3000,3,6093,0
2,21,1,30000,3000,2,7891,0
2,19,3,30000,3000,2,3022,0
2,20,7,30000,3000,3,8613,1
2,21,6,30000,3000,3,3326,0
2,18,4,30000,3000,1,8355,1
1,25,4,30000,3000,2,4929,0
2,25,5,30000,3000,2,5828,0
1,21,6,30000,3000,3,12116,1
2,24,5,30000,3000,2,10687,1
2,19,4,30000,3000,1,12036,1
2,20,3,30000,3000,4,13391,1
1,21,3,30000,3000,1,7745,0
2,22,7,30000,3000,3,5360,0
1,23,2,30000,3000,2,12919,1
1,20,4,30000,3000,2,12398,1
2,23,4,30000,3000,2,13956,1
2,21,7,30000,3000,3,11928,1
2,22,5,30000,3000,2,12118,1
2,25,4,30000,3000,1,12893,1
2,21,6,30000,3000,1,10571,1
2,22,1,30000,3000,3,10845,1
2,19,6,30000,3000,3,3685,0
1,19,4,30000,3000,2,5485,0
2,22,3,30000,3000,2,8158,0
2,23,1,30000,3000,2,7964,0
2,25,1,30000,3000,2,10576,1
1,25,5,30000,3000,4,5522,0
1,21,5,30000,3000,1,8610,1
1,20,2,30000,3000,4,13885,1
1,23,1,30000,3000,1,12840,1
2,22,3,30000,3000,2,5647,0
2,19,4,30000,3000,2,8156,0
2,23,4,30000,3000,1,4054,0
1,22,3,30000,3000,4,7234,0
1,25,2,30000,3000,3,9549,1
2,21,4,30000,3000,3,5058,0
2,21,7,30000,3000,1,9487,1
1,22,5,30000,3000,4,8244,0
2,22,8,30000,3000,2,5835,0
1,20,8,30000,3000,4,12804,1
2,18,8,30000,3000,3,6447,0
1,20,1,30000,3000,3,5528,0
1,25,5,30000,3000,2,8077,0
2,24,1,30000,3000,1,8987,1
2,21,5,30000,3000,3,11267,1
2,23,3,30000,3000,2,11716,1
1,21,8,30000,3000,2,11268,1
2,23,4,30000,3000,1,5693,0
1,21,4,30000,3000,3,8924,1
2,24,4,30000,3000,1,11391,1
1,22,4,30000,3000,2,3206,0
2,19,1,30000,3000,2,8891,1
2,23,7,30000,3000,3,8038,0
2,20,8,30000,3000,1,8173,0
2,23,2,30000,3000,2,4281,0
2,23,7,30000,3000,1,5050,0
1,20,3,30000,3000,1,5283,0
2,21,6,30000,3000,1,12032,1
2,25,5,30000,3000,2,3881,0
1,25,8,30000,3000,2,6302,0
2,21,5,30000,3000,4,7639,0
2,21,3,30000,3000,4,13916,1
2,19,4,30000,3000,1,12037,1
1,18,6,30000,3000,4,4526,0
2,20,6,30000,3000,2,3441,0
1,23,3,30000,3000,1,12553,1
1,22,3,30000,3000,4,9074,1
2,20,5,30000,3000,3,6928,0
1,22,7,30000,3000,4,10798,1
2,25,3,30000,3000,4,6085,0
1,20,8,30000,3000,2,9248,1
1,19,3,30000,3000,4,6924,0
1,23,1,30000,3000,1,9042,1
1,22,5,30000,3000,3,11401,1
2,18,7,30000,3000,4,13236,1
2,23,2,30000,3000,1,4880,0
2,20,5,30000,3000,2,10245,1
2,19,3,30000,3000,1,13957,1
2,18,4,30000,3000,3,3871,0
2,21,2,30000,3000,2,11644,1
1,24,4,30000,3000,1,3026,0
2,22,4,30000,3000,1,7311,0
2,18,4,30000,3000,4,8042,0
2,22,4,30000,3000,2,5034,0
1,22,5,30000,3000,1,13472,1
1,19,6,30000,3000,2,11751,1
1,22,3,30000,3000,1,3500,0
2,19,2,30000,3000,2,7417,0
1,20,1,30000,3000,3,8405,1
2,22,6,30000,3000,4,9929,1
1,25,2,30000,3000,1,4239,0
1,19,1,30000,3000,1,6041,0
2,22,3,30000,3000,4,9837,1
1,24,5,30000,3000,3,7680,0
2,25,1,30000,3000,4,5618,0
1,23,7,30000,3000,2,5238,0
1,19,1,30000,3000,3,4931,0
2,20,3,30000,3000,3,8298,0
1,25,4,30000,3000,1,5208,0
2,18,8,30000,3000,3,7258,0
2,25,2,30000,3000,3,7184,0
1,24,5,30000,3000,3,13364,1
1,18,7,30000,3000,2,7732,0
1,21,8,30000,3000,4,6680,0
2,19,8,30000,3000,4,5710,0
2,18,8,30000,3000,3,3261,0
1,18,6,30000,3000,4,4209,0
2,18,7,30000,3000,3,5828,0
2,20,3,30000,3000,4,12468,1
1,20,8,30000,3000,1,11539,1
1,18,6,30000,3000,3,3036,0
1,24,8,30000,3000,3,3499,0
2,23,3,30000,3000,4,8723,1
2,22,6,30000,3000,3,5124,0
1,22,5,30000,3000,1,9040,1
1,18,3,30000,3000,2,8893,1
2,20,4,30000,3000,3,9119,1
1,18,5,30000,3000,3,3478,0
1,19,3,30000,3000,3,3532,0
1,21,7,30000,3000,4,4676,0
1,22,8,30000,3000,1,10720,1
2,22,7,30000,3000,1,3025,0
1,19,2,30000,3000,4,13727,1
2,25,7,30000,3000,3,10752,1
2,21,8,30000,3000,4,9660,1
2,22,1,30000,3000,2,11751,1
1,22,3,30000,3000,2,3208,0
1,24,3,30000,3000,2,5429,0
1,20,5,30000,3000,1,13562,1
1,20,5,30000,3000,3,6896,0
1,25,4,30000,3000,2,3144,0
1,25,7,30000,3000,2,13792,1
1,19,5,30000,3000,2,4121,0
1,22,6,30000,3000,1,7332,0
2,25,3,30000,3000,1,7007,0
1,19,6,30000,3000,2,13087,1
2,25,4,30000,3000,2,7858,0
1,24,2,30000,3000,2,5451,0
2,23,2,30000,3000,2,7950,0
2,23,3,30000,3000,1,10094,1
2,19,2,30000,3000,1,3654,0
1,19,5,30000,3000,2,8249,0
2,21,7,30000,3000,4,3450,0
2,21,2,30000,3000,3,13555,1
2,24,8,30000,3000,2,5410,0
1,24,2,30000,3000,4,3438,0
2,25,1,30000,3000,1,13822,1
1,18,6,30000,3000,4,3364,0
1,23,2,30000,3000,2,11459,1
1,23,8,30000,3000,3,8347,1
1,20,2,30000,3000,2,8895,1
2,24,2,30000,3000,2,11138,1
2,24,1,30000,3000,4,5728,0
1,19,4,30000,3000,3,13556,1
2,22,2,30000,3000,4,9186,1
1,19,8,30000,3000,1,5704,0
2,24,1,30000,3000,2,11421,1
2,20,4,30000,3000,2,3792,0
2,20,7,30000,3000,4,4637,0
2,18,7,30000,3000,2,4378,0
1,18,7,30000,3000,4,3544,0
1,23,5,30000,3000,3,9271,1
2,19,7,30000,3000,2,8242,0
2,20,1,30000,3000,1,4624,0
2,24,5,30000,3000,4,6796,0
1,18,1,30000,3000,1,4824,0
2,19,3,30000,3000,1,12942,1
2,24,2,30000,3000,2,10907,1
2,19,6,30000,3000,1,13257,1
1,25,7,30000,3000,4,11084,1
2,23,2,30000,3000,1,8037,0
1,22,4,30000,3000,4,6630,0
2,25,6,30000,3000,2,4808,0
1,24,3,30000,3000,3,6444,0
2,18,4,30000,3000,1,6746,0
1,22,7,30000,3000,3,7884,0
2,18,8,30000,3000,3,3151,0
1,22,7,30000,3000,3,6808,0
1,20,5,30000,3000,4,7302,0
1,25,6,30000,3000,2,12890,1
1,25,1,30000,3000,1,8428,1
1,18,3,30000,3000,1,9450,1
2,21,6,30000,3000,3,8062,0
1,22,3,30000,3000,3,10398,1
2,19,8,30000,3000,4,8559,1
1,22,5,30000,3000,3,12054,1
1,23,1,30000,3000,3,10636,1
1,20,6,30000,3000,2,6082,0
2,19,8,30000,3000,2,13134,1
1,24,8,30000,3000,3,3154,0
2,19,6,30000,3000,2,11053,1
2,21,4,30000,3000,2,8140,0
1,25,2,30000,3000,1,3557,0
2,24,7,30000,3000,2,11474,1
1,22,8,30000,3000,3,7104,0
1,25,4,30000,3000,2,5734,0
2,25,2,30000,3000,4,4759,0
2,20,1,30000,3000,3,12605,1
1,24,2,30000,3000,1,9883,1
2,25,7,30000,3000,3,9902,1
2,24,2,30000,3000,3,3704,0
1,24,1,30000,3000,4,9749,1
1,24,6,30000,3000,4,4374,0
1,25,5,30000,3000,4,4072,0
2,25,6,30000,3000,4,10716,1
2,22,7,30000,3000,2,8519,1
2,18,5,30000,3000,4,7991,0
1,20,7,30000,3000,1,5728,0
1,24,3,30000,3000,4,6368,0
1,23,8,30000,3000,4,9271,1
2,18,1,30000,3000,1,9065,1
2,25,7,30000,3000,2,5305,0
1,18,8,30000,3000,4,13418,1
2,23,7,30000,3000,4,3769,0
1,25,4,30000,3000,1,12409,1
2,21,1,30000,3000,2,7154,0
2,21,3,30000,3000,3,3782,0
2,18,6,30000,3000,2,8219,0
1,20,2,30000,3000,2,11918,1
1,19,7,30000,3000,1,12054,1
1,19,8,30000,3000,4,13666,1
1,20,4,30000,3000,4,8675,1
2,22,2,30000,3000,4,6145,0
1,25,1,30000,3000,4,5973,0
2,20,4,30000,3000,3,5204,0
2,22,8,30000,3000,1,12724,1
1,19,4,30000,3000,1,11462,1
1,25,2,30000,3000,1,3169,0
2,25,6,30000,3000,2,6402,0
1,21,4,30000,3000,2,4665,0
2,20,4,30000,3000,1,11199,1
2,22,4,30000,3000,3,11960,1
1,21,4,30000,3000,4,8079,0
1,19,5,30000,3000,3,5851,0
1,21,7,30000,3000,1,7990,0
1,25,4,30000,3000,2,6046,0
2,21,4,30000,3000,3,11884,1
1,18,4,30000,3000,2,7554,0
1,22,3,30000,3000,4,6344,0
1,23,1,30000,3000,2,6881,0
2,23,1,30000,3000,4,3549,0
1,23,5,30000,3000,3,12378,1
1,24,5,30000,3000,3,10525,1
2,23,3,30000,3000,3,12435,1
2,24,2,30000,3000,3,11537,1
2,18,2,30000,3000,3,8858,1
1,25,6,30000,3000,3,4230,0
2,25,7,30000,3000,3,13690,1
2,21,4,30000,3000,2,7255,0
1,18,4,30000,3000,2,9250,1
2,21,4,30000,3000,2,13457,1
2,21,2,30000,3000,4,9158,1
1,21,3,30000,3000,4,7251,0
2,21,5,30000,3000,3,13992,1
1,22,7,30000,3000,4,5364,0
1,23,6,30000,3000,1,7548,0
2,20,4,30000,3000,2,6742,0
1,24,3,30000,3000,4,8996,1
1,23,5,30000,3000,1,3720,0
2,19,1,30000,3000,3,5783,0
2,22,4,30000,3000,2,4648,0
1,20,7,30000,3000,1,4738,0
2,25,2,30000,3000,4,10958,1
1,19,6,30000,3000,2,10251,1
1,25,7,30000,3000,4,3330,0
2,25,2,30000,3000,4,11507,1
1,22,3,30000,3000,1,13871,1
2,21,1,30000,3000,2,4259,0
1,18,1,30000,3000,1,7130,0
2,21,7,30000,3000,2,11059,1
2,25,7,30000,3000,2,5481,0
1,22,2,30000,3000,1,9996,1
2,25,2,30000,3000,2,12558,1
2,19,2,30000,3000,2,12923,1
1,22,2,30000,3000,1,13616,1
1,18,5,30000,3000,4,12715,1
1,18,7,30000,3000,1,9463,1
1,20,7,30000,3000,2,11349,1
2,18,7,30000,3000,4,12889,1
2,25,7,30000,3000,4,3321,0
2,19,2,30000,3000,2,7903,0
1,19,6,30000,3000,2,11337,1
1,24,8,30000,3000,1,9009,1
1,25,5,30000,3000,3,7703,0
1,22,5,30000,3000,4,3523,0
2,21,6,30000,3000,1,13321,1
1,20,8,30000,3000,2,13242,1
2,22,2,30000,3000,4,8559,1
2,22,7,30000,3000,3,11145,1
1,18,1,30000,3000,4,5211,0
1,21,7,30000,3000,1,4557,0
2,25,4,30000,3000,2,5539,0
1,24,3,30000,3000,4,4717,0
1,25,6,30000,3000,4,10496,1
1,22,5,30000,3000,1,3743,0
1,21,8,30000,3000,3,5627,0
1,22,3,30000,3000,3,4471,0
1,19,1,30000,3000,1,10688,1
2,24,6,30000,3000,3,11577,1
2,25,8,30000,3000,4,12705,1
2,22,4,30000,3000,3,9141,1
2,22,2,30000,3000,2,13075,1
1,19,7,30000,3000,1,8033,0
1,22,8,30000,3000,2,8964,1
2,25,1,30000,3000,4,3029,0
1,24,1,30000,3000,3,3064,0
1,21,2,30000,3000,4,9145,1
1,24,6,30000,3000,2,13179,1
1,25,5,30000,3000,4,4741,0
2,20,5,30000,3000,1,7003,0
2,24,5,30000,3000,2,11599,1
2,24,3,30000,3000,3,5795,0
1,18,6,30000,3000,1,8173,0
1,20,4,30000,3000,1,3840,0
1,20,1,30000,3000,1,4939,0
2,23,8,30000,3000,2,8929,1
2,21,1,30000,3000,1,13796,1
2,21,5,30000,3000,2,8151,0
2,23,6,30000,3000,3,3580,0
1,20,7,30000,3000,1,9095,1
1,18,7,30000,3000,4,8650,1
1,22,7,30000,3000,2,3061,0
1,18,7,30000,3000,2,9307,1
2,24,6,30000,3000,4,10332,1
1,20,7,30000,3000,2,10079,1
1,23,3,30000,3000,3,12541,1
2,20,1,30000,3000,3,10391,1
2,19,4,30000,3000,1,11678,1
1,21,6,30000,3000,4,8424,1
1,20,6,30000,3000,3,8595,1
1,25,6,30000,3000,2,4996,0
1,19,4,30000,3000,2,8435,1
2,25,1,30000,3000,4,9211,1
1,22,5,30000,3000,2,9299,1
1,18,8,30000,3000,1,10407,1
1,24,2,30000,3000,4,9866,1
1,18,1,30000,3000,4,7201,0
2,22,6,30000,3000,3,6300,0
1,25,8,30000,3000,1,9036,1
1,18,3,30000,3000,1,12473,1
1,25,3,30000,3000,4,7712,0
1,24,1,30000,3000,4,13826,1
1,22,1,30000,3000,1,5154,0
2,23,3,30000,3000,3,13990,1
1,24,4,30000,3000,4,11147,1
2,18,1,30000,3000,4,9555,1
2,24,8,30000,3000,1,9395,1
1,25,7,30000,3000,1,13532,1
2,24,4,30000,3000,2,3897,0
1,19,7,30000,3000,3,13828,1
1,22,7,30000,3000,1,7664,0
2,24,5,30000,3000,2,7564,0
2,23,3,30000,3000,1,9956,1
2,25,7,30000,3000,1,5687,0
2,23,3,30000,3000,1,5276,0
2,25,4,30000,3000,4,5613,0
2,19,7,30000,3000,2,5580,0
1,19,4,30000,3000,4,12884,1
1,18,5,30000,3000,3,3454,0
1,19,8,30000,3000,4,5976,0
1,19,8,30000,3000,3,12989,1
1,20,2,30000,3000,4,7319,0
2,18,8,30000,3000,2,3686,0
2,20,2,30000,3000,4,11876,1
2,21,8,30000,3000,2,7170,0
1,22,5,30000,3000,3,7760,0
2,22,5,30000,3000,1,7910,0
1,24,1,30000,3000,1,11037,1
2,22,8,30000,3000,3,4381,0
2,25,8,30000,3000,1,12123,1
1,24,7,30000,3000,4,5432,0
1,18,3,30000,3000,4,6377,0
2,18,5,30000,3000,3,3976,0
2,24,7,30000,3000,1,3621,0
2,25,3,30000,3000,3,7940,0
1,21,5,30000,3000,3,10987,1
2,24,8,30000,3000,3,10789,1
1,20,5,30000,3000,3,9108,1
1,22,1,30000,3000,1,11277,1
2,22,2,30000,3000,3,4034,0
2,21,3,30000,3000,1,10414,1
2,21,7,30000,3000,3,10650,1
2,18,4,30000,3000,1,8432,1
2,20,7,30000,3000,4,4520,0
1,24,6,30000,3000,2,11251,1
1,19,2,30000,3000,1,11892,1
1,23,1,30000,3000,1,6061,0
1,23,2,30000,3000,3,12868,1
1,20,7,30000,3000,2,10112,1
2,22,4,30000,3000,2,11466,1
1,24,8,30000,3000,3,10362,1
1,22,7,30000,3000,3,11221,1
2,21,6,30000,3000,2,9537,1
1,24,4,30000,3000,4,8765,1
2,19,6,30000,3000,1,12462,1
1,22,5,30000,3000,4,4130,0
2,22,1,30000,3000,3,5591,0
2,19,3,30000,3000,4,7600,0
1,21,2,30000,3000,1,6208,0
1,21,1,30000,3000,4,5606,0
1,22,3,30000,3000,3,8042,0
1,19,3,30000,3000,4,11033,1
1,21,7,30000,3000,4,4554,0
1,18,4,30000,3000,4,8210,0
2,25,1,30000,3000,1,13552,1
1,21,5,30000,3000,4,7784,0
1,19,7,30000,3000,3,4992,0
1,19,5,30000,3000,4,3190,0
1,23,5,30000,3000,2,6271,0
2,19,5,30000,3000,2,13638,1
1,19,7,30000,3000,3,6155,0
2,19,3,30000,3000,3,12430,1
1,22,3,30000,3000,4,4284,0
2,23,7,30000,3000,1,12979,1
2,20,1,30000,3000,1,8359,1
2,21,2,30000,3000,2,11190,1
2,18,3,30000,3000,4,7099,0
2,23,1,30000,3000,2,5699,0
2,20,4,30000,3000,3,11158,1
1,20,4,30000,3000,2,10739,1
1,21,4,30000,3000,4,10215,1
1,20,4,30000,3000,4,4444,0
1,19,5,30000,3000,2,10189,1
1,22,6,30000,3000,2,11630,1
2,18,6,30000,3000,1,5323,0
1,22,3,30000,3000,1,6128,0
2,20,8,30000,3000,2,11211,1
2,21,2,30000,3000,3,13907,1
1,23,5,30000,3000,3,3948,0
2,22,4,30000,3000,1,3065,0
1,21,6,30000,3000,3,12474,1
1,24,1,30000,3000,2,12419,1
2,24,4,30000,3000,1,11688,1
1,22,1,30000,3000,3,9301,1
1,22,4,30000,3000,4,7411,0
1,23,6,30000,3000,1,13643,1
1,18,1,30000,3000,4,7507,0
2,24,3,30000,3000,4,7434,0
2,25,1,30000,3000,4,7147,0
1,23,5,30000,3000,3,4557,0
1,21,1,30000,3000,2,3070,0
2,22,3,30000,3000,1,13415,1
2,20,5,30000,3000,4,9152,1
2,23,4,30000,3000,2,11550,1
1,25,3,30000,3000,1,8398,1
2,24,3,30000,3000,2,13164,1
1,21,7,30000,3000,1,6467,0
1,23,7,30000,3000,2,10044,1
1,24,7,30000,3000,1,8414,1
2,24,3,30000,3000,1,8748,1
2,21,4,30000,3000,1,5872,0
2,19,4,30000,3000,3,4830,0
2,23,1,30000,3000,1,11345,1
2,18,4,30000,3000,4,9880,1
2,22,2,30000,3000,1,7804,0
1,25,3,30000,3000,1,9819,1
1,22,2,30000,3000,3,7386,0
2,20,2,30000,3000,2,11311,1
2,22,6,30000,3000,4,6669,0
1,20,6,30000,3000,2,7866,0
2,25,7,30000,3000,3,3982,0
2,25,6,30000,3000,3,10456,1
1,19,4,30000,3000,2,3664,0
2,18,3,30000,3000,2,7197,0
2,24,5,30000,3000,1,8921,1
1,18,1,30000,3000,1,4003,0
2,21,4,30000,3000,2,5783,0
1,22,8,30000,3000,1,9465,1
1,23,5,30000,3000,3,3475,0
1,22,1,30000,3000,3,6057,0
2,22,7,30000,3000,2,9382,1
1,19,2,30000,3000,4,3091,0
1,19,2,30000,3000,4,12786,1
2,19,1,30000,3000,1,9497,1
2,21,8,30000,3000,2,13795,1
2,21,2,30000,3000,4,5296,0
2,22,6,30000,3000,3,6050,0
2,18,3,30000,3000,4,5674,0
2,23,8,30000,3000,2,11097,1
1,22,5,30000,3000,2,5960,0
1,23,1,30000,3000,2,3970,0
2,21,3,30000,3000,3,7044,0
2,23,8,30000,3000,2,11370,1
1,23,6,30000,3000,2,8146,0
1,19,3,30000,3000,2,9770,1
1,23,8,30000,3000,1,13695,1
2,19,4,30000,3000,4,11172,1
1,22,8,30000,3000,4,5752,0
2,19,3,30000,3000,4,3815,0
2,20,1,30000,3000,3,4857,0
2,22,8,30000,3000,3,9853,1
1,21,8,30000,3000,4,4721,0
1,23,6,30000,3000,3,8452,1
