wage,costliving,gender,age,branch,userexperience,city,competence,merite
8466,787,1,20,1,65,5,1,2
13691,1326,1,17,1,57,4,2,3
9945,901,1,17,2,73,3,2,3
5429,1892,2,19,1,23,5,2,1
4974,1882,1,19,1,35,4,3,2
4182,651,1,20,2,74,4,3,1
4032,1794,1,19,2,15,2,1,2
12182,706,2,17,1,64,2,2,4
8238,828,2,18,1,66,2,2,4
14063,1798,1,21,1,16,3,4,2
9980,1996,1,20,2,55,6,4,3
5671,1602,2,19,1,77,3,2,3
7981,1202,1,18,1,88,5,3,4
14868,1347,1,18,1,68,3,1,4
9878,1242,2,18,1,57,1,3,4
5544,1935,2,21,2,93,1,2,1
11562,869,2,21,1,71,3,3,3
13621,1198,1,21,1,93,6,4,4
9843,1884,1,20,1,66,5,4,4
6692,872,1,18,2,59,3,3,3
8405,752,1,19,1,56,1,3,2
8873,716,1,21,1,95,4,1,3
6502,2062,1,20,1,87,6,1,2
10285,1598,1,20,2,14,2,4,2
12923,1339,2,18,2,36,6,1,1
9715,818,1,17,2,56,1,3,2
5213,1065,1,20,1,24,4,4,2
5021,1488,1,19,1,94,5,4,1
9116,966,2,18,1,95,6,2,1
13499,1251,1,18,1,100,6,4,3
8349,1968,1,17,2,8,2,1,2
9098,1726,2,17,1,41,4,2,2
8092,1942,1,17,1,47,4,4,3
14746,1466,1,21,2,71,2,3,3
8076,1381,2,18,2,81,5,4,2
4998,1361,2,17,1,93,4,1,1
5993,971,2,20,2,89,1,1,2
4625,959,2,20,1,7,1,1,2
4858,1388,1,18,1,69,1,2,4
11815,876,2,18,1,100,1,4,4
11055,608,2,18,2,71,1,3,4
13857,902,1,21,2,17,6,4,2
4444,1718,2,21,1,11,6,2,1
5379,840,1,18,2,23,5,4,2
10528,1597,2,18,2,75,5,3,1
4839,704,1,19,1,63,2,2,4
7635,893,1,21,1,42,3,2,4
6639,1931,1,19,2,14,1,1,4
9594,1727,1,19,2,60,4,2,2
12738,1151,2,17,2,64,1,4,1
9139,1996,2,21,1,85,5,4,2
6044,1391,1,21,1,65,3,1,2
9853,655,2,20,1,70,6,2,1
9738,1418,2,21,2,25,4,4,2
11097,766,1,21,2,85,5,1,2
12200,1391,2,19,1,20,3,4,2
12312,1884,2,17,2,84,2,4,4
11937,1234,2,17,1,36,2,4,4
7470,797,2,20,2,49,5,4,4
11906,1893,1,19,1,47,5,1,2
11993,2089,1,19,1,70,2,4,3
9456,1078,1,19,1,13,3,2,4
13741,1842,2,19,2,85,2,2,2
9586,1136,1,20,1,74,6,4,4
9009,1057,1,19,1,35,4,1,1
6606,813,1,19,1,39,4,4,3
4629,1514,1,20,1,1,2,1,1
6271,930,2,17,1,28,2,2,4
9827,1797,2,19,2,24,1,3,3
14464,1317,2,17,2,60,6,1,1
12243,793,1,18,1,76,4,1,2
5192,1917,2,20,1,62,6,3,3
12887,721,1,18,1,42,1,1,2
12397,789,2,17,1,19,3,3,1
9184,1693,1,19,1,42,6,1,1
13114,1478,2,21,2,43,3,1,1
11604,1754,2,18,2,25,5,3,1
12229,1642,2,19,2,46,6,3,1
12732,1194,2,18,2,78,6,1,1
7414,957,1,19,2,4,2,2,2
10350,1762,1,21,2,82,6,4,4
6839,1190,2,21,1,50,2,2,4
5418,1370,2,19,2,65,1,4,2
8443,1246,2,20,2,31,4,3,2
5861,688,1,17,1,37,4,4,2
13621,837,2,21,1,70,6,1,4
9953,1159,1,21,2,16,3,4,1
5695,1939,2,19,1,66,6,3,4
11313,1735,1,21,1,71,3,1,3
10300,1134,1,17,1,39,3,2,3
11271,1561,1,19,1,95,6,3,4
14432,661,2,21,1,30,6,4,3
13705,1719,2,20,2,47,5,3,1
6103,1605,2,21,2,73,2,4,4
12352,2016,2,20,2,88,5,4,2
4313,648,1,21,2,31,1,2,1
5395,1967,1,17,2,40,2,1,3
8112,1572,2,18,1,17,2,2,4
11542,618,2,20,1,48,3,1,3
5827,1366,1,19,1,31,3,2,2
14382,1289,1,19,1,31,4,4,2
12005,1360,1,18,2,84,1,2,4
10542,1075,1,17,1,72,3,4,1
9498,1019,2,19,1,96,4,2,1
8182,1063,1,18,2,42,4,1,1
12318,1442,2,19,1,68,2,3,3
14948,1151,1,17,1,38,5,4,2
8359,1302,2,17,2,93,5,1,4
14394,1689,1,19,2,33,3,2,4
13084,906,2,17,1,69,5,2,3
13056,1919,1,20,1,18,3,4,1
6507,1081,2,20,2,38,1,4,1
9778,1223,1,18,2,12,4,1,3
5318,914,1,21,2,75,4,1,3
9252,1995,2,19,1,46,2,2,1
14777,1910,2,17,2,97,1,4,4
14865,1291,2,19,2,60,6,4,3
10903,1557,2,21,1,66,2,2,4
4062,625,1,19,2,52,5,1,4
13844,1312,2,21,2,96,1,4,3
10522,1237,2,18,1,51,1,3,1
12406,1561,1,17,1,19,6,4,4
14695,1166,2,20,1,37,5,4,3
4431,1139,2,20,1,95,6,4,1
5320,1888,2,19,1,30,1,4,1
4771,764,2,17,2,51,1,4,1
11319,1492,1,19,1,38,6,4,4
5629,1053,1,20,1,87,3,3,4
14004,1896,2,19,1,12,4,2,3
7400,694,1,20,2,65,1,4,4
9625,2095,1,20,2,64,3,4,3
8737,2047,1,19,2,59,1,3,2
7759,1468,2,19,1,33,3,4,4
9923,1898,1,21,2,65,1,4,2
5830,1216,1,21,1,77,2,3,3
11011,1904,1,19,2,44,3,4,2
6136,1715,1,20,2,17,3,3,3
14911,1609,2,21,1,89,3,4,1
9329,614,1,21,1,72,2,2,2
8197,1039,1,21,1,91,3,2,2
5313,764,1,17,1,98,3,1,2
11199,1189,2,19,2,41,4,1,1
5394,1831,2,20,2,100,6,4,1
5728,1547,1,17,2,46,1,1,2
10817,648,1,18,1,8,4,2,3
10189,1244,1,18,2,90,6,4,4
7935,1895,2,20,2,70,1,2,3
10640,1875,2,18,2,79,2,4,3
9425,737,2,18,1,31,3,2,3
4802,2051,1,20,1,88,1,1,1
4704,655,2,20,2,68,6,3,2
7039,1793,1,20,1,41,6,2,3
13690,1028,2,18,2,8,3,3,3
10349,1399,1,17,1,13,2,4,3
9132,1474,2,18,1,95,1,4,4
9816,1008,2,18,2,38,2,1,4
6053,1973,1,18,2,40,5,1,4
9161,1101,1,20,1,34,2,3,1
11524,800,2,19,2,46,3,2,2
14027,765,2,20,1,83,1,3,4
10760,1408,2,18,2,88,2,4,2
8760,1910,1,20,2,2,5,1,4
8859,1369,2,19,1,3,2,2,3
11503,1983,2,18,2,13,5,2,4
14773,967,1,19,2,87,3,4,4
8412,1866,1,18,2,35,6,4,2
12947,644,2,17,1,48,5,4,2
11083,1031,2,18,2,30,1,4,1
12876,1523,1,19,1,34,5,1,2
7288,1141,1,20,1,96,5,4,1
10622,959,2,21,2,46,2,4,3
12130,1666,2,18,1,39,6,3,2
4487,1289,2,19,1,97,5,3,2
8000,2019,1,20,2,92,1,1,2
6141,1891,1,20,2,10,4,2,1
9912,1981,1,17,2,35,5,1,4
7341,2054,2,17,2,57,2,2,3
13891,1998,1,20,1,20,3,3,4
13220,1135,2,21,1,77,3,1,1
14377,1788,2,21,1,29,2,4,1
13923,1423,2,17,2,81,1,1,3
6966,1246,2,17,2,1,6,2,3
4057,1139,2,18,1,11,3,2,4
7423,745,1,19,1,45,3,4,2
8202,1790,1,19,1,54,2,2,4
9133,1705,2,21,2,70,3,2,1
14852,1583,1,17,2,37,5,1,3
4489,1801,2,21,2,8,3,4,1
6792,1182,2,17,2,92,1,3,3
6531,1464,2,19,2,23,4,2,3
13790,942,2,20,2,18,2,2,3
13140,994,2,18,2,11,1,4,2
6918,1201,2,20,2,54,5,2,1
9352,1059,1,20,2,19,5,1,1
4065,1668,1,20,2,91,6,3,2
9510,1241,2,20,1,63,3,1,1
12875,1680,1,20,1,39,1,4,1
7525,751,1,18,1,14,1,4,1
14201,1748,2,18,2,52,3,4,3
13190,1645,1,18,2,59,6,4,2
6367,1329,1,18,1,55,3,2,2
5373,812,1,20,1,88,2,2,4
13569,1671,1,20,1,25,3,3,3
14014,1468,1,18,2,84,2,2,2
13141,1820,1,20,2,36,6,3,3
13718,726,2,20,2,35,3,1,2
13892,1800,1,20,1,2,1,1,2
7842,863,2,19,1,16,6,3,3
8022,1703,2,21,1,88,2,3,3
11111,1884,1,19,1,21,5,2,2
4408,720,2,20,2,61,1,3,3
5650,1642,1,17,2,49,1,1,4
8251,1006,1,17,2,93,5,1,3
5517,863,2,17,2,75,1,4,2
4159,1830,2,17,2,81,6,1,2
8805,871,1,17,2,16,3,2,2
14108,1476,2,21,2,56,4,4,2
6388,1248,2,20,2,56,1,1,4
8459,946,2,18,1,39,3,2,2
8513,1410,1,21,2,15,4,1,4
7015,1440,2,17,1,52,2,4,4
8240,786,1,17,2,40,2,3,3
4423,1146,2,21,1,23,1,4,2
8346,1049,1,20,1,70,3,4,3
13881,1802,1,20,1,36,6,1,2
11128,1005,1,18,1,78,5,4,2
5722,1219,2,19,2,75,1,3,4
11204,1243,1,19,1,96,2,1,3
7178,1411,1,21,1,94,6,1,3
6513,1982,2,18,1,86,2,4,3
6021,1551,1,17,1,95,2,2,2
5799,1623,2,20,1,14,6,4,4
5111,1237,2,20,1,39,5,2,3
11031,1310,1,18,2,45,5,4,4
6748,2085,2,18,2,2,2,3,2
10058,1219,2,18,2,71,5,4,1
9067,1784,1,19,2,22,1,1,4
6277,1756,2,18,1,14,2,2,2
12079,863,2,18,1,31,3,4,1
5974,1728,1,18,2,2,5,3,2
11124,1940,2,20,2,33,3,4,1
11004,1377,2,20,1,45,2,3,2
4775,1121,1,17,2,83,5,3,4
9122,2015,2,20,1,85,5,4,4
4423,1612,1,18,2,80,5,2,4
7247,728,2,19,2,37,1,1,3
5222,1894,1,21,2,22,2,2,1
13863,1721,1,21,1,68,1,2,3
7767,2034,1,20,2,8,1,1,1
4618,1518,1,21,2,44,4,4,4
9039,1261,2,20,2,14,3,2,4
13296,963,1,19,2,72,4,1,2
5797,1080,2,20,2,80,1,4,3
8944,716,2,21,1,44,2,3,3
7598,1200,1,20,1,24,3,1,1
7196,658,2,17,2,49,3,2,2
4985,1597,1,20,1,1,3,2,1
8996,1358,1,20,1,9,3,1,2
13836,1038,1,20,1,16,2,2,4
5064,984,2,17,1,72,4,2,3
10267,632,2,21,1,51,6,2,4
9137,1935,1,19,2,31,1,3,4
4002,1427,1,19,2,45,6,4,4
8525,1289,2,20,2,58,5,2,3
7737,1629,1,21,1,29,3,2,2
11022,1482,1,19,2,19,4,4,1
14529,746,1,17,2,36,1,3,1
12745,1806,1,21,2,62,5,3,1
8098,1462,2,17,1,39,1,4,1
10125,774,2,21,1,64,3,1,3
5077,1804,1,21,2,20,1,2,1
8728,1440,2,19,1,15,4,2,3
9782,1620,2,18,2,54,2,2,1
7537,724,2,21,2,70,3,2,2
13679,1461,1,18,2,97,4,2,2
14249,605,1,18,1,9,3,3,1
6766,866,2,18,1,86,1,4,3
14880,636,2,20,2,89,4,2,4
10552,1665,1,21,1,39,4,4,3
7523,718,1,18,1,16,5,3,3
13519,908,2,21,1,97,3,1,1
6305,1544,1,20,1,47,3,2,4
4598,1923,2,17,1,46,4,1,1
5937,2016,2,21,2,16,3,1,1
4242,1799,1,18,1,10,3,2,2
7492,901,1,20,1,74,5,3,3
11157,1730,2,17,1,74,1,1,3
5787,665,1,21,1,15,6,2,2
13712,1942,1,17,2,38,1,2,4
5899,757,1,21,1,10,3,2,1
11106,1700,2,18,2,28,2,4,4
9943,1304,2,17,2,56,2,3,4
13218,1145,2,17,1,54,2,1,2
9748,849,1,21,1,64,1,1,1
13927,992,1,21,2,7,5,3,4
11715,1611,2,18,2,79,4,1,4
13454,657,2,19,1,66,6,4,1
14277,670,1,17,1,100,5,1,2
8666,783,1,19,2,96,5,1,2
8945,1234,2,20,2,28,6,1,1
5055,1641,1,21,1,34,4,3,4
6466,1246,2,21,1,2,1,1,4
9655,1146,1,19,2,41,6,1,1
4315,787,2,18,2,66,4,1,2
8994,1933,2,20,1,15,5,4,4
7570,1232,1,17,2,76,6,4,2
6733,895,1,21,1,91,4,1,1
5689,1810,1,18,2,5,3,4,4
8866,1061,2,20,1,67,3,2,2
11029,985,1,17,1,92,4,4,2
10986,1171,2,19,1,28,4,3,2
4010,1170,2,19,1,22,3,4,3
6100,1234,1,20,1,24,2,1,3
9489,1775,1,18,1,43,4,4,2
11142,1192,2,18,2,32,2,4,1
10371,682,1,18,1,2,3,4,3
8796,1890,2,19,1,1,6,2,3
13665,1293,1,18,1,6,5,4,1
12221,1496,1,19,1,90,4,2,2
8266,912,2,21,2,30,5,2,1
13955,1225,2,18,1,94,5,3,2
5002,1414,1,21,2,13,6,2,1
12052,1191,2,17,1,24,6,2,1
14749,1481,1,19,1,36,1,4,4
4553,697,1,18,2,60,1,3,2
8481,1458,1,18,1,38,2,4,3
7051,2005,1,21,1,20,6,2,3
11658,1177,2,18,1,59,1,3,4
7844,1607,1,19,2,22,5,4,4
9591,1649,1,18,1,70,5,4,3
8567,1129,2,19,2,15,5,3,2
4228,1702,1,17,2,36,5,3,2
4421,1308,2,21,2,8,2,2,4
11250,735,1,19,2,65,3,4,3
9246,1276,2,20,1,52,3,2,3
10909,1022,2,19,2,8,5,1,2
8503,1025,2,17,1,60,1,2,2
13750,1004,2,20,1,3,6,1,3
10122,1945,1,19,2,70,5,3,4
10326,943,2,17,1,34,1,3,2
4291,1687,2,20,2,57,4,4,4
4561,673,2,18,2,69,1,1,2
11550,1611,2,17,1,58,1,2,2
5316,1526,2,19,2,25,4,2,2
6459,1363,1,17,2,12,1,3,1
8809,1945,2,17,2,43,5,4,3
5860,1851,2,18,2,11,6,4,2
5582,1018,1,19,1,91,5,4,2
5041,1353,1,17,1,11,6,4,4
13446,1590,1,21,1,35,3,1,1
9031,1536,2,18,1,90,4,3,4
14127,1033,2,21,2,95,1,2,1
5900,898,1,18,2,5,1,1,3
7266,2086,2,21,1,26,4,4,2
14792,2096,1,17,2,83,2,3,4
7213,2001,2,17,2,13,2,4,1
7893,940,1,20,2,82,2,2,2
5116,1249,2,21,1,92,6,4,4
12815,1673,1,17,2,10,6,4,1
14221,714,1,21,2,54,4,3,3
5709,1576,2,20,2,62,3,4,4
9385,644,1,18,2,5,5,2,3
5703,1390,2,18,2,63,3,4,1
11893,1003,2,21,2,65,1,1,1
9828,1592,2,18,2,28,3,3,2
7732,1299,2,20,1,74,3,1,4
7308,1635,2,21,1,24,2,2,1
8811,714,1,17,1,49,2,3,4
8258,1831,2,19,1,75,1,2,2
11014,1339,1,20,1,93,6,2,2
9927,976,1,18,2,78,3,1,1
9408,1764,2,20,1,86,2,3,3
5901,2037,2,18,2,89,4,2,2
10958,1444,2,18,1,47,5,4,3
4388,1734,2,21,2,28,2,3,3
14731,1880,2,18,2,36,4,2,1
8624,1304,2,20,1,47,6,1,4
6518,1210,2,21,1,32,1,3,2
10504,965,2,20,1,68,6,2,2
5351,1974,1,18,2,14,1,3,1
7186,796,1,21,2,64,1,2,3
4928,2038,1,20,1,3,4,2,3
5513,925,2,19,2,77,2,2,3
11369,863,2,20,2,87,3,1,1
9881,1635,1,20,1,12,3,3,4
12391,831,2,19,2,8,3,4,3
10340,1074,1,20,2,73,1,2,1
12807,1814,2,21,1,41,2,3,4
5982,2067,2,21,2,74,2,2,4
4453,1842,2,21,2,71,5,1,1
11663,1452,2,21,2,13,3,2,1
12568,2041,1,18,1,18,3,4,1
14371,1578,1,19,1,81,4,3,2
8265,1074,1,20,2,48,1,4,1
6854,830,1,17,1,79,5,3,1
5194,1358,2,18,2,39,5,4,4
7715,1696,1,19,1,78,4,3,3
14321,1186,2,21,2,79,6,4,1
6611,1451,1,21,2,32,3,3,2
12096,1138,2,17,2,69,4,4,4
4400,661,2,20,2,68,1,3,1
14253,2003,1,21,1,51,1,2,1
13884,1645,2,19,2,95,5,3,1
4410,1886,2,19,1,36,3,2,2
11294,1968,2,21,2,14,5,2,4
12507,1165,1,18,2,31,5,3,2
14098,1435,1,17,1,70,3,1,4
14498,1203,2,21,2,76,2,4,4
6468,1399,2,17,1,22,3,4,4
14798,1927,2,19,1,58,1,4,2
4679,1633,2,20,1,60,1,3,1
8092,1043,2,18,2,85,3,1,1
7832,978,1,18,1,32,3,4,4
6656,1438,2,20,2,34,2,4,3
11526,702,2,17,1,37,1,3,3
14919,1380,1,21,1,57,5,1,3
5549,1365,2,21,2,23,1,2,4
5455,747,1,17,2,97,6,1,1
14202,974,1,19,1,3,4,4,2
11424,834,2,21,2,67,2,3,3
8943,1141,2,20,1,49,4,1,3
8116,1705,2,18,1,59,1,2,2
10280,1690,2,20,1,18,6,1,1
7295,1578,2,20,1,1,5,2,3
14796,1106,2,19,2,11,4,4,4
4769,1324,2,20,2,71,4,4,2
8186,698,1,21,2,66,5,2,1
12378,2069,2,21,2,18,2,1,2
12543,1112,1,17,1,69,3,4,2
9246,908,1,20,2,53,3,1,3
12080,1749,1,19,2,71,2,3,3
12261,1839,1,19,1,1,2,1,3
12303,1256,1,21,2,6,2,4,3
14706,1543,2,17,2,8,3,2,1
8807,808,1,19,2,100,2,2,2
7080,1225,1,19,1,95,1,2,4
9217,747,2,20,2,96,6,1,3
5137,2053,1,19,1,15,2,1,4
9323,1378,2,17,2,57,4,3,4
4999,743,1,17,2,42,5,3,3
8422,1973,2,18,2,17,6,2,2
6618,1761,2,18,1,1,3,3,1
6790,1629,2,19,1,86,5,3,4
12768,1309,2,17,1,26,2,3,2
8759,1338,2,20,1,74,6,2,2
14554,1844,1,19,2,8,1,2,2
8482,1747,1,17,1,26,4,1,4
8653,736,2,19,1,85,4,1,3
11741,697,1,21,1,21,5,3,3
7943,1948,2,19,1,69,6,4,1
13115,1111,1,18,1,97,4,4,1
6200,1221,1,19,1,51,5,2,1
14132,1734,1,20,2,15,5,4,3
5249,1630,1,20,2,66,1,3,2
9902,1938,1,18,1,30,2,2,2
4962,1865,1,19,1,48,6,3,4
12704,1890,1,20,2,18,6,2,3
7205,1122,2,18,2,85,2,4,1
12374,1557,1,19,2,88,3,3,1
4825,1606,2,18,2,87,4,1,3
7899,1846,2,19,1,6,5,4,4
14452,671,2,21,2,75,5,1,4
9959,1588,2,19,2,42,5,3,2
10837,1526,2,18,1,64,4,3,4
13532,920,1,17,2,19,3,1,2
8490,936,2,17,1,56,5,4,4
8840,712,1,18,2,33,1,2,1
14168,778,1,18,2,51,4,4,3
6269,1436,1,17,1,41,3,1,4
7659,944,1,17,2,66,2,2,4
4578,1980,1,21,2,80,6,2,1
4338,1297,1,21,2,42,3,1,3
7743,1065,1,17,2,59,4,3,4
6106,1889,1,19,2,41,6,1,2
6852,801,1,21,1,27,2,3,4
11468,1841,1,21,2,95,1,1,4
5686,1084,1,19,2,7,5,3,4
13791,1374,2,19,2,68,4,3,1
6080,1543,2,21,2,77,1,2,3
4776,1138,1,17,1,10,2,1,1
14071,1251,2,20,2,2,2,1,4
13451,1475,2,17,2,65,2,3,4
13462,2078,2,20,1,99,1,3,3
12837,839,2,18,2,90,6,2,4
6306,1012,2,17,2,99,2,3,1
10020,1148,2,21,2,6,6,1,2
8867,732,2,17,1,90,4,1,2
7591,1690,2,20,1,71,3,1,1
7494,1050,2,19,2,55,2,1,4
6886,963,1,20,2,8,4,2,2
13670,1961,2,18,1,47,3,4,2
8611,2033,2,17,1,37,1,2,3
13371,800,2,20,2,78,2,3,2
13045,1900,1,20,1,48,6,4,3
8612,860,1,19,2,36,5,1,3
4524,1761,2,20,1,53,1,3,2
8837,2036,1,20,2,82,2,2,4
4331,998,2,21,2,38,3,1,1
7435,1291,1,17,2,73,1,4,3
10475,1336,1,19,1,39,6,1,2
8381,1972,1,18,2,49,3,3,1
4597,1835,1,21,2,91,1,4,2
12469,1688,2,17,2,46,2,1,1
14460,2072,1,21,1,68,1,2,2
11268,1368,2,20,1,31,1,2,4
4092,978,1,17,1,60,2,3,1
9111,1456,2,19,2,10,3,2,1
7628,1197,2,18,2,73,1,2,4
10716,1786,1,17,2,95,1,4,3
8682,1967,2,17,2,65,4,3,2
7481,1224,1,21,2,74,2,1,3
14735,1266,1,21,1,19,3,3,2
4890,856,1,17,2,89,3,1,4
4477,1590,1,18,2,64,4,3,4
7238,1037,1,20,1,48,6,2,4
12581,754,2,21,2,7,5,3,2
13772,2028,2,17,1,45,6,4,3
8717,1650,2,21,2,23,4,2,3
13924,1447,1,17,2,58,3,1,3
6759,1992,1,21,2,40,5,4,1
14915,965,1,21,2,87,1,2,2
12148,1432,2,20,2,19,3,3,1
11867,1947,1,17,1,59,2,3,1
12337,1678,2,17,2,43,1,2,1
11606,2073,1,18,2,57,4,2,4
5787,1551,1,21,2,68,5,1,4
4382,970,2,20,2,57,2,2,3
6789,1483,1,19,2,47,4,1,4
6300,1169,2,21,2,50,4,1,3
11756,2017,2,20,2,24,4,4,3
5287,1609,1,20,2,48,3,4,4
7013,848,1,17,2,83,4,4,3
9159,1464,2,19,1,28,1,3,3
12268,1674,1,21,2,58,2,1,4
7541,1985,1,19,1,12,5,4,4
5166,1305,2,20,2,79,3,4,3
6062,1491,2,21,2,13,3,1,1
7388,815,1,19,2,21,4,4,2
10038,1255,2,17,1,43,3,2,1
5754,1341,1,21,2,76,3,2,3
14590,850,2,18,1,61,6,3,1
5620,618,2,19,2,100,3,1,2
10541,1975,2,17,2,32,2,2,3
8278,2045,2,19,2,34,4,1,4
5000,1645,1,20,2,48,1,2,4
7067,1402,2,18,2,56,1,1,2
5273,1433,2,20,1,17,4,2,3
4039,1315,2,21,2,94,6,3,3
12004,1984,2,21,1,50,2,2,1
9733,826,2,17,1,6,5,2,3
10877,1333,1,18,2,60,3,4,2
7874,1264,2,19,2,45,5,3,1
7756,1852,2,17,1,40,5,1,3
12729,1907,2,17,1,85,2,4,4
11862,1275,1,17,1,64,6,4,3
11905,902,2,17,2,58,1,4,3
13131,1669,1,18,1,19,3,4,2
6232,892,1,20,2,20,4,1,1
11626,1586,2,18,2,77,2,4,3
12723,803,2,21,1,55,6,2,1
12932,976,1,18,1,61,1,2,4
10021,1886,1,17,2,3,4,3,3
14704,1671,1,19,1,38,5,3,4
10249,2078,2,21,2,95,5,1,3
11749,2024,2,19,2,74,3,2,4
5748,1181,2,19,1,4,6,2,2
11068,1315,1,18,2,34,1,1,4
8158,1114,2,20,1,70,3,2,3
5022,950,2,19,1,17,2,1,4
13070,959,2,21,1,53,5,1,4
8984,1733,2,18,2,16,2,1,3
14569,818,2,18,2,73,5,1,1
5562,1272,2,18,2,91,1,1,4
11104,689,2,19,1,12,5,4,1
5445,2084,2,21,1,9,4,1,3
9683,1001,2,19,1,6,1,3,3
7378,938,2,21,2,60,2,4,1
8833,1470,2,17,2,21,1,1,2
8325,1193,1,21,2,69,3,3,1
4021,1012,2,19,2,63,5,3,4
5884,997,2,18,2,75,3,2,3
8113,1551,1,17,2,88,4,1,3
11191,1036,2,21,1,72,2,4,4
7941,2031,2,17,1,10,4,1,1
11983,942,1,21,2,32,3,3,4
5759,1415,2,19,1,59,1,3,3
14498,733,1,19,2,88,3,4,1
6685,1261,2,17,2,65,3,2,1
8272,863,1,17,1,32,4,2,1
7878,1760,2,21,1,75,5,3,2
4461,724,2,17,1,48,3,2,3
10581,1572,2,19,1,21,2,2,3
5100,1120,2,18,2,69,6,4,1
7284,1497,1,20,2,49,2,3,4
6315,1390,1,18,2,99,3,2,2
9652,1364,1,21,2,55,2,3,1
11425,1132,2,18,1,2,1,3,1
13989,1321,1,19,2,50,4,3,2
8290,2015,1,19,2,46,5,4,2
14995,760,2,19,1,35,6,4,2
10430,1133,1,20,2,39,1,1,3
10024,1432,1,20,2,69,5,1,2
14189,674,1,20,2,41,5,2,3
13598,1333,2,17,1,85,3,2,1
6867,1796,2,17,1,22,2,4,4
14571,1440,2,19,2,52,1,2,3
11326,1151,2,20,2,97,5,1,2
14306,1661,1,19,1,20,1,2,3
6611,1125,1,20,1,69,4,2,1
10675,1579,1,19,2,25,2,4,2
14097,936,2,18,1,28,5,1,4
8115,1638,1,18,1,15,2,4,2
9398,1661,2,20,1,3,5,1,1
10511,759,1,17,2,69,1,2,1
13278,1444,1,18,2,46,3,2,3
13065,1255,1,18,1,2,4,3,3
5903,1795,1,19,2,26,2,1,2
4092,2032,2,20,1,11,1,3,2
13693,1495,2,17,2,28,6,3,4
6309,1262,1,20,1,17,4,4,1
14065,1899,2,20,2,4,1,1,4
12695,1137,1,18,1,37,6,3,2
12107,1312,2,20,1,9,5,2,3
12606,778,1,18,2,22,3,3,4
9201,657,2,19,2,43,6,2,3
9475,689,1,20,1,86,4,2,2
7317,1731,1,21,2,79,5,2,4
7872,1585,1,18,2,74,1,3,2
6998,1668,1,18,2,94,1,4,2
7099,2022,1,19,1,80,4,2,3
10398,641,2,20,2,29,6,2,3
8090,622,2,21,2,92,3,1,1
9512,1729,1,20,1,77,4,1,1
5474,1856,2,17,2,49,3,3,4
10524,908,1,17,2,75,6,3,2
13759,1964,1,21,1,75,6,3,2
13922,1189,2,19,2,39,2,4,3
6799,1802,1,20,1,71,1,4,1
5382,984,2,20,1,89,2,1,4
12472,1122,2,20,2,62,5,1,4
14860,1808,2,21,1,59,1,4,4
13221,1717,2,21,1,63,4,4,1
11793,1376,2,17,2,57,1,1,1
4544,1887,2,18,1,98,2,2,3
14769,686,2,21,1,59,3,2,4
6069,995,1,18,1,85,4,3,4
14327,1395,2,21,1,41,3,3,2
7023,1342,1,19,1,85,1,1,1
13767,1289,2,17,2,88,1,3,3
9376,1173,1,17,1,60,6,4,1
10330,1444,1,17,2,49,2,2,4
13375,1296,1,19,1,87,4,1,2
10044,1249,1,20,1,80,3,3,2
9031,1913,1,18,2,95,2,4,3
14430,629,2,19,2,87,6,1,4
6297,1756,2,17,1,3,5,2,1
6657,2023,1,19,2,3,3,4,3
6694,1739,2,19,1,57,5,3,4
9606,2058,1,19,2,25,4,1,4
14602,920,2,20,2,17,4,1,3
14459,1461,1,21,1,1,5,3,4
10381,1903,2,18,2,50,4,2,2
10710,1935,1,18,2,62,6,4,1
6477,2035,1,21,1,62,2,2,1
13421,1483,1,18,1,35,3,1,3
13488,1968,1,19,2,76,3,2,2
13320,1952,2,17,1,51,2,1,1
4802,960,2,17,1,56,1,4,1
10341,1669,2,18,1,75,3,3,4
12738,2041,1,19,1,91,5,2,3
7071,1093,1,17,2,58,2,1,4
10635,804,1,20,1,75,1,2,2
7161,1035,1,19,1,46,2,1,2
8807,1256,2,21,1,99,1,2,3
4015,1882,2,18,1,83,6,4,4
12665,1473,2,17,2,1,6,2,2
7645,1746,1,21,2,21,1,2,1
6750,1429,2,19,1,22,5,3,4
12298,1697,1,21,1,64,5,1,2
6103,1929,2,17,1,34,5,1,1
5706,1922,2,19,2,59,5,1,1
10786,1460,1,18,1,62,6,4,4
4019,1661,2,19,2,86,2,1,3
6714,1784,2,20,2,64,3,2,1
13812,709,2,20,2,6,1,4,2
11688,688,2,17,1,80,3,4,4
5404,1914,2,20,2,37,5,2,4
14027,980,1,19,1,90,5,3,4
4173,1666,2,18,1,11,1,4,4
14850,1834,2,19,2,52,2,3,2
8803,1290,2,17,2,37,2,2,1
9043,794,1,17,1,69,4,3,1
13593,864,2,20,1,84,1,4,2
14431,1917,2,21,1,62,4,1,1
5228,1222,2,20,1,6,2,1,2
11384,870,1,21,1,1,6,2,2
12141,702,1,17,2,79,1,2,1
14605,881,1,18,1,49,2,1,2
9466,1763,2,17,1,69,1,4,4
10179,1764,2,21,2,4,4,2,2
10245,1242,1,19,2,36,1,4,2
7759,1660,2,20,2,50,5,2,2
5412,1248,1,20,1,69,5,3,4
4072,1311,1,20,2,58,4,2,3
7332,1336,1,21,1,36,1,4,3
11138,1278,1,19,1,30,2,4,2
10728,1136,2,20,1,37,6,3,1
