wage,yearlywage,thirdyw,tuition,signup,scholarship30,scholarship50,scholarship70,afford1,afford2,reduction,grade,afford3,afford4
19941,512,893,30000,3000,21000,15000,9000,847,848,50,3,95,154
9736,153,615,30000,3000,21000,15000,9000,703,373,50,2,860,447
19804,16,624,30000,3000,21000,15000,9000,655,578,50,4,342,501
12994,923,235,30000,3000,21000,15000,9000,838,520,50,3,393,63
17579,599,183,30000,3000,21000,15000,9000,977,408,50,3,837,487
11415,533,393,30000,3000,21000,15000,9000,11,86,50,3,838,282
19013,211,453,30000,3000,21000,15000,9000,932,370,50,2,478,134
19913,456,833,30000,3000,21000,15000,9000,945,911,50,3,651,22
15256,983,526,30000,3000,21000,15000,9000,745,627,50,1,455,377
8126,507,539,30000,3000,21000,15000,9000,476,879,50,2,112,280
18050,413,128,30000,3000,21000,15000,9000,147,271,50,3,600,204
13949,786,255,30000,3000,21000,15000,9000,268,12,50,3,339,323
16391,804,625,30000,3000,21000,15000,9000,889,659,50,2,372,582
18914,364,710,30000,3000,21000,15000,9000,612,143,50,2,161,682
10935,919,50,30000,3000,21000,15000,9000,950,258,50,4,59,532
15984,532,683,30000,3000,21000,15000,9000,483,709,50,1,643,514
8387,514,532,30000,3000,21000,15000,9000,36,101,50,3,453,685
19082,778,361,30000,3000,21000,15000,9000,648,978,50,1,979,549
5073,883,843,30000,3000,21000,15000,9000,297,527,50,3,936,448
8690,203,473,30000,3000,21000,15000,9000,753,584,50,4,449,699
14889,84,990,30000,3000,21000,15000,9000,787,709,50,3,670,915
12095,666,113,30000,3000,21000,15000,9000,861,542,50,1,572,896
14735,626,202,30000,3000,21000,15000,9000,177,905,50,2,410,29
18643,593,547,30000,3000,21000,15000,9000,992,443,50,4,744,250
8827,568,60,30000,3000,21000,15000,9000,25,276,50,3,268,829
6375,179,166,30000,3000,21000,15000,9000,360,377,50,2,76,439
12998,533,937,30000,3000,21000,15000,9000,980,537,50,4,545,992
18366,959,446,30000,3000,21000,15000,9000,223,296,50,1,901,289
14962,962,715,30000,3000,21000,15000,9000,742,765,50,1,503,558
15046,216,408,30000,3000,21000,15000,9000,330,202,50,1,963,6
11117,84,120,30000,3000,21000,15000,9000,267,956,50,4,750,273
15483,624,238,30000,3000,21000,15000,9000,836,502,50,2,208,280
17096,655,847,30000,3000,21000,15000,9000,30,159,50,2,272,246
10075,648,912,30000,3000,21000,15000,9000,837,769,50,1,821,147
6095,757,246,30000,3000,21000,15000,9000,518,910,50,1,43,379
16015,901,496,30000,3000,21000,15000,9000,369,771,50,3,888,83
7459,425,862,30000,3000,21000,15000,9000,581,412,50,2,470,673
16883,378,685,30000,3000,21000,15000,9000,299,381,50,1,379,633
11451,301,636,30000,3000,21000,15000,9000,776,522,50,1,789,928
8559,899,665,30000,3000,21000,15000,9000,544,961,50,3,160,241
12483,927,303,30000,3000,21000,15000,9000,403,744,50,1,988,908
14175,415,914,30000,3000,21000,15000,9000,556,142,50,1,896,407
9736,623,840,30000,3000,21000,15000,9000,377,771,50,1,241,636
5838,268,533,30000,3000,21000,15000,9000,606,949,50,2,682,339
19934,97,270,30000,3000,21000,15000,9000,532,531,50,2,986,494
13399,69,359,30000,3000,21000,15000,9000,748,790,50,1,636,406
5996,334,759,30000,3000,21000,15000,9000,39,760,50,3,877,646
4150,863,890,30000,3000,21000,15000,9000,360,619,50,2,564,488
12724,235,972,30000,3000,21000,15000,9000,580,324,50,2,401,108
13392,143,2,30000,3000,21000,15000,9000,65,659,50,2,72,21
13425,528,537,30000,3000,21000,15000,9000,373,217,50,3,409,265
7049,486,174,30000,3000,21000,15000,9000,928,77,50,4,841,229
12614,750,185,30000,3000,21000,15000,9000,286,146,50,2,119,236
9935,72,543,30000,3000,21000,15000,9000,908,321,50,1,899,485
7882,404,924,30000,3000,21000,15000,9000,973,306,50,1,841,879
4696,299,287,30000,3000,21000,15000,9000,300,949,50,2,124,950
6917,951,507,30000,3000,21000,15000,9000,77,273,50,3,429,887
8769,621,976,30000,3000,21000,15000,9000,627,822,50,1,817,780
14480,367,143,30000,3000,21000,15000,9000,309,708,50,3,975,383
12750,535,293,30000,3000,21000,15000,9000,95,582,50,2,62,866
11541,72,885,30000,3000,21000,15000,9000,58,490,50,2,800,194
6020,82,311,30000,3000,21000,15000,9000,550,578,50,2,332,263
6955,548,742,30000,3000,21000,15000,9000,437,703,50,1,79,110
11210,452,504,30000,3000,21000,15000,9000,31,846,50,1,909,856
10381,550,198,30000,3000,21000,15000,9000,871,555,50,4,421,289
19389,855,19,30000,3000,21000,15000,9000,613,527,50,3,937,346
5234,839,68,30000,3000,21000,15000,9000,737,840,50,4,126,960
9264,927,647,30000,3000,21000,15000,9000,193,575,50,1,169,211
11240,840,456,30000,3000,21000,15000,9000,863,284,50,2,855,438
13817,97,732,30000,3000,21000,15000,9000,215,701,50,1,454,246
18958,674,620,30000,3000,21000,15000,9000,527,115,50,4,596,570
12977,26,467,30000,3000,21000,15000,9000,730,956,50,4,839,229
14034,451,276,30000,3000,21000,15000,9000,425,821,50,4,520,51
7722,841,280,30000,3000,21000,15000,9000,309,801,50,3,981,205
7709,919,838,30000,3000,21000,15000,9000,849,439,50,2,199,113
9228,41,630,30000,3000,21000,15000,9000,300,200,50,4,602,544
18237,791,68,30000,3000,21000,15000,9000,404,182,50,2,812,880
17492,267,219,30000,3000,21000,15000,9000,737,140,50,4,594,490
4985,515,693,30000,3000,21000,15000,9000,107,198,50,1,81,255
17811,135,281,30000,3000,21000,15000,9000,553,807,50,3,490,340
16539,848,134,30000,3000,21000,15000,9000,348,946,50,2,60,98
14155,123,1,30000,3000,21000,15000,9000,56,764,50,3,561,382
16857,75,186,30000,3000,21000,15000,9000,384,584,50,3,367,14
11375,480,105,30000,3000,21000,15000,9000,584,304,50,1,401,625
6674,381,19,30000,3000,21000,15000,9000,16,615,50,4,420,390
5930,216,534,30000,3000,21000,15000,9000,240,288,50,1,84,22
11569,161,934,30000,3000,21000,15000,9000,417,887,50,4,143,113
14479,107,710,30000,3000,21000,15000,9000,341,373,50,1,692,797
15794,739,721,30000,3000,21000,15000,9000,265,563,50,3,819,451
8574,981,150,30000,3000,21000,15000,9000,919,488,50,4,23,379
15778,195,714,30000,3000,21000,15000,9000,131,503,50,2,63,232
9214,892,591,30000,3000,21000,15000,9000,988,647,50,1,445,248
17442,533,134,30000,3000,21000,15000,9000,530,669,50,4,25,817
18276,994,288,30000,3000,21000,15000,9000,417,453,50,2,213,6
13132,945,381,30000,3000,21000,15000,9000,940,826,50,1,170,44
6088,257,753,30000,3000,21000,15000,9000,233,64,50,4,35,284
4994,957,973,30000,3000,21000,15000,9000,486,280,50,2,875,939
7084,61,746,30000,3000,21000,15000,9000,76,522,50,1,965,915
19904,237,392,30000,3000,21000,15000,9000,961,44,50,4,234,836
4080,551,195,30000,3000,21000,15000,9000,879,418,50,3,864,816
11834,227,41,30000,3000,21000,15000,9000,548,80,50,4,211,880
8363,491,436,30000,3000,21000,15000,9000,935,340,50,1,348,106
5398,157,627,30000,3000,21000,15000,9000,273,296,50,4,127,765
17026,771,722,30000,3000,21000,15000,9000,277,114,50,4,878,953
6548,266,595,30000,3000,21000,15000,9000,887,111,50,3,342,839
11969,635,262,30000,3000,21000,15000,9000,884,746,50,1,251,683
19839,180,312,30000,3000,21000,15000,9000,747,856,50,2,812,88
19851,589,960,30000,3000,21000,15000,9000,237,999,50,3,943,980
15316,263,922,30000,3000,21000,15000,9000,496,159,50,2,995,968
9604,790,299,30000,3000,21000,15000,9000,844,222,50,3,858,210
11276,31,977,30000,3000,21000,15000,9000,798,583,50,4,445,578
10000,815,740,30000,3000,21000,15000,9000,792,84,50,1,149,817
17463,242,986,30000,3000,21000,15000,9000,745,429,50,3,982,802
5464,778,42,30000,3000,21000,15000,9000,488,504,50,2,514,187
14035,122,330,30000,3000,21000,15000,9000,12,146,50,2,744,724
9996,601,947,30000,3000,21000,15000,9000,804,528,50,3,952,580
18098,12,224,30000,3000,21000,15000,9000,770,24,50,1,585,579
12483,911,233,30000,3000,21000,15000,9000,311,879,50,4,661,87
7148,267,876,30000,3000,21000,15000,9000,852,826,50,4,191,483
11873,798,94,30000,3000,21000,15000,9000,14,556,50,1,409,108
12893,968,780,30000,3000,21000,15000,9000,98,497,50,2,450,565
15818,465,254,30000,3000,21000,15000,9000,266,608,50,1,167,498
6019,960,822,30000,3000,21000,15000,9000,1,934,50,2,830,773
12648,891,342,30000,3000,21000,15000,9000,265,956,50,4,398,229
6261,403,584,30000,3000,21000,15000,9000,253,994,50,3,595,148
9540,813,918,30000,3000,21000,15000,9000,264,309,50,1,743,77
5462,885,533,30000,3000,21000,15000,9000,491,654,50,4,439,847
9015,345,121,30000,3000,21000,15000,9000,890,736,50,2,667,66
6417,899,476,30000,3000,21000,15000,9000,113,981,50,4,767,499
6675,574,850,30000,3000,21000,15000,9000,597,496,50,2,159,530
16710,671,379,30000,3000,21000,15000,9000,176,285,50,2,161,315
14555,538,440,30000,3000,21000,15000,9000,983,729,50,4,822,792
8541,976,92,30000,3000,21000,15000,9000,205,405,50,4,831,552
17954,287,502,30000,3000,21000,15000,9000,641,18,50,3,857,865
19074,838,344,30000,3000,21000,15000,9000,302,261,50,2,118,227
15734,131,236,30000,3000,21000,15000,9000,822,164,50,1,853,800
10331,951,374,30000,3000,21000,15000,9000,222,748,50,3,138,811
7936,491,578,30000,3000,21000,15000,9000,111,28,50,4,741,448
15609,362,336,30000,3000,21000,15000,9000,631,106,50,4,288,712
10961,790,888,30000,3000,21000,15000,9000,230,916,50,2,331,260
6749,55,347,30000,3000,21000,15000,9000,107,240,50,1,563,619
9398,802,80,30000,3000,21000,15000,9000,921,524,50,4,948,759
12892,254,656,30000,3000,21000,15000,9000,983,689,50,3,966,416
9280,59,455,30000,3000,21000,15000,9000,796,905,50,1,338,892
12917,776,372,30000,3000,21000,15000,9000,535,664,50,3,284,764
10797,532,762,30000,3000,21000,15000,9000,454,144,50,1,363,1
11656,178,966,30000,3000,21000,15000,9000,50,590,50,2,536,537
18567,853,684,30000,3000,21000,15000,9000,746,671,50,3,361,10
11512,422,402,30000,3000,21000,15000,9000,818,675,50,1,73,74
19201,943,533,30000,3000,21000,15000,9000,747,689,50,1,468,487
17687,934,276,30000,3000,21000,15000,9000,78,798,50,4,566,541
16652,852,865,30000,3000,21000,15000,9000,696,395,50,2,561,453
19126,481,692,30000,3000,21000,15000,9000,495,679,50,4,454,810
6416,477,532,30000,3000,21000,15000,9000,15,323,50,2,122,854
5604,793,949,30000,3000,21000,15000,9000,115,129,50,1,565,773
19184,850,564,30000,3000,21000,15000,9000,936,531,50,1,547,1
11082,690,711,30000,3000,21000,15000,9000,577,75,50,2,588,91
5434,270,444,30000,3000,21000,15000,9000,129,713,50,1,494,837
11558,395,333,30000,3000,21000,15000,9000,902,177,50,3,524,364
11028,980,347,30000,3000,21000,15000,9000,521,802,50,1,431,417
19948,14,475,30000,3000,21000,15000,9000,156,343,50,3,236,907
13471,994,358,30000,3000,21000,15000,9000,577,605,50,2,511,195
7548,572,902,30000,3000,21000,15000,9000,203,922,50,3,226,299
5668,105,931,30000,3000,21000,15000,9000,200,576,50,1,514,229
4779,917,497,30000,3000,21000,15000,9000,96,418,50,3,200,764
13695,930,788,30000,3000,21000,15000,9000,222,639,50,1,312,306
6371,72,979,30000,3000,21000,15000,9000,528,784,50,2,758,164
19399,438,591,30000,3000,21000,15000,9000,378,47,50,2,807,53
12816,63,868,30000,3000,21000,15000,9000,400,45,50,4,451,468
17794,145,736,30000,3000,21000,15000,9000,566,664,50,1,428,736
7003,259,371,30000,3000,21000,15000,9000,951,666,50,1,269,835
15549,926,149,30000,3000,21000,15000,9000,751,798,50,1,145,85
7686,68,876,30000,3000,21000,15000,9000,188,162,50,2,237,841
14455,442,100,30000,3000,21000,15000,9000,934,381,50,3,572,507
7235,261,927,30000,3000,21000,15000,9000,121,744,50,3,407,379
10856,368,528,30000,3000,21000,15000,9000,607,314,50,1,759,504
8957,841,980,30000,3000,21000,15000,9000,892,651,50,3,537,477
15922,254,812,30000,3000,21000,15000,9000,120,89,50,1,186,61
16937,667,363,30000,3000,21000,15000,9000,303,825,50,3,39,466
10959,686,818,30000,3000,21000,15000,9000,652,653,50,4,933,713
6420,745,967,30000,3000,21000,15000,9000,442,593,50,3,605,434
18468,935,40,30000,3000,21000,15000,9000,692,915,50,4,60,741
12882,728,719,30000,3000,21000,15000,9000,495,518,50,1,566,690
18859,896,657,30000,3000,21000,15000,9000,580,456,50,2,599,880
12048,526,300,30000,3000,21000,15000,9000,411,818,50,4,651,469
4841,140,269,30000,3000,21000,15000,9000,273,91,50,2,763,717
19688,507,502,30000,3000,21000,15000,9000,271,792,50,2,568,962
7178,923,485,30000,3000,21000,15000,9000,152,851,50,3,934,4
15635,633,811,30000,3000,21000,15000,9000,607,481,50,4,241,820
17539,749,614,30000,3000,21000,15000,9000,561,732,50,3,848,866
12356,559,655,30000,3000,21000,15000,9000,700,350,50,4,108,169
16524,200,156,30000,3000,21000,15000,9000,1,977,50,1,287,457
13113,897,709,30000,3000,21000,15000,9000,311,582,50,1,146,927
4908,828,836,30000,3000,21000,15000,9000,621,381,50,4,93,265
17076,961,399,30000,3000,21000,15000,9000,850,524,50,3,924,45
19095,889,267,30000,3000,21000,15000,9000,191,828,50,1,854,588
18595,533,603,30000,3000,21000,15000,9000,551,941,50,2,712,74
12063,475,289,30000,3000,21000,15000,9000,935,428,50,1,546,322
12962,815,156,30000,3000,21000,15000,9000,323,794,50,1,212,551
13627,757,113,30000,3000,21000,15000,9000,105,639,50,2,322,442
8302,396,820,30000,3000,21000,15000,9000,544,679,50,2,161,514
7655,101,332,30000,3000,21000,15000,9000,118,34,50,4,426,367
8126,484,678,30000,3000,21000,15000,9000,38,254,50,4,121,501
6988,467,985,30000,3000,21000,15000,9000,28,20,50,2,363,928
15832,792,700,30000,3000,21000,15000,9000,96,29,50,2,198,531
10407,668,630,30000,3000,21000,15000,9000,553,30,50,1,742,941
11689,771,337,30000,3000,21000,15000,9000,40,350,50,3,928,911
10651,542,584,30000,3000,21000,15000,9000,723,991,50,4,195,706
4496,572,775,30000,3000,21000,15000,9000,9,18,50,2,691,1
17839,549,71,30000,3000,21000,15000,9000,802,201,50,2,411,64
15006,266,409,30000,3000,21000,15000,9000,798,172,50,1,632,360
13917,581,860,30000,3000,21000,15000,9000,571,345,50,2,268,940
4428,17,424,30000,3000,21000,15000,9000,124,559,50,2,219,477
18094,110,858,30000,3000,21000,15000,9000,908,353,50,3,213,666
5766,132,360,30000,3000,21000,15000,9000,915,834,50,1,437,635
8127,113,950,30000,3000,21000,15000,9000,966,164,50,2,594,40
5989,154,623,30000,3000,21000,15000,9000,948,417,50,2,76,546
18967,437,200,30000,3000,21000,15000,9000,210,733,50,4,259,21
16227,964,137,30000,3000,21000,15000,9000,635,835,50,3,460,981
8931,224,752,30000,3000,21000,15000,9000,901,267,50,2,113,263
6058,706,933,30000,3000,21000,15000,9000,862,211,50,4,581,988
4335,934,178,30000,3000,21000,15000,9000,907,384,50,1,348,937
10810,788,330,30000,3000,21000,15000,9000,445,365,50,2,844,543
19799,290,586,30000,3000,21000,15000,9000,581,589,50,1,705,936
18937,418,891,30000,3000,21000,15000,9000,544,701,50,3,729,641
6785,698,839,30000,3000,21000,15000,9000,144,129,50,4,685,722
16230,190,875,30000,3000,21000,15000,9000,876,424,50,3,778,234
6618,867,210,30000,3000,21000,15000,9000,852,12,50,1,580,189
12211,238,668,30000,3000,21000,15000,9000,260,855,50,2,214,436
17195,179,58,30000,3000,21000,15000,9000,759,31,50,2,740,450
15867,822,481,30000,3000,21000,15000,9000,78,144,50,4,901,361
5325,69,887,30000,3000,21000,15000,9000,974,247,50,4,348,934
13575,466,880,30000,3000,21000,15000,9000,925,824,50,3,195,695
19043,53,17,30000,3000,21000,15000,9000,390,521,50,3,189,206
5388,669,794,30000,3000,21000,15000,9000,321,192,50,3,268,846
4340,438,945,30000,3000,21000,15000,9000,688,966,50,4,873,522
6256,577,939,30000,3000,21000,15000,9000,507,464,50,4,706,758
16518,726,624,30000,3000,21000,15000,9000,230,789,50,3,293,404
15397,849,208,30000,3000,21000,15000,9000,15,815,50,2,679,452
14077,209,115,30000,3000,21000,15000,9000,421,102,50,2,115,765
13630,73,718,30000,3000,21000,15000,9000,645,538,50,2,651,428
16744,997,205,30000,3000,21000,15000,9000,691,685,50,4,926,970
5451,277,674,30000,3000,21000,15000,9000,376,156,50,1,27,216
12423,223,23,30000,3000,21000,15000,9000,645,991,50,1,770,538
11849,639,88,30000,3000,21000,15000,9000,509,230,50,3,700,652
18145,436,152,30000,3000,21000,15000,9000,908,230,50,3,647,960
16358,770,194,30000,3000,21000,15000,9000,481,546,50,4,354,520
8471,866,32,30000,3000,21000,15000,9000,592,901,50,4,503,900
14353,448,670,30000,3000,21000,15000,9000,236,939,50,1,192,312
11231,60,132,30000,3000,21000,15000,9000,162,782,50,4,842,616
19531,188,194,30000,3000,21000,15000,9000,939,118,50,3,92,818
10334,89,754,30000,3000,21000,15000,9000,948,570,50,3,422,423
16852,97,95,30000,3000,21000,15000,9000,688,874,50,4,119,104
16331,148,445,30000,3000,21000,15000,9000,863,150,50,3,933,121
13114,148,449,30000,3000,21000,15000,9000,662,857,50,2,380,255
12087,598,819,30000,3000,21000,15000,9000,870,177,50,4,572,443
11636,507,618,30000,3000,21000,15000,9000,310,21,50,4,231,406
8960,849,968,30000,3000,21000,15000,9000,657,475,50,4,234,670
18585,716,990,30000,3000,21000,15000,9000,216,218,50,1,384,920
12884,495,758,30000,3000,21000,15000,9000,722,590,50,2,385,628
15233,586,603,30000,3000,21000,15000,9000,910,448,50,4,684,626
14780,26,874,30000,3000,21000,15000,9000,913,118,50,1,172,97
5167,848,57,30000,3000,21000,15000,9000,589,759,50,1,265,94
6821,25,280,30000,3000,21000,15000,9000,379,742,50,2,973,128
14001,500,851,30000,3000,21000,15000,9000,364,874,50,2,964,46
10655,597,458,30000,3000,21000,15000,9000,459,161,50,2,449,37
4519,108,311,30000,3000,21000,15000,9000,530,267,50,3,477,953
11218,434,679,30000,3000,21000,15000,9000,231,663,50,3,707,205
8342,585,240,30000,3000,21000,15000,9000,444,713,50,4,604,691
14380,817,991,30000,3000,21000,15000,9000,417,624,50,3,7,830
13084,971,225,30000,3000,21000,15000,9000,959,859,50,3,908,765
8336,794,360,30000,3000,21000,15000,9000,845,558,50,2,738,244
9707,127,735,30000,3000,21000,15000,9000,859,454,50,4,81,567
8910,306,28,30000,3000,21000,15000,9000,75,330,50,1,123,526
13294,943,635,30000,3000,21000,15000,9000,381,571,50,4,112,208
8776,316,165,30000,3000,21000,15000,9000,138,514,50,2,637,966
4553,809,999,30000,3000,21000,15000,9000,626,576,50,1,394,257
15332,831,696,30000,3000,21000,15000,9000,753,274,50,2,162,541
7489,66,452,30000,3000,21000,15000,9000,128,362,50,4,322,715
8682,140,920,30000,3000,21000,15000,9000,109,469,50,4,753,774
12820,749,209,30000,3000,21000,15000,9000,949,333,50,3,740,125
12128,735,443,30000,3000,21000,15000,9000,932,54,50,4,66,971
13946,26,336,30000,3000,21000,15000,9000,690,943,50,4,18,315
11951,229,778,30000,3000,21000,15000,9000,638,998,50,3,421,42
6956,867,549,30000,3000,21000,15000,9000,629,277,50,2,930,768
17094,765,126,30000,3000,21000,15000,9000,7,960,50,4,342,108
14239,964,493,30000,3000,21000,15000,9000,582,630,50,3,584,687
10997,280,439,30000,3000,21000,15000,9000,731,624,50,4,192,841
10862,198,121,30000,3000,21000,15000,9000,691,262,50,1,754,574
19196,196,638,30000,3000,21000,15000,9000,932,185,50,1,888,391
17736,986,579,30000,3000,21000,15000,9000,948,610,50,3,883,367
13207,374,644,30000,3000,21000,15000,9000,760,114,50,1,967,125
7234,186,523,30000,3000,21000,15000,9000,201,661,50,1,386,131
12493,152,103,30000,3000,21000,15000,9000,582,803,50,2,325,100
17811,800,734,30000,3000,21000,15000,9000,74,773,50,4,190,477
5781,739,427,30000,3000,21000,15000,9000,459,418,50,1,729,160
8148,603,282,30000,3000,21000,15000,9000,734,47,50,1,324,324
15769,942,775,30000,3000,21000,15000,9000,262,989,50,3,587,319
13284,300,547,30000,3000,21000,15000,9000,235,569,50,1,518,549
14219,449,901,30000,3000,21000,15000,9000,264,369,50,4,23,201
7327,2,944,30000,3000,21000,15000,9000,246,599,50,3,755,504
15342,852,18,30000,3000,21000,15000,9000,709,538,50,3,335,40
7295,275,840,30000,3000,21000,15000,9000,609,226,50,2,988,556
18355,635,574,30000,3000,21000,15000,9000,908,361,50,2,233,286
5221,743,657,30000,3000,21000,15000,9000,741,633,50,4,489,334
17737,419,418,30000,3000,21000,15000,9000,417,179,50,4,339,152
