gender,age,city,institution,userexperience
12,22,3,9,228
1,22,17,44,883
7,25,9,1,255
3,26,3,24,264
3,19,20,21,109
8,23,16,20,681
17,26,14,2,410
7,21,9,55,835
12,19,14,50,686
8,25,8,44,487
13,23,14,57,410
18,24,11,47,443
4,19,8,15,893
17,18,10,25,629
16,21,14,12,732
16,23,18,40,299
14,24,2,55,696
8,20,7,28,45
19,20,15,52,30
13,20,8,41,314
18,19,14,20,596
3,20,5,49,821
20,20,17,44,882
2,20,12,27,924
13,19,16,8,952
18,18,10,25,739
6,23,20,34,445
3,23,14,33,796
15,20,4,6,573
20,18,13,28,193
18,19,16,26,76
7,22,4,39,260
5,24,12,2,865
13,24,20,57,908
15,22,10,45,757
8,19,8,58,196
11,26,20,51,453
14,23,3,17,608
19,26,19,37,67
6,22,12,35,355
14,25,13,9,34
12,26,8,44,847
4,19,13,17,91
15,25,16,34,635
14,19,16,48,171
12,20,1,47,507
6,26,19,43,485
6,23,6,2,934
3,18,15,29,258
3,18,16,3,691
20,23,5,28,458
19,23,3,40,987
10,21,4,56,359
18,22,8,33,608
12,23,8,8,729
17,25,7,43,795
11,25,15,17,154
13,18,8,19,232
6,21,7,33,315
6,21,20,17,451
7,19,16,6,779
17,19,6,15,81
19,25,3,20,657
20,19,20,28,751
14,20,19,16,614
4,25,16,9,55
10,21,17,30,351
13,25,8,44,497
10,25,3,13,305
17,22,2,7,479
16,21,19,57,563
1,25,13,40,265
16,24,15,39,876
17,25,20,15,678
1,18,20,48,677
12,18,20,40,8
20,19,2,19,565
4,25,11,17,904
18,18,8,19,73
7,24,13,31,688
5,25,3,51,932
1,25,6,59,320
2,24,1,55,495
16,20,8,60,93
16,23,10,11,486
9,24,18,6,768
18,24,1,35,615
11,26,12,7,932
14,19,12,20,615
20,23,12,38,553
12,18,7,38,261
17,18,7,48,852
14,19,8,36,858
12,18,18,60,491
14,21,10,57,749
8,19,18,48,785
14,24,8,26,886
7,24,20,45,381
20,19,6,2,189
13,18,6,13,435
8,18,4,23,822
11,18,10,12,394
14,20,12,43,111
5,25,5,36,611
17,26,1,36,673
10,19,20,13,98
5,26,19,31,588
3,26,15,56,722
14,21,14,46,463
16,18,3,12,299
16,25,1,20,499
5,23,13,51,517
5,18,7,30,836
19,21,9,24,493
11,21,20,16,924
18,23,2,24,778
8,21,12,35,226
12,19,19,39,852
3,19,2,8,981
15,25,15,1,863
4,24,13,52,628
19,26,20,25,69
4,18,12,42,569
15,22,17,37,106
5,20,13,60,335
9,25,9,41,248
10,19,3,28,695
16,26,9,31,817
15,18,14,12,817
18,22,3,51,892
15,24,7,49,188
10,26,6,35,951
20,21,16,36,819
13,20,2,37,254
19,20,20,22,9
6,21,8,46,935
10,18,5,9,97
6,24,20,59,36
2,20,16,38,992
7,18,18,7,106
3,21,2,36,338
1,26,12,15,144
17,22,6,31,597
1,20,18,55,973
13,25,11,11,782
7,23,17,59,913
3,19,15,35,795
2,21,15,45,480
14,21,8,45,405
12,25,3,23,144
14,26,4,26,461
14,21,1,38,768
17,24,5,9,726
16,19,7,22,467
20,26,6,48,504
17,20,10,3,479
3,18,12,9,933
16,19,2,37,233
12,19,4,17,428
14,26,3,48,250
11,20,19,32,870
6,25,14,13,341
18,21,14,28,552
10,25,1,48,565
19,23,6,22,459
20,24,7,11,312
5,18,18,20,310
5,23,14,36,799
15,19,9,30,767
20,25,8,35,92
19,23,1,51,886
19,18,11,2,836
6,24,16,46,876
15,18,9,21,564
13,18,4,26,911
17,18,11,58,929
10,19,16,33,626
17,23,14,7,109
16,24,10,12,196
6,24,16,60,460
5,21,6,16,529
2,20,18,8,706
16,23,14,9,190
6,25,8,17,587
1,23,9,19,130
3,19,3,31,873
16,24,3,31,160
16,23,12,37,389
10,23,9,31,22
12,25,18,43,150
11,26,2,37,833
15,21,1,46,514
12,21,3,46,729
12,22,3,17,929
16,19,19,17,865
9,20,10,20,690
3,23,10,28,531
8,25,14,9,99
9,23,7,48,947
8,22,7,24,430
11,22,19,33,537
18,25,20,48,58
20,26,10,60,512
11,22,10,5,703
12,24,18,46,836
4,23,14,48,882
5,26,5,19,281
9,19,19,58,344
6,19,12,20,156
16,22,2,13,482
12,22,18,18,92
20,20,7,8,63
13,26,13,44,487
7,26,4,19,98
18,23,3,9,192
14,25,10,7,999
