wage,costliving,gender,age,bactype,branch,userexperience
4000,2145,2,23,1,1,84
6199,2142,2,24,1,1,46
4472,2195,1,23,1,1,60
5155,1768,1,17,1,2,66
4369,2397,2,19,1,1,56
7315,2013,2,20,1,2,36
6162,2146,1,23,1,2,22
4722,2146,1,24,1,1,66
3423,2407,2,22,1,2,33
5343,2094,1,25,1,1,36
13194,1926,1,22,1,1,22
6317,2080,2,17,1,1,74
8939,1840,2,20,1,2,54
13236,2045,2,26,1,2,55
10653,2202,1,17,1,2,80
6765,2187,2,21,1,2,55
6639,1666,2,23,1,2,44
11422,1821,1,19,1,2,96
4572,2041,1,21,1,2,38
4311,2187,1,17,1,2,11
14030,1959,2,17,1,1,8
12583,2303,2,20,1,1,91
4462,1613,1,19,1,2,42
12856,1550,2,18,1,2,64
13659,1777,1,25,1,2,29
13947,1913,1,19,1,2,29
5534,1557,1,19,1,2,69
4441,2100,1,19,1,2,27
13257,1499,2,21,1,2,69
5204,2493,1,20,1,2,4
12117,1814,2,24,1,1,22
13057,1748,1,23,1,2,99
3726,2483,2,21,1,2,22
11897,2236,1,17,1,2,62
4417,2016,1,18,1,1,32
4724,2109,2,25,1,1,62
9050,1479,2,19,1,1,62
9034,2269,1,20,1,1,11
10235,1718,1,19,1,2,21
5019,2439,2,17,1,2,91
14795,1900,1,23,1,2,9
13441,2232,1,26,1,2,63
9232,1746,2,21,1,1,4
5745,2381,2,25,1,1,82
8045,2029,2,22,1,2,99
4254,2109,2,19,1,1,84
4118,1929,1,20,1,2,9
11426,2221,2,23,1,1,71
10311,1566,1,20,1,1,15
8215,1967,2,25,1,1,87
12795,1684,1,25,1,2,30
5870,2007,2,25,1,2,98
11787,1992,2,23,1,1,62
12206,2386,2,20,1,1,11
10572,2058,2,20,1,2,12
12844,2360,1,17,1,2,21
9128,1974,2,23,1,2,87
5119,1759,2,26,1,2,39
10152,1669,1,26,1,2,84
4291,1738,1,19,1,1,26
8234,1524,2,18,1,1,19
14133,1634,2,21,1,1,29
11372,1683,1,20,1,2,47
14839,1837,1,24,1,2,66
3350,2425,1,21,1,1,70
6276,1437,1,25,1,1,86
6668,2290,2,23,1,1,3
6454,1423,2,18,1,1,59
9642,2445,1,17,1,1,36
7154,2403,1,18,1,1,15
7073,1744,2,26,1,2,76
11972,2268,2,20,1,1,77
7818,2134,2,22,1,2,21
4722,1978,2,18,1,2,34
13488,2264,2,21,1,2,77
13984,1963,1,23,1,1,66
14482,2323,2,23,1,1,7
9283,2095,2,24,1,2,49
7199,1991,1,25,1,2,82
8841,1616,2,25,1,1,27
13781,1960,2,24,1,1,8
6611,2367,2,25,1,2,38
14689,2104,2,26,1,1,16
9664,1643,2,22,1,1,96
6770,2360,1,19,1,1,68
8802,2471,2,26,1,1,39
10394,1546,2,23,1,2,46
6661,2031,1,21,1,2,76
6597,2274,2,22,1,1,37
9079,1785,2,26,1,2,24
12204,1872,2,24,1,2,9
5030,2183,1,17,1,2,75
5205,1871,2,17,1,1,50
9052,2450,1,21,1,1,82
3574,2371,2,24,1,1,40
8899,2180,1,20,1,1,42
4019,1549,2,24,1,1,76
14869,2094,1,24,1,2,68
11117,2087,1,19,1,2,81
6771,1836,2,24,1,2,33
4656,2041,2,21,1,2,35
13685,1727,1,26,1,1,22
12251,2308,1,25,1,1,21
4310,2466,1,20,1,1,13
10296,1811,2,21,1,1,95
11923,2497,1,25,1,1,83
5108,1940,2,24,1,1,100
9987,2358,2,17,1,1,24
13407,1721,1,17,1,1,14
12605,1514,1,18,1,1,44
12902,2240,1,17,1,1,86
13843,2330,2,24,1,1,38
10625,1682,1,22,1,2,19
4776,2019,1,17,1,1,89
13396,1408,2,20,1,1,79
9416,2246,2,17,1,2,20
12193,1596,1,21,1,1,40
4108,2338,2,22,1,2,100
7095,2199,1,26,1,1,12
14534,1877,1,23,1,2,88
9777,1742,1,23,1,2,58
7922,1418,1,24,1,1,46
14894,1522,1,17,1,2,53
3833,2213,2,19,1,2,9
3750,2282,1,17,1,1,49
8117,1879,2,21,1,2,74
11375,1668,1,22,1,1,35
13319,2424,2,17,1,1,7
10305,2427,2,23,1,1,13
7671,1996,1,23,1,1,97
4459,1953,2,22,1,2,83
9042,1853,1,25,1,2,61
4363,1428,2,22,1,2,11
6429,1914,1,18,1,1,89
4882,1495,2,26,1,2,31
11750,2302,1,22,1,2,92
5013,1723,2,21,1,2,88
5933,2166,1,20,1,1,53
4118,1800,1,21,1,1,29
12286,1862,1,26,1,2,17
3153,1422,2,23,1,1,29
12002,2338,1,18,1,2,57
13377,2175,2,25,1,1,91
5328,2445,2,26,1,2,58
12289,1714,1,22,1,1,64
10696,2329,2,26,1,2,10
13877,1817,1,26,1,1,86
4367,1925,2,26,1,1,4
14913,2387,2,21,1,2,1
14772,2443,1,26,1,2,35
3730,2216,1,20,1,1,95
10399,1665,1,26,1,1,82
12636,2430,1,22,1,1,95
6748,1491,1,19,1,1,82
9945,2262,2,18,1,1,31
6251,2366,1,23,1,1,28
8707,2262,1,24,1,2,71
8886,1515,2,24,1,2,47
14165,2186,1,19,1,2,62
8753,1793,2,23,1,1,94
12892,1832,1,24,1,1,98
5828,1512,1,17,1,1,26
3966,2396,2,21,1,1,96
11032,2169,1,21,1,2,69
14402,1725,1,18,1,1,61
6658,2038,1,26,1,2,24
4926,1974,1,22,1,1,35
5847,2409,1,19,1,2,76
7540,1476,2,25,1,2,75
10525,1928,2,17,1,1,7
12688,2166,1,20,1,2,8
4537,1678,2,19,1,1,55
10591,2069,1,23,1,1,40
8529,2313,2,22,1,2,56
9885,2144,1,26,1,1,55
10977,1446,1,20,1,2,5
5777,1507,1,17,1,1,37
12647,2070,2,19,1,2,64
14125,2495,2,24,1,1,42
6126,2167,1,21,1,1,79
12089,2480,2,17,1,2,22
13858,2037,2,23,1,1,11
13273,2068,1,20,1,1,67
13188,1944,2,21,1,1,50
6119,2406,2,17,1,2,27
13699,2372,1,23,1,2,6
9120,2269,1,17,1,2,15
12414,2136,1,26,1,2,7
3695,2401,2,17,1,1,92
4002,2159,1,17,1,2,42
11843,1899,1,19,1,1,4
13494,1984,2,26,1,2,18
9013,2341,2,20,1,2,99
5392,1627,2,19,1,1,91
3874,1461,1,20,1,1,42
10087,2217,1,17,1,1,48
6513,2007,2,25,1,1,14
6370,1568,1,18,1,1,82
8757,2400,2,18,1,1,12
6288,1663,1,25,1,2,100
5304,1842,2,24,1,1,20
14286,1733,1,21,1,2,9
14166,2148,1,24,1,2,42
10722,2273,1,26,1,1,94
11292,1463,2,19,1,1,42
11436,2051,1,21,1,2,2
11517,2485,2,25,1,2,84
12544,2348,2,21,1,1,67
8839,1669,2,22,1,2,79
9099,2051,1,21,1,1,83
4787,2192,1,25,1,2,24
11471,2237,1,24,1,1,6
10641,2481,1,20,1,2,92
8699,2162,1,21,1,1,15
9896,2343,1,17,1,2,60
12223,2192,1,23,1,2,6
3931,2062,2,26,1,2,1
8671,1742,2,22,1,1,5
12965,2458,2,26,1,1,99
3314,1463,2,18,1,1,89
6585,1537,2,19,1,2,81
12864,2132,2,26,1,2,60
13337,2413,1,26,1,2,17
4561,1501,1,20,1,2,66
7192,2358,1,25,1,2,38
4554,1965,1,22,1,2,98
5505,2258,1,24,1,1,98
5078,2298,2,18,1,1,5
6408,2264,2,19,1,2,18
5263,2237,2,19,1,1,24
4144,1831,2,26,1,2,36
11288,1468,1,25,1,2,70
11773,1738,2,20,1,1,86
5869,2340,2,22,1,2,67
4037,1827,2,24,1,2,60
14615,1862,1,18,1,2,9
13444,1401,1,25,1,1,43
3224,2292,2,20,1,1,31
10483,1688,1,17,1,2,94
11785,1886,2,17,1,2,74
9063,1965,1,19,1,1,62
13030,2353,2,18,1,2,44
7739,1742,2,20,1,2,41
7490,2094,1,19,1,1,55
3663,2485,1,22,1,1,28
8985,1844,2,17,1,2,85
3517,1694,1,17,1,1,30
3572,2422,1,24,1,1,28
13523,1822,2,26,1,1,95
14235,1417,2,19,1,2,80
9182,1858,1,24,1,2,24
14921,2024,1,24,1,1,91
13454,1953,2,25,1,2,11
9901,1531,2,25,1,2,81
11859,1828,2,18,1,1,12
13862,1998,2,17,1,1,91
9962,2307,2,21,1,1,76
6821,1564,2,17,1,1,12
6379,2024,1,18,1,1,4
11562,1503,1,21,1,2,78
3100,2105,2,18,1,2,20
6537,1722,1,18,1,1,82
4824,1801,1,23,1,2,50
11298,2228,1,26,1,1,86
7366,1679,1,17,1,2,26
5663,1584,2,21,1,2,27
10678,1635,1,24,1,2,16
3650,2491,2,20,1,1,64
6388,2033,1,19,1,2,73
3957,1438,2,22,1,2,11
10471,2328,1,21,1,1,92
7512,1752,2,24,1,2,71
5180,2228,2,26,1,2,10
8866,2315,1,18,1,1,57
10543,1681,1,24,1,1,30
8055,2099,1,21,1,1,32
9283,2247,2,19,1,1,53
6490,2210,1,17,1,1,76
7706,2001,2,22,1,1,99
8736,2469,2,17,1,1,24
5922,2431,2,21,1,1,1
3685,1772,1,23,1,1,53
14639,2252,1,17,1,1,85
10087,2141,1,26,1,2,26
8875,1623,2,20,1,1,4
14437,1483,2,18,1,1,66
6887,2004,1,18,1,1,87
9150,1507,1,19,1,1,58
3436,2107,2,20,1,1,32
11080,1435,1,17,1,2,99
8057,1942,1,18,1,1,94
5595,1499,1,21,1,1,7
13543,1424,2,17,1,1,56
5462,1855,2,24,1,2,12
4138,1714,1,22,1,2,14
13324,2237,2,18,1,2,35
10119,2195,1,19,1,1,87
10001,1905,2,22,1,2,75
7818,2038,2,26,1,1,66
7835,2223,1,26,1,2,86
9112,2212,2,20,1,2,47
13446,1520,1,19,1,2,91
3498,1411,2,25,1,2,100
9407,2109,2,21,1,1,37
4974,1877,1,23,1,2,70
6115,2195,2,19,1,1,89
11602,1786,2,20,1,2,37
5397,1873,1,26,1,1,90
5222,1948,1,26,1,1,98
12731,1964,1,24,1,2,79
9579,1499,1,17,1,1,68
14334,1699,1,23,1,2,78
6601,2489,2,22,1,2,45
6041,1663,1,20,1,2,52
11414,2472,1,17,1,2,26
4143,2367,1,21,1,2,23
4662,1748,2,26,1,2,87
12237,2036,2,22,1,1,93
3762,2012,1,19,1,2,12
5582,1846,2,23,1,1,29
6218,2091,2,22,1,2,92
12712,2225,2,19,1,2,80
12470,1957,1,18,1,1,76
11248,2352,2,23,1,2,40
3148,1872,2,18,1,2,25
7555,1925,2,26,1,1,23
13751,2420,2,21,1,1,28
4712,1708,2,18,1,2,55
11469,1643,1,23,1,1,56
8846,1602,2,17,1,1,45
10234,2013,2,25,1,1,31
11543,1688,1,26,1,2,70
5567,1781,1,25,1,1,53
8812,1534,2,23,1,2,39
9053,2141,1,26,1,1,12
14456,2420,1,18,1,1,17
3086,1669,2,21,1,2,7
6368,1755,2,24,1,2,55
12218,2411,1,18,1,1,40
8002,1811,2,18,1,1,60
5902,2136,2,17,1,1,73
11495,1762,1,26,1,2,43
10538,1803,1,19,1,1,14
14967,1546,2,18,1,2,78
10497,2110,1,24,1,2,8
6070,1635,2,24,1,2,1
14809,1501,1,18,1,2,28
12745,1653,1,25,1,2,90
8023,2265,1,22,1,2,92
14398,1535,1,19,1,2,86
8868,1590,2,23,1,2,74
12099,2100,2,22,1,1,67
10259,1843,2,24,1,2,90
4583,1587,2,19,1,2,18
11262,1997,1,25,1,1,89
10906,1958,1,24,1,2,18
9857,2284,1,19,1,2,91
5330,2025,1,21,1,1,62
5043,2295,1,25,1,1,98
6280,2117,1,25,1,2,83
3815,1621,1,23,1,1,54
7208,2058,2,24,1,2,27
7494,2275,1,17,1,2,89
13224,2482,1,24,1,1,73
8465,1437,2,23,1,2,48
9032,1989,2,24,1,2,3
4988,1938,2,20,1,1,92
8998,2443,2,17,1,1,44
7243,2383,2,19,1,2,49
11969,2057,1,17,1,2,6
13298,2265,1,24,1,1,70
8121,2346,1,25,1,1,1
6104,2312,1,18,1,1,43
10793,1881,1,22,1,2,11
5529,2223,2,20,1,1,88
12198,1583,1,17,1,2,35
12659,2436,1,22,1,2,15
6808,2256,2,18,1,1,46
7782,1716,1,18,1,2,34
4800,2365,2,24,1,2,61
5983,1988,2,23,1,2,22
3903,1470,1,20,1,2,17
6669,1987,2,17,1,2,25
8985,2037,2,21,1,2,93
4773,1849,2,24,1,2,63
5670,1434,2,18,1,1,45
6685,2201,2,26,1,2,10
14274,2300,1,24,1,2,16
10063,1553,1,26,1,2,89
12364,1798,2,19,1,1,13
3078,1432,2,22,1,2,91
6966,1412,2,26,1,1,1
13712,2225,2,23,1,1,79
6619,1474,2,21,1,1,10
12339,1637,1,21,1,2,50
9881,1750,2,21,1,2,93
8353,1718,2,23,1,2,16
10313,1565,1,23,1,2,53
13037,2074,1,17,1,2,81
9582,1757,1,26,1,2,40
7317,2273,1,24,1,1,74
7483,1613,2,26,1,1,76
7231,2069,2,21,1,2,33
12584,1586,2,25,1,2,79
10265,2016,2,26,1,1,61
4313,2396,2,22,1,2,34
12507,2029,2,24,1,2,46
8203,2207,2,22,1,1,79
10694,2073,1,17,1,1,17
14694,2285,1,19,1,2,66
3718,1471,2,25,1,1,24
14058,1425,1,24,1,1,95
5153,2081,2,18,1,1,36
3050,1794,1,20,1,1,70
10293,2489,1,20,1,2,78
3704,1777,2,22,1,2,20
9314,1620,1,26,1,1,27
13103,1718,1,24,1,1,21
13019,2140,2,18,1,1,27
10667,2046,2,19,1,2,17
11528,1566,2,19,1,1,34
12832,1467,2,19,1,1,26
8035,1883,1,21,1,2,7
7237,1721,1,26,1,1,39
6211,1988,2,20,1,1,90
14701,1677,2,18,1,1,7
6185,2327,1,23,1,1,100
9185,2229,1,19,1,1,54
13775,1637,2,24,1,1,31
14097,1788,1,19,1,1,44
3816,2409,1,20,1,2,18
3086,2335,1,17,1,1,44
3657,1438,2,23,1,2,41
13013,2184,2,22,1,1,48
12795,1960,2,22,1,1,29
4316,1659,2,17,1,1,4
3093,1537,1,18,1,1,59
9489,1784,2,23,1,2,17
10973,1451,2,26,1,2,37
10018,2389,2,18,1,2,26
3134,1954,1,21,1,1,43
4227,2431,2,25,1,2,92
9317,1676,2,25,1,2,1
11249,1708,1,17,1,1,49
5583,1612,1,26,1,1,80
10728,2117,1,17,1,2,53
14233,2039,1,22,1,1,51
4680,2264,2,23,1,1,87
8597,1497,1,24,1,2,100
3929,1796,2,23,1,2,9
3425,1969,2,26,1,1,37
14407,1767,2,19,1,2,97
9017,1999,2,18,1,2,78
8597,2286,1,17,1,2,10
6337,1472,2,18,1,1,60
12432,1613,2,19,1,2,5
7622,2327,2,24,1,1,85
8197,2152,2,25,1,1,84
12267,1778,2,20,1,2,79
9152,1446,2,23,1,2,99
4697,2494,1,25,1,1,62
4916,2023,2,22,1,1,11
12404,1862,2,26,1,2,48
4788,2149,1,18,1,2,20
7024,2209,2,20,1,2,72
8041,2182,1,18,1,2,40
12349,1634,2,23,1,1,83
11004,1680,1,26,1,2,45
4381,2318,1,17,1,2,16
11997,1688,2,17,1,2,76
6975,1814,1,18,1,2,50
14179,1471,1,20,1,2,67
10606,2414,2,18,1,1,86
11119,2152,2,22,1,2,93
14318,1700,1,26,1,1,14
13038,1663,2,17,1,2,66
9489,1584,2,23,1,2,50
8652,2372,1,25,1,1,16
11133,1893,1,22,1,2,71
12066,1868,1,26,1,1,36
5357,2130,2,23,1,2,88
9825,1971,1,26,1,1,97
8063,1472,2,22,1,2,81
9739,2462,2,21,1,2,74
7542,2432,1,18,1,2,52
7594,1899,2,21,1,2,86
8849,1921,2,17,1,2,86
11146,2011,2,24,1,1,90
12618,1881,2,24,1,2,4
8981,2384,1,22,1,2,24
14848,1626,1,18,1,1,83
8151,2132,1,26,1,1,4
11923,2484,1,17,1,2,25
11233,1696,2,22,1,1,65
13950,1767,1,22,1,1,65
11265,1463,2,18,1,2,69
4004,2145,1,26,1,2,11
3044,1842,1,21,1,2,71
11921,2040,2,24,1,2,92
8739,1818,1,22,1,1,52
5658,2043,2,19,1,1,37
5380,1666,2,23,1,1,10
13447,2030,1,17,1,2,63
6385,1869,1,18,1,2,98
8724,1428,2,25,1,2,95
11834,2455,1,17,1,2,33
9764,1978,1,21,1,2,42
4185,1466,1,25,1,2,23
10662,2191,1,19,1,2,95
11941,2422,2,17,1,1,96
13305,2122,1,20,1,2,90
11072,1882,2,26,1,1,37
13027,2028,1,17,1,2,56
3150,2168,2,26,1,1,4
14515,1559,2,17,1,2,74
7762,1852,1,23,1,2,43
10117,2010,1,20,1,1,13
5288,1733,1,22,1,1,43
12756,2293,2,17,1,2,88
14745,1671,2,19,1,1,60
14613,1495,2,18,1,1,61
9182,2036,2,23,1,2,83
10715,2163,2,17,1,2,58
8780,2157,1,18,1,2,93
4228,1686,1,23,1,2,57
10094,2319,2,23,1,2,18
11671,1657,1,18,1,1,35
12822,2057,1,25,1,2,66
3668,1910,2,21,1,1,49
6323,2421,1,25,1,1,59
5131,2157,1,21,1,2,8
3053,1870,2,21,1,2,18
9026,1722,2,17,1,2,41
12815,1614,1,25,1,2,5
4036,1404,1,19,1,1,65
13087,2050,2,22,1,2,55
6171,2126,2,21,1,1,32
6366,1488,1,25,1,1,92
9765,1514,2,23,1,2,58
14404,1987,2,23,1,1,79
8293,1416,2,23,1,2,47
8224,2379,2,22,1,2,97
11534,2414,1,20,1,1,47
13027,2498,1,19,1,1,74
4364,2252,1,24,1,2,45
3778,2421,2,17,1,2,22
13494,1713,2,25,1,2,66
12779,2361,2,18,1,2,77
11295,1488,1,26,1,2,63
9086,1849,1,21,1,1,67
15000,2492,1,26,1,1,5
12480,2187,1,18,1,2,68
11379,1984,2,21,1,2,3
5060,2018,2,23,1,1,40
13142,2182,1,23,1,2,94
14872,2067,2,26,1,1,13
3318,1802,2,26,1,2,25
6469,1815,2,17,1,1,79
7650,2191,1,26,1,1,71
8536,2340,2,21,1,2,54
5410,2180,2,18,1,2,99
11826,2249,2,22,1,2,31
7108,2305,1,25,1,1,25
14665,1590,2,26,1,2,85
13222,2311,2,18,1,2,69
5005,1716,1,20,1,2,52
12412,2028,1,26,1,2,72
11029,1897,1,23,1,1,60
4518,2277,2,26,1,1,54
7780,2170,2,23,1,1,86
9477,2244,1,24,1,2,2
14630,2312,2,17,1,1,14
14432,1722,1,22,1,2,4
9273,1653,2,24,1,2,51
9533,1644,1,19,1,2,90
14749,1599,2,20,1,1,10
4048,1790,2,17,1,1,73
4832,1977,1,25,1,2,83
10569,1483,2,20,1,2,77
13757,1934,2,26,1,1,96
13746,1920,1,24,1,2,43
9111,1808,1,17,1,1,89
13916,1471,1,21,1,1,56
8000,1592,1,21,1,2,90
4286,1543,2,26,1,2,90
12264,2472,1,25,1,2,33
3686,1693,2,26,1,1,38
7956,2406,1,18,1,2,90
11038,1499,2,18,1,2,93
5649,1717,2,19,1,2,70
9246,1953,2,21,1,1,62
8706,2051,2,18,1,2,6
11423,2148,2,26,1,2,52
4778,2433,2,26,1,2,71
5865,1403,1,18,1,2,61
3593,1721,1,19,1,2,87
11369,2201,2,26,1,2,52
9351,2261,2,22,1,2,50
11428,1690,2,21,1,1,65
4485,1677,2,19,1,1,96
3208,2279,1,25,1,2,81
12450,1900,1,17,1,2,73
7570,1493,2,25,1,2,96
11184,1559,2,24,1,1,19
13020,2008,2,18,1,2,31
12747,1806,2,18,1,1,30
14878,2048,2,26,1,2,24
8630,2291,2,21,1,1,99
13443,1765,2,21,1,1,29
12256,1495,2,20,1,1,59
11756,1783,2,21,1,1,34
13592,1941,1,25,1,1,97
12767,2004,2,24,1,1,66
8202,2276,1,17,1,1,10
3516,1477,2,18,1,1,95
4542,1735,1,25,1,1,85
12980,2075,2,24,1,1,14
12110,2062,1,20,1,1,84
8616,1811,1,21,1,2,60
10636,2219,1,24,1,1,40
8387,2224,1,17,1,2,61
7814,1967,1,17,1,2,78
6720,2020,1,18,1,2,1
13706,1923,1,26,1,1,15
14327,1838,2,23,1,1,78
4967,1873,1,19,1,1,96
4096,1779,1,26,1,1,33
5154,1985,2,22,1,1,65
7946,2351,2,19,1,1,25
8174,1685,1,23,1,2,26
6969,1838,2,18,1,1,42
12408,1748,1,17,1,1,91
8472,2496,2,17,1,2,92
8440,2387,1,17,1,2,98
7817,1934,1,24,1,1,42
13613,1402,1,20,1,2,85
14492,1670,1,25,1,2,6
10313,2143,1,26,1,2,28
6303,2119,2,17,1,2,49
8145,1620,2,25,1,2,88
3703,1946,2,20,1,2,33
3333,2294,2,21,1,2,62
8227,1922,2,23,1,2,77
10501,2204,1,22,1,2,80
4985,2291,2,21,1,1,68
3407,2427,1,21,1,1,90
14030,1743,1,24,1,2,13
12466,2452,2,25,1,1,27
3773,1579,1,20,1,1,74
5107,2225,1,18,1,1,5
7459,2334,1,18,1,2,2
4959,2076,1,19,1,1,15
6339,1506,2,19,1,2,76
11836,2037,2,20,1,2,58
8583,2114,2,17,1,2,5
8238,1783,2,24,1,2,53
6279,1937,1,18,1,1,21
5131,1952,1,22,1,1,79
12336,2086,2,17,1,2,38
3747,2304,1,20,1,1,65
10705,1735,2,18,1,2,78
6151,1796,1,23,1,2,72
8958,1594,2,25,1,2,46
5289,2110,2,21,1,2,23
9920,1952,1,17,1,2,6
9077,1514,1,25,1,2,78
11874,2169,2,19,1,2,78
13856,2010,2,26,1,2,32
6394,1445,1,22,1,1,2
6931,1443,1,17,1,2,56
13016,2077,2,22,1,1,44
11051,1559,2,22,1,1,6
5625,1704,1,25,1,1,35
6238,2367,2,25,1,1,57
13818,2475,1,25,1,2,15
12501,2125,1,21,1,1,84
3491,1936,2,22,1,1,92
13949,2223,2,23,1,1,62
9727,1497,1,19,1,1,13
3263,2404,1,24,1,1,52
4009,1827,1,25,1,1,98
6714,1555,2,17,1,1,74
11732,1698,1,19,1,1,48
6415,1727,2,20,1,1,75
13835,2134,2,22,1,1,30
6885,1994,1,20,1,1,69
7870,1980,2,21,1,1,17
11808,2328,1,25,1,1,33
7731,1545,1,26,1,2,51
7336,2344,1,26,1,2,93
3093,2347,2,21,1,1,22
4360,1764,1,21,1,2,69
3405,1450,2,24,1,2,83
9312,1532,1,22,1,2,88
5709,2225,1,19,1,2,38
8011,1605,2,23,1,1,66
11324,1829,2,18,1,1,17
5364,1699,1,24,1,2,64
9245,2435,1,19,1,2,65
4502,1855,2,24,1,1,89
9206,2314,2,25,1,2,6
12128,1696,1,21,1,2,9
12291,1470,1,22,1,1,30
14322,1839,1,26,1,1,49
7382,2074,2,26,1,2,65
7835,1792,2,21,1,1,15
6707,1608,1,20,1,1,82
10203,1553,1,21,1,2,13
8234,1938,2,23,1,1,33
13211,2127,2,25,1,2,4
10485,2467,1,25,1,2,52
12102,2403,2,18,1,2,29
12101,2088,2,24,1,1,59
7688,1555,1,17,1,1,47
9856,1801,2,20,1,2,99
4142,1792,1,26,1,1,31
6943,2234,1,22,1,2,34
8197,2479,2,17,1,2,49
4847,2333,2,23,1,2,97
3223,2052,1,24,1,1,30
8348,1569,1,26,1,1,67
5035,2173,1,18,1,2,18
4220,1480,1,19,1,1,73
7173,2202,1,17,1,2,64
10003,2264,1,25,1,2,6
12126,2198,1,20,1,2,85
6073,1883,2,22,1,1,76
4551,2105,1,20,1,2,97
14208,2207,2,22,1,1,6
11455,1772,1,20,1,2,79
14801,2312,1,17,1,1,61
11699,1827,2,20,1,1,90
11029,1401,1,24,1,2,42
14743,2438,1,23,1,1,91
14667,2253,1,26,1,1,90
12454,2042,2,20,1,1,14
4347,1483,1,26,1,1,83
12146,1591,1,23,1,2,18
8222,2281,1,26,1,1,54
3407,2457,1,23,1,1,90
7442,2038,1,21,1,2,100
12001,1952,2,19,1,1,71
14306,1867,1,17,1,2,34
5789,2278,2,18,1,1,15
14945,1768,1,20,1,2,10
6856,2151,1,19,1,1,76
12810,1926,2,22,1,1,17
10363,1422,1,17,1,1,92
6691,2035,2,23,1,2,22
6304,1448,1,23,1,2,33
11086,1474,2,19,1,2,68
4617,1407,1,21,1,2,81
10239,2249,2,21,1,2,38
4200,2034,1,23,1,2,10
12328,2282,1,22,1,2,5
12455,1630,2,21,1,2,58
4271,2445,2,17,1,1,22
3232,2319,2,24,1,1,76
4225,2425,2,25,1,1,95
3080,1540,1,24,1,1,94
4909,1840,2,22,1,2,13
6868,2458,2,23,1,1,95
5599,2028,2,19,1,1,39
3304,1632,2,26,1,1,18
13780,1806,1,26,1,1,58
6717,1676,1,20,1,1,29
5366,2149,2,19,1,2,52
13166,2355,2,25,1,2,88
12293,2120,1,26,1,1,92
8579,2193,1,22,1,1,85
7182,1660,1,24,1,1,11
7681,1833,1,23,1,1,79
4734,1404,2,17,1,2,11
5190,2227,2,20,1,1,86
3502,1479,1,21,1,2,67
10381,1833,1,25,1,1,32
3126,1487,1,22,1,2,6
7077,2147,2,21,1,2,55
7195,1581,1,19,1,1,76
7534,1975,1,24,1,2,16
4812,1714,1,25,1,1,56
4535,2388,1,22,1,2,96
14385,2152,2,24,1,1,71
3802,2025,2,17,1,1,46
4436,1801,2,26,1,2,78
14648,1524,2,24,1,1,66
7807,2076,1,25,1,2,48
4807,1612,1,23,1,1,80
9545,2429,1,20,1,1,87
13876,1973,2,19,1,1,75
8156,1687,2,24,1,1,88
10689,1834,2,19,1,2,67
3466,1794,2,25,1,1,18
8978,1823,2,24,1,2,54
10812,1704,1,20,1,1,69
10537,1778,1,20,1,1,35
11808,1945,2,23,1,2,37
14159,1740,1,22,1,1,44
3882,1928,2,24,1,2,19
7733,1479,2,21,1,1,55
10170,1743,1,24,1,1,71
8061,1451,1,19,1,2,33
10177,1954,2,20,1,2,5
13853,2382,1,19,1,1,45
13708,1862,2,20,1,1,63
12913,1887,2,25,1,1,53
10913,2420,2,20,1,2,79
13612,2250,2,21,1,2,5
11874,2243,2,24,1,2,41
5332,2125,1,21,1,2,16
7217,1696,2,26,1,1,92
3980,1521,1,21,1,1,5
8155,1438,2,20,1,1,45
13991,2095,1,20,1,1,50
8917,2109,1,23,1,1,74
11416,1628,2,18,1,1,75
13905,2186,1,21,1,1,21
8438,1757,2,26,1,1,24
4081,2161,2,17,1,2,63
3639,2059,2,23,1,1,35
3467,2071,2,19,1,1,96
5801,2074,2,24,1,1,96
4714,1941,2,25,1,1,84
8964,1989,1,25,1,1,17
11490,1713,2,26,1,1,27
12688,2460,2,20,1,2,8
13022,1443,1,21,1,2,12
12293,1658,2,17,1,2,90
4584,1670,2,24,1,1,28
14190,1773,1,20,1,1,13
6460,2434,1,21,1,2,80
11037,2472,2,21,1,2,41
14121,1501,2,23,1,1,62
14458,1457,2,21,1,2,19
3741,1452,2,19,1,1,4
5027,1502,2,22,1,1,17
13494,1486,2,25,1,1,25
6421,1819,1,18,1,2,99
10726,1424,2,23,1,2,80
10353,1741,2,23,1,1,51
12694,1825,1,21,1,2,66
5183,1736,1,25,1,2,24
4094,1759,2,17,1,2,58
13826,1958,1,17,1,2,3
3278,2254,1,17,1,2,29
13736,2408,1,24,1,2,60
4582,2024,2,25,1,1,42
8617,1559,1,25,1,2,100
5695,2167,1,24,1,2,48
5678,2463,2,26,1,1,23
5900,1768,2,18,1,2,56
14230,2028,2,17,1,1,50
13308,1966,1,22,1,1,98
7294,1880,1,18,1,2,74
9760,1797,2,17,1,2,75
7412,1538,2,24,1,2,89
11590,1567,1,23,1,2,7
9198,2332,2,21,1,1,70
9916,2372,1,25,1,2,29
8681,2161,2,24,1,1,71
14373,1634,2,23,1,1,19
12612,2273,2,25,1,1,5
10828,2057,1,26,1,2,21
11735,2287,2,17,1,1,17
5088,1571,2,26,1,2,29
10431,2228,1,24,1,2,3
12548,2390,2,22,1,1,82
6091,2459,2,23,1,2,87
11462,2425,2,20,1,2,12
8458,2500,2,21,1,2,2
4206,2405,1,20,1,1,92
6633,2079,1,19,1,2,38
3003,1730,1,20,1,1,48
