wage,costliving,gender,age,branch,userexperience
12015,1047,2,20,2,6
12352,1422,1,18,2,8
5034,718,1,19,2,88
6589,1781,2,19,2,56
9804,1397,1,21,1,71
4412,611,1,20,1,61
11797,1264,2,20,2,39
3042,1570,1,17,2,67
4915,1259,1,19,1,96
9734,1059,2,18,2,46
13987,1525,1,19,1,55
14933,693,1,21,2,3
14098,1253,2,21,1,79
12477,1319,2,17,1,73
4007,689,2,21,1,92
4334,1271,2,19,1,61
12064,1357,2,17,2,97
3912,663,1,17,1,99
8746,1370,2,17,2,43
6169,1594,1,20,2,42
14792,1009,2,18,2,63
14828,733,2,21,2,72
11721,1651,1,19,1,89
10301,1409,2,20,1,16
3511,817,2,20,2,31
7668,1993,1,20,2,79
14137,957,1,21,2,21
5807,1029,1,19,1,43
8767,1680,2,20,2,3
12484,2060,2,20,1,56
5522,1205,1,18,2,69
3659,1195,2,20,2,57
12471,1079,1,17,2,34
14644,666,1,17,1,93
9604,1273,2,20,1,39
10342,1515,2,20,1,62
9966,995,1,18,2,79
8225,2039,1,19,2,54
4167,689,1,17,1,10
11297,1203,1,18,1,40
13830,1660,1,18,1,73
14516,663,2,18,1,96
12906,1016,2,20,1,20
6152,1313,2,18,1,89
3081,1307,2,18,2,3
5618,951,1,21,1,55
8980,1801,1,17,2,60
8149,2096,1,19,1,6
7183,823,1,21,1,26
13983,1531,2,17,2,16
14779,617,1,18,2,87
7867,1839,2,19,1,63
4878,1494,1,17,2,37
6665,2050,1,21,1,72
10297,839,1,18,1,43
3860,1510,1,18,2,12
10038,952,1,20,1,21
4755,635,2,18,2,45
7048,1382,1,17,2,16
3546,1690,2,21,1,42
8206,1344,1,18,2,98
3323,1683,2,17,2,7
4110,680,2,21,2,76
11398,1156,1,17,2,95
8970,1092,2,20,1,8
3574,740,1,20,1,90
3354,2022,1,20,1,21
9986,815,1,19,2,87
5298,1711,1,21,2,61
3313,1721,1,20,2,43
8279,1949,2,21,2,40
7304,719,2,20,1,64
7915,1291,1,19,1,100
4291,1255,1,19,1,93
3921,925,2,18,1,89
14500,1314,2,18,1,17
5383,1962,1,20,1,44
11447,669,2,20,2,52
10152,690,1,20,1,41
8825,1571,1,19,2,59
4925,797,2,19,1,100
5199,1023,2,19,2,52
12579,1033,1,19,1,32
3781,1070,1,17,2,25
10790,926,2,18,2,25
12901,1456,2,17,1,35
7333,1893,1,19,1,77
10245,1010,1,18,1,89
13254,1219,1,19,2,38
4662,1443,1,17,2,56
7459,1605,2,20,2,9
10744,670,2,20,2,92
10142,847,2,21,2,4
13146,831,2,18,1,77
8688,1530,1,20,1,57
13826,1220,2,19,1,50
6467,847,2,20,1,61
8524,1003,2,21,2,74
10331,609,1,17,1,71
5055,763,2,19,1,61
12729,1980,1,21,2,32
11947,1645,1,18,1,20
4223,901,2,19,1,33
5315,1861,2,20,1,26
10561,1613,2,19,2,64
10439,866,1,19,2,59
5010,1881,1,20,2,25
9839,1645,2,17,2,2
11699,1060,1,20,1,73
7932,1367,1,19,2,25
6354,1094,2,19,2,61
7839,697,2,19,1,98
11094,713,2,17,2,30
9672,1875,1,20,2,51
3952,1224,1,17,2,67
11124,1381,2,17,1,67
5588,665,1,21,2,87
8565,1881,2,17,1,44
7977,675,1,19,1,95
10701,787,1,19,2,76
10778,1005,1,21,1,29
7764,1843,2,20,1,19
8662,1828,2,20,1,60
11723,831,2,17,1,11
9617,1826,2,21,1,5
14815,1436,1,21,1,7
4492,994,1,20,1,49
11410,2097,1,19,2,100
11279,1538,1,20,1,82
13065,1251,1,19,2,31
11589,1133,2,17,2,42
3048,1151,1,17,2,80
11546,851,2,17,2,56
5564,933,1,21,2,17
7668,1171,1,21,2,73
5590,1059,1,20,2,3
9692,1956,2,17,2,30
8581,1987,1,21,1,41
13824,1462,2,19,2,84
12451,1002,1,20,1,62
11878,935,2,21,1,97
5879,664,2,20,1,37
8296,2018,1,20,2,57
11846,1847,2,19,1,55
10288,1939,2,20,1,22
9721,1743,1,18,1,21
5852,1349,1,18,2,85
5891,1651,1,20,1,96
3055,1935,2,19,1,57
3785,1059,1,21,2,47
6249,2075,1,17,1,51
8879,730,2,20,2,90
14291,903,2,18,2,73
3337,1669,2,17,2,16
4978,792,2,18,1,30
6168,1379,2,19,1,20
11373,2077,2,18,2,67
4035,1673,2,19,2,64
6152,1266,2,21,2,78
11148,1327,1,19,1,35
4156,1176,1,21,1,11
14553,1966,2,19,1,68
6156,1613,1,17,2,84
13669,1310,2,17,1,1
5680,1454,2,21,2,39
14937,652,1,20,2,33
6672,1655,1,21,1,20
6167,1581,2,20,2,23
13930,648,1,19,2,68
3808,1965,1,18,2,54
13813,642,2,20,2,64
11097,990,1,19,2,57
5781,778,1,19,1,65
7785,1705,1,19,2,92
14044,1418,2,18,1,16
12890,1943,2,17,1,43
6706,902,1,17,2,23
3972,1448,2,19,2,23
6089,1338,2,17,2,22
14508,1500,1,19,2,84
3687,1681,2,19,2,17
5072,1008,1,21,2,31
7714,829,1,21,2,60
11310,1726,2,21,1,69
10101,1773,1,19,2,41
12523,1542,1,18,2,77
12925,1274,2,19,2,40
8864,2041,2,18,2,55
4618,782,2,19,2,97
9939,1431,2,20,1,8
12588,1734,1,19,2,76
10454,767,2,21,1,84
9478,1625,1,20,2,53
8165,1123,1,19,1,35
3153,1784,1,17,2,64
12657,1230,2,17,2,78
8816,1780,2,17,2,93
8260,1467,1,20,1,81
9490,1132,1,20,2,58
8516,725,2,21,1,65
6727,1105,2,20,1,2
5231,1132,1,20,2,12
6257,936,1,21,2,50
3159,1619,1,17,1,98
13756,1441,2,20,1,30
7152,989,1,19,1,5
11425,1951,2,17,2,42
10554,805,1,20,1,34
13870,854,2,20,1,79
6845,769,1,19,1,36
7805,1509,1,17,2,8
11240,1051,1,19,2,4
12539,1091,2,21,1,73
12537,1306,2,17,1,94
7553,906,2,19,1,92
6602,904,2,20,1,64
6838,1268,2,19,2,73
8560,2010,2,20,1,24
7226,1074,2,20,2,36
14421,1360,2,19,1,61
6525,1790,1,17,2,84
13723,1430,1,20,1,88
5735,1431,1,18,1,74
8230,1273,2,18,1,86
13744,1397,2,18,1,51
4821,1488,2,19,1,36
8750,1164,1,18,1,57
7478,1680,2,20,2,26
4686,1166,2,18,2,54
11813,1779,1,21,1,31
9785,1645,2,20,1,23
10257,1704,2,21,2,51
13455,1190,2,19,1,55
8683,1279,2,19,1,52
13966,1777,2,21,2,47
12791,701,1,20,1,26
9957,1542,2,17,1,84
10406,706,2,18,1,48
7184,2033,1,18,1,64
4947,1026,2,21,1,12
8892,1350,2,17,2,69
12731,1626,1,21,1,77
14282,1180,1,19,2,19
3092,1024,1,18,2,85
4340,1257,2,19,2,57
6691,1687,1,17,2,17
11059,928,2,17,2,39
3954,1555,1,17,1,2
5729,636,1,17,2,9
13858,1859,2,17,2,16
13045,1390,2,18,2,43
9275,1243,2,18,2,78
14884,1133,1,21,2,52
7727,1618,2,19,2,48
4631,1312,1,21,1,100
12379,1108,2,21,1,40
14787,1210,2,21,1,95
3688,1754,1,18,1,28
10027,856,1,21,1,44
13590,718,2,19,1,31
5072,1353,1,21,1,18
3003,1310,2,19,1,25
5151,1699,2,19,2,97
12319,1190,2,18,2,82
10818,1804,2,21,2,98
7032,1951,2,19,1,55
14244,967,1,19,1,54
13355,1471,1,19,1,95
3647,2082,1,17,2,41
12039,1116,2,19,2,31
5975,1216,2,19,2,2
11442,1499,1,21,1,66
11753,1331,1,21,1,56
13573,1805,1,21,2,23
9723,1720,2,19,2,40
9043,1240,1,20,1,94
3213,1746,1,21,2,76
3103,1384,1,21,2,36
12432,1946,2,18,1,26
11655,2001,1,17,1,96
4415,1964,2,18,1,31
14065,871,1,20,1,79
3422,1019,2,19,2,29
4842,1948,1,21,1,84
11502,1014,1,19,1,96
11026,1036,1,20,2,80
8124,2036,2,20,2,69
4869,1411,1,18,2,61
5381,1857,1,18,2,50
8904,1390,2,20,2,79
12606,870,1,17,1,42
13405,727,2,19,2,86
13508,1268,2,21,1,79
9054,1223,2,17,2,30
6799,2000,1,21,2,75
4615,1103,2,21,2,45
7133,1448,2,19,1,13
9224,2046,1,20,1,22
10618,1493,1,21,1,83
9675,1219,1,17,1,90
7322,1573,1,17,2,86
7186,688,2,18,2,44
9339,1501,1,19,2,47
8366,1402,2,19,1,10
12507,842,1,17,1,59
12454,877,2,19,1,84
4014,666,1,18,1,77
14433,1117,2,17,1,13
6411,845,1,20,1,16
9879,1681,2,19,2,26
7247,1753,2,20,2,70
13085,1424,1,17,1,45
11387,1020,2,18,1,11
5633,1895,2,17,1,14
11281,905,1,18,1,15
5057,1719,1,17,2,83
13111,1270,1,18,1,43
11551,1625,1,19,2,14
7924,1108,1,20,1,13
4910,2050,2,19,1,63
10200,1473,2,17,1,76
12361,1522,1,17,1,7
9789,1986,2,19,2,96
13101,1799,2,19,1,91
10154,813,1,17,1,1
12496,1971,1,19,2,32
3058,1011,1,21,1,53
7785,1270,2,17,2,36
11983,2005,1,18,1,8
12771,1471,2,20,1,39
6597,1541,2,18,1,60
8510,1591,1,18,2,66
8025,1134,1,20,2,17
5388,1577,2,17,1,7
12549,1136,2,18,2,28
8496,688,1,18,1,43
11576,1013,1,18,1,7
7290,1122,2,17,2,87
11227,1082,1,18,1,52
13282,1069,1,19,1,44
9937,1062,1,17,1,23
3580,2066,2,20,1,96
12673,1919,1,21,1,48
14967,1052,2,18,1,66
12909,753,2,21,1,7
13249,1689,2,20,2,80
11411,943,2,17,2,67
12586,1788,2,21,1,77
12365,1137,1,20,2,31
3847,859,1,21,1,65
14430,1455,2,19,2,63
7082,2097,1,18,2,85
4636,613,1,18,1,69
12100,1735,2,21,2,87
8520,1635,1,17,1,16
5166,1989,1,17,2,3
4395,1966,1,18,2,52
5566,2089,2,18,1,17
3545,1375,1,20,1,86
11837,1575,2,17,2,76
13371,1143,1,17,2,34
5744,2007,1,17,2,62
4416,1898,2,17,1,71
13881,1364,1,21,1,8
12517,1590,2,17,2,52
4709,1329,2,21,2,21
10885,1965,2,21,1,33
3399,1491,1,17,2,16
6270,675,2,18,1,63
9641,1135,1,20,1,70
6394,1416,1,21,2,30
9420,723,1,20,2,6
6139,1204,1,18,2,48
8891,1092,2,21,2,99
3564,890,2,21,1,25
12721,1256,2,18,2,53
13817,778,1,21,1,40
14869,1084,2,20,2,79
13641,1592,1,18,2,7
8816,1618,2,21,1,95
8262,1081,2,18,1,90
11690,856,1,18,1,57
10063,1345,1,17,2,12
7974,1044,1,20,1,18
9939,681,2,18,1,60
14895,1598,2,17,2,90
9595,1929,2,18,2,43
14474,1672,1,18,2,42
14998,1659,2,21,1,47
7403,1428,1,21,1,5
4349,1922,2,17,2,75
9381,1810,2,19,1,74
14623,1360,1,17,1,42
6564,1469,2,18,2,38
10453,796,1,21,1,88
6635,1912,1,19,2,68
6953,2068,1,17,2,9
4902,1812,1,20,1,15
5736,1249,1,20,2,17
8654,1183,1,18,2,46
6325,713,2,19,2,98
13603,1657,2,19,1,35
7616,1551,1,20,2,45
9275,1348,1,17,1,43
4307,2044,2,18,1,84
11062,1749,2,17,2,53
3611,622,1,19,1,62
14186,1555,1,18,1,95
6699,830,2,21,1,86
3785,791,2,19,2,63
4455,1480,1,21,1,45
6833,1786,2,17,2,64
7435,809,1,19,2,20
4711,1938,2,21,1,92
14617,991,2,17,1,15
9996,781,2,21,1,100
5894,929,2,17,1,73
4332,1098,2,21,2,48
6779,1757,1,18,2,62
4325,1030,1,18,2,13
11153,1199,1,19,2,55
6757,1150,2,18,2,62
4997,1402,2,18,2,74
9672,1712,2,17,1,70
7451,824,2,19,1,49
13936,1666,1,17,2,62
10751,1703,2,20,1,57
3758,1469,1,20,1,91
3618,1093,2,20,2,27
9601,1061,1,18,2,89
13763,965,1,19,1,27
13388,1801,2,19,1,72
14439,1417,1,19,2,93
6782,675,2,18,2,97
13540,1579,2,20,1,32
14207,1668,2,19,1,16
10909,946,1,18,1,50
11015,1760,2,20,2,43
14194,896,2,18,2,2
9621,875,1,17,2,23
5242,785,1,20,2,92
11116,1564,1,19,2,24
10360,1731,2,21,1,74
4884,1735,1,19,1,75
8920,2016,2,21,2,84
8574,815,2,20,2,94
8749,1543,1,21,2,65
9536,914,2,18,2,99
14720,1870,2,18,2,41
14845,1867,2,19,1,30
4031,1878,2,21,2,64
7417,1347,1,21,2,19
5377,662,2,19,1,14
12649,2016,2,18,2,56
13125,909,1,20,1,73
14819,2094,1,17,2,89
13916,1315,2,21,1,41
8724,909,1,17,1,66
13497,739,1,21,1,60
8477,2052,2,18,1,74
4446,994,1,18,1,33
11597,1005,2,18,1,98
4378,2050,2,20,2,55
10906,2098,1,19,2,28
5627,970,1,17,2,93
7436,703,1,19,2,61
13987,1430,1,19,2,39
4123,726,1,20,2,98
5415,873,2,19,1,37
12959,1688,1,20,2,100
12548,1449,2,18,1,15
5658,789,1,21,2,55
9587,1219,2,18,2,23
5524,851,1,20,2,13
6186,1782,1,17,1,68
11609,2013,1,20,1,45
9989,1234,1,21,2,98
14220,1423,1,18,1,14
5528,742,2,19,1,82
12879,1501,1,21,2,58
11940,1004,1,20,1,31
3201,1436,1,18,1,72
9431,882,1,17,2,82
13164,2077,2,20,2,79
4416,730,1,17,2,90
8057,1549,1,18,1,45
14373,1302,2,17,2,19
11482,632,1,19,1,67
5320,775,1,21,2,11
14518,1583,1,19,1,64
11350,1442,1,20,1,82
10408,845,2,21,1,49
7439,1021,1,19,2,58
12884,1976,1,18,1,30
14359,2058,2,19,2,7
11292,613,1,18,2,14
8298,1443,1,20,1,41
13427,769,1,18,1,37
9074,1897,1,21,2,66
9108,1392,1,18,1,67
5647,1517,2,19,1,91
14734,1131,1,18,1,66
4547,1206,1,21,1,46
5439,871,1,19,2,84
9457,815,2,18,2,31
8664,1306,1,21,1,3
6832,1986,2,18,1,58
11917,638,1,18,2,69
13679,978,1,17,1,36
11223,1850,1,21,2,52
8692,1462,1,17,2,82
11525,761,1,19,1,78
12018,1229,2,20,1,12
3558,1878,1,17,2,89
6595,785,1,20,2,3
7572,1639,1,20,1,35
11644,1158,1,19,2,51
14761,1678,1,20,2,48
12889,1946,1,18,2,21
11307,1839,2,18,1,19
10898,1472,2,20,2,79
11987,921,1,21,1,90
12423,762,1,20,1,33
14826,1276,2,19,2,4
8494,1913,1,19,1,64
9781,867,1,18,1,43
9320,1101,2,18,2,23
4666,1754,1,17,1,85
7499,1928,1,18,2,29
3170,2056,2,17,2,52
4792,1689,1,20,2,8
7836,1534,2,21,2,24
9606,1788,1,18,1,12
3198,2015,2,18,1,49
6302,835,2,20,2,9
9348,1388,1,20,1,38
10760,1059,2,20,2,46
8968,865,2,21,1,100
13959,1821,1,17,2,97
5265,2066,2,17,2,18
13783,1816,2,17,1,31
10580,1547,1,19,2,63
9587,760,2,20,2,23
6543,881,1,17,1,9
5601,1137,1,19,1,2
8946,1898,2,17,2,90
6687,1236,1,17,2,8
3531,1354,2,18,2,41
8342,1107,2,19,1,20
11016,1060,1,18,1,87
12496,985,1,21,1,73
10120,1045,1,17,2,29
3628,1449,2,17,1,90
14010,1343,1,17,1,71
8631,659,2,19,1,89
8857,2017,2,20,1,28
9926,638,2,17,2,16
7682,1211,1,18,1,41
13446,1017,2,21,2,19
11135,788,2,18,2,56
12865,869,1,19,2,45
6824,669,2,21,1,78
3232,1546,1,20,1,85
9521,728,1,19,2,2
14910,1308,2,21,2,42
9386,1069,2,18,1,96
11593,880,1,18,2,50
3563,848,2,18,2,29
4591,906,2,18,2,87
9703,1493,2,19,2,87
3004,824,2,17,1,29
13469,1122,1,19,1,92
4241,1084,2,21,1,83
6715,1075,1,17,2,80
4009,1513,1,21,1,47
10863,1597,2,20,1,6
14092,737,1,21,1,33
5258,2028,1,18,2,63
5137,1385,2,21,2,97
10502,1201,1,18,1,12
10608,1131,1,21,1,24
9439,1606,1,19,2,26
5177,889,1,18,2,27
8802,1165,1,21,2,60
4181,1511,1,19,2,94
5982,870,1,18,2,10
9884,1091,2,17,1,43
4166,1818,2,20,1,17
13306,1829,2,19,2,84
13554,1488,2,19,1,41
13053,725,1,18,1,78
5177,1933,1,19,1,57
3272,625,1,17,2,23
13638,1709,1,17,1,96
12974,1581,2,18,1,30
8779,1132,1,20,2,92
10341,1693,1,19,2,15
8881,2054,1,21,1,54
8275,1959,1,18,1,2
7023,923,2,20,1,8
9659,1692,2,20,1,3
8910,1767,1,18,1,6
3770,866,1,21,2,6
5925,1278,1,19,1,16
14870,1222,1,19,2,19
10906,992,1,19,2,39
10123,730,1,18,1,5
9788,1422,1,19,2,54
8274,1879,1,18,1,54
6736,2069,2,19,2,30
4979,1661,1,18,2,29
11158,1107,1,18,2,78
6914,1699,1,19,1,47
7143,1034,2,19,1,89
10710,691,2,18,1,94
11002,631,2,19,2,17
8265,904,2,20,1,28
8028,1396,2,17,1,33
4211,1312,2,20,1,81
9808,1077,1,21,1,40
7407,790,1,21,1,2
12911,663,1,21,2,67
6644,1115,2,19,2,100
10037,1173,1,20,1,26
4300,690,1,21,2,51
6867,1869,1,20,2,80
8628,967,1,18,1,96
4711,1275,1,17,2,80
10408,676,2,20,1,28
7753,1481,2,21,1,87
13212,1783,2,21,2,84
10903,1066,2,21,1,51
6050,612,1,18,1,48
7713,1842,1,17,1,87
13370,1463,1,17,1,63
9719,741,1,20,2,82
8948,816,1,19,2,49
4903,1243,2,19,2,21
11053,815,2,17,1,52
13404,2067,1,20,1,78
4241,601,2,20,1,52
7123,1277,1,18,1,16
14683,1997,1,18,2,97
6666,1736,2,18,1,80
8460,829,2,19,1,56
6044,991,2,18,2,28
9646,1972,1,20,1,3
12235,773,1,19,2,69
14707,1724,1,19,2,14
4810,898,1,20,1,55
12302,1808,2,17,1,22
13990,847,2,18,2,18
8533,751,2,19,2,33
13141,1552,2,21,2,69
11172,1235,1,20,2,14
12523,1147,2,18,1,24
10074,1106,1,20,2,69
6443,1752,1,18,2,12
14274,1696,2,17,2,3
9643,769,2,17,2,52
13478,1439,2,20,2,34
9867,1782,2,20,2,46
7733,2005,1,20,2,55
10659,687,2,18,2,18
11591,1791,2,18,2,47
8032,1015,1,18,2,35
8379,761,1,19,1,75
12104,1504,1,20,1,15
9030,967,2,19,2,100
11767,1075,2,17,2,32
12521,1907,1,20,1,14
4411,1864,1,20,2,15
11218,1230,2,17,2,43
13657,844,1,19,2,95
6646,2086,1,21,2,24
5563,1976,1,17,2,81
14778,614,1,21,1,52
5594,696,1,18,1,56
5250,1177,1,18,2,56
3312,1930,1,17,2,3
4650,1085,2,20,2,19
14978,1702,2,18,1,19
3802,1022,2,20,1,92
13856,886,2,17,1,48
3078,2058,2,20,2,33
11201,1610,2,21,1,72
10529,964,2,18,2,7
11990,1038,2,19,2,96
14398,1437,2,17,2,94
11478,1231,2,21,1,89
12220,1767,1,21,2,34
4523,1939,1,20,1,80
7566,1485,1,21,1,29
12186,1948,1,17,1,49
14155,1727,1,17,1,3
6811,1168,1,21,2,25
11662,990,1,18,1,36
14193,2006,2,17,2,7
7552,1473,1,21,1,58
6422,1083,1,18,2,26
9694,2007,1,20,1,66
9182,1384,1,20,2,85
12771,648,1,20,1,65
13308,1001,1,19,2,84
14280,978,1,20,1,15
9776,687,2,18,2,39
9269,1833,1,17,1,52
3617,1545,1,17,1,92
10156,1019,1,20,1,75
3365,793,1,18,2,66
6879,1396,1,20,2,92
8890,906,1,18,1,65
13827,1163,1,20,2,97
8850,616,2,17,1,92
8634,820,1,19,2,2
11078,658,1,19,2,21
9433,1461,2,17,1,61
9956,1696,1,17,2,79
10778,1860,2,20,2,75
8692,1487,2,18,1,99
3052,1058,1,21,2,26
7450,1792,2,18,2,87
4078,1133,2,17,2,31
11644,1101,2,19,1,12
4190,1234,1,17,2,34
11092,1849,1,20,2,55
9535,1851,2,21,1,54
14483,2027,2,19,2,3
9413,1800,1,19,2,36
12111,1556,2,20,2,70
13989,1479,2,18,2,47
14798,2074,2,21,1,8
4656,1737,2,21,1,6
12792,1160,1,19,1,34
4895,1726,1,19,2,63
12645,828,1,18,1,78
10256,905,1,17,2,58
13890,791,2,17,1,88
3755,751,2,17,1,63
10998,1474,2,20,1,82
10525,964,1,20,1,35
4669,1537,2,21,1,73
6382,1968,2,18,1,69
5407,1211,2,18,2,40
14084,1567,1,17,2,71
13520,778,1,20,2,1
7773,1756,2,20,2,65
12764,1970,1,19,1,1
13710,1310,1,21,2,63
6455,987,2,21,2,83
10135,1431,1,18,2,14
7380,1336,1,18,2,93
7350,2011,2,20,1,79
6825,1372,2,19,2,48
4697,1619,2,21,2,100
11158,691,2,18,1,65
12752,1763,1,21,2,32
13701,940,1,18,2,9
3106,1069,1,20,2,40
3553,758,2,19,1,19
4525,1270,1,18,1,81
14311,1114,1,19,1,41
10490,1428,1,19,1,11
7231,784,2,19,2,29
10615,1050,1,17,2,41
4461,1295,2,21,2,15
5301,1816,1,20,1,89
5221,1984,1,18,1,56
7085,1074,1,21,2,39
5323,1891,2,18,1,14
7158,1247,1,17,1,27
6795,902,1,20,2,85
4841,1182,2,21,2,85
11475,1625,1,18,1,40
14034,1408,1,21,1,30
12611,1737,2,17,1,60
3577,1011,2,20,2,80
6499,977,1,20,1,17
4058,1164,2,19,2,17
7141,1687,1,20,1,80
6960,1655,1,20,1,52
12028,1863,1,17,2,48
7227,1983,2,19,2,29
5348,1287,1,18,1,85
7718,1578,2,21,2,29
8940,1897,2,21,2,54
8032,1402,2,17,1,14
5048,1318,1,20,2,10
8225,924,2,21,2,89
6260,1108,2,20,1,7
9705,843,2,17,2,4
7176,1283,1,21,1,26
9713,1771,1,21,1,45
10440,2061,1,17,2,2
7946,1199,1,17,1,35
8468,789,2,21,2,2
14340,1026,1,19,2,17
4428,1166,2,19,1,87
11750,2040,1,19,1,66
4062,662,1,17,1,36
3023,1887,1,19,1,7
11950,1412,2,18,2,96
10094,1876,1,18,1,33
9783,1262,1,21,2,48
3862,736,2,21,1,42
5754,1722,1,18,1,8
9525,1966,2,21,2,81
10107,1385,1,21,1,48
5682,821,1,19,2,93
14218,1358,1,17,2,27
4752,910,1,18,1,48
12291,1018,1,17,2,18
9549,1574,1,18,2,1
5124,1262,1,20,2,27
5203,1624,1,18,2,59
7246,1775,2,21,1,99
7806,976,2,17,1,49
11616,1319,2,20,1,3
13459,2033,1,21,1,42
8563,1771,2,20,1,20
7814,2012,1,20,2,87
6074,1864,2,20,2,71
10781,1867,1,19,1,97
3579,1277,1,19,2,95
6676,1440,1,18,1,34
6361,2048,2,17,1,42
12211,1149,2,19,1,60
8051,955,2,21,1,69
9548,765,1,17,2,88
3133,759,2,21,2,31
9342,1016,2,17,1,67
12976,1605,2,19,2,35
9237,1728,2,19,2,36
8171,838,1,20,2,33
5147,2085,2,20,2,3
8714,1908,2,21,1,22
11221,1858,1,19,1,50
3683,609,1,17,2,86
14574,1747,1,20,2,5
3494,1738,2,19,1,77
12973,1509,1,20,1,85
3529,1618,2,19,2,55
10042,986,2,19,1,33
11115,2017,2,20,1,51
5016,766,2,18,2,46
10095,946,1,20,1,35
9087,738,2,19,1,58
8990,1171,1,20,1,76
3488,720,1,18,2,5
11735,697,2,19,2,70
11951,662,2,18,1,20
5652,1311,1,19,1,41
6894,907,1,21,2,26
5229,983,2,21,2,48
10053,1776,1,18,1,92
5007,1967,2,18,2,24
6781,1288,1,20,1,46
7035,1607,2,19,1,97
11962,1037,1,21,2,95
9746,1071,1,21,1,68
14880,1824,2,19,1,87
5961,1283,1,21,1,66
12470,1549,2,21,2,72
9435,1644,2,17,2,13
7855,1537,1,18,2,43
11635,1010,2,21,1,44
3819,1925,1,17,1,44
9471,1124,2,17,2,100
5144,1817,2,19,1,81
5897,1977,1,17,2,43
12595,1689,2,18,2,18
12415,1795,2,18,2,9
11864,1731,2,17,1,82
7884,1593,1,21,1,17
11328,887,1,21,1,51
4651,844,1,21,2,34
7455,1531,1,20,2,37
14392,1507,2,20,1,52
12567,1632,2,17,2,26
8018,2019,1,21,2,23
6941,2071,1,21,1,93
14855,825,1,17,1,38
9023,1036,1,19,1,68
3193,1054,1,21,2,85
11283,1994,1,21,2,55
5191,1118,2,20,1,52
10253,943,2,18,2,74
13220,1032,1,21,2,100
7622,910,2,17,1,95
5990,974,2,20,2,30
11418,913,2,17,1,1
6300,1362,1,18,2,61
8012,1551,1,17,2,99
14841,1938,1,17,1,2
9935,1854,2,18,2,21
9365,1523,1,17,2,92
6127,1894,2,17,2,28
13633,806,2,18,2,46
10513,601,2,18,1,66
10904,952,2,20,2,82
6794,1755,2,20,1,91
7967,1264,2,18,1,11
5386,1617,2,21,1,15
5331,885,2,18,1,69
4201,606,1,21,1,20
8842,2046,2,20,2,64
14917,717,2,20,2,47
5586,1508,1,18,1,35
10793,1178,1,18,2,78
14316,1489,2,20,2,97
13133,636,1,17,1,6
7049,1330,1,21,1,77
3753,2055,2,17,2,86
12883,1603,1,17,2,4
9275,1768,1,19,1,38
14904,902,2,18,2,21
8821,1933,1,17,1,89
3790,916,2,17,2,32
4082,1598,1,17,2,10
9842,2005,2,17,2,92
10080,727,2,20,1,33
9027,608,2,21,2,9
13363,644,1,20,1,96
6644,1128,1,17,1,35
13529,796,2,21,2,47
9187,1224,1,18,2,6
3325,1813,2,20,1,27
6660,1643,2,18,1,95
9561,1794,1,18,1,68
5209,717,2,21,1,50
8651,2042,1,20,1,66
4294,668,1,17,1,69
8758,894,2,20,1,76
10775,671,1,20,2,38
13342,1632,2,21,2,24
13718,1951,2,18,1,95
12617,1645,2,19,1,3
10113,1375,2,19,1,64
14565,1502,2,18,1,16
4229,1381,1,19,1,1
11256,971,1,18,1,83
10606,1413,2,17,2,62
4874,797,2,18,2,99
8005,691,2,21,1,57
10688,1435,2,21,1,47
13645,701,1,18,2,54
6518,1563,1,20,1,76
8560,1932,2,19,1,79
11067,1126,2,20,1,4
7301,679,2,20,2,67
7313,1638,1,21,1,90
3985,1922,1,18,2,25
4468,1809,2,21,2,15
3553,1478,2,21,2,45
9179,1228,2,19,1,1
14089,812,1,18,2,29
7386,699,1,19,2,15
14717,1339,2,20,2,81
12376,1421,2,20,2,49
3061,707,2,19,1,15
10665,602,2,19,1,96
8800,2044,2,21,1,96
11137,2016,1,18,1,82
14211,2029,2,17,2,34
3609,1214,1,19,2,15
8190,1760,1,19,2,93
10151,1543,2,19,2,41
10951,2003,1,21,2,30
12480,1447,1,20,2,43
7776,1000,1,19,1,20
14156,1409,2,21,1,79
4718,1902,2,20,2,74
9716,1171,2,18,2,30
8701,1298,2,21,2,40
7709,1967,2,20,2,79
6404,1547,1,21,2,75
8783,1533,2,21,2,29
3775,895,2,21,2,4
11711,2070,2,20,2,49
11276,1826,2,17,1,79
13401,1382,1,18,1,46
3059,1076,2,18,1,18
13095,1567,1,17,2,53
8066,1420,1,17,2,72
7349,1291,2,20,1,23
14311,915,1,20,2,80
8408,859,1,19,1,72
14198,801,1,19,2,96
7940,1762,1,19,1,46
6080,602,2,21,1,72
8982,1696,1,21,2,91
10844,1596,2,17,2,96
10536,1788,1,21,1,59
3531,1981,2,19,1,20
12183,1617,1,21,1,63
11456,849,1,20,1,17
7665,609,1,21,1,18
5883,1941,1,17,1,59
4670,1097,2,18,2,79
8208,1297,1,20,1,65
5584,1685,2,20,1,12
4343,1896,2,20,1,47
7695,818,1,19,1,4
4502,982,1,19,2,51
4844,1938,2,17,1,18
7566,1483,2,20,1,5
8549,1923,2,18,1,99
9996,971,1,19,1,61
7206,1554,2,21,2,97
12631,1774,1,17,2,75
7282,1634,1,19,1,30
9467,715,2,20,2,82
11236,782,1,18,1,92
9275,1431,1,21,2,95
8147,1844,2,19,1,98
14880,921,2,21,1,84
5757,795,1,20,2,9
12714,888,2,17,1,12
