wage,costliving,gender,age,branch,city,merite,afford1,afford2,afford3
8925,1649,2,17,1,5,2,0,0,0
5982,2042,1,19,1,5,4,0,0,0
8529,1856,2,21,1,5,2,0,0,0
7357,2091,1,20,1,2,1,0,0,0
5825,1555,1,18,1,2,2,0,0,0
14877,1707,2,17,1,1,2,0,0,0
10200,923,2,19,1,4,3,0,1,1
10738,2083,1,18,1,4,2,0,0,0
9043,1891,2,20,1,4,1,0,0,0
9868,792,2,18,1,1,2,0,0,0
13911,911,1,19,1,4,1,1,1,1
11632,1859,1,20,1,6,4,0,1,1
10873,1040,1,19,1,3,3,0,1,1
11512,1453,1,19,1,4,1,0,0,0
9132,899,2,19,1,5,3,0,0,1
5796,1158,1,19,1,4,1,0,0,0
7302,810,1,17,1,2,3,0,0,0
6870,1648,1,19,1,4,4,0,0,0
10482,2050,2,21,1,1,4,0,0,1
8087,957,1,18,1,1,4,0,0,1
6049,1071,2,18,1,3,2,0,0,0
11727,1029,1,17,1,6,1,0,0,0
9947,1778,2,21,1,1,1,0,0,0
13866,1756,2,20,1,4,1,0,0,0
4150,1413,1,19,1,6,2,0,0,0
4125,1852,1,20,1,5,4,0,0,0
8454,1040,1,18,1,6,3,0,0,0
14286,1659,1,20,1,1,4,0,1,1
8479,1895,2,19,1,1,2,0,0,0
14438,837,2,17,1,4,2,1,1,1
5228,749,2,21,1,4,4,0,0,0
8630,1628,1,19,1,1,3,0,0,0
14048,1433,2,20,1,3,1,0,0,0
4038,2071,2,19,1,1,3,0,0,0
4210,1857,1,19,1,5,3,0,0,0
7842,694,1,20,1,5,4,0,1,1
12415,1366,1,20,1,4,3,0,1,1
6753,1912,2,18,1,4,1,0,0,0
6002,1390,2,21,1,1,2,0,0,0
13236,837,2,19,1,6,4,1,1,1
5930,606,2,19,1,1,1,0,0,0
7811,2037,2,20,1,3,2,0,0,0
10448,1451,1,19,1,1,4,0,1,1
10503,1245,1,21,1,5,3,0,0,1
11143,1688,1,18,1,2,1,0,0,0
14071,1875,2,19,1,4,3,0,1,1
14497,1317,1,20,1,3,1,1,1,1
4214,1775,2,17,1,5,2,0,0,0
7414,1524,2,20,1,4,1,0,0,0
10897,1061,1,20,1,6,3,0,1,1
4790,1528,1,21,1,6,3,0,0,0
5300,709,1,20,1,3,4,0,0,0
12878,1673,2,21,1,4,3,0,1,1
11599,1496,2,20,1,5,3,0,0,1
10443,1759,2,21,1,5,1,0,0,0
12510,620,2,17,1,4,3,1,1,1
13292,604,2,20,1,5,4,1,1,1
14540,1321,1,19,1,5,1,1,1,1
7862,917,1,17,1,3,1,0,0,0
14984,1399,2,21,1,1,1,1,1,1
8127,877,1,19,1,3,3,0,0,1
9497,1898,1,20,1,6,2,0,0,0
9028,1716,1,18,1,4,4,0,0,1
12941,2040,2,18,1,5,2,0,0,0
14924,1378,2,17,1,3,3,1,1,1
14955,2018,1,20,1,2,4,0,1,1
9984,1081,1,20,1,5,4,0,1,1
9583,2041,2,20,1,6,2,0,0,0
4322,1256,1,21,1,2,2,0,0,0
7286,1935,2,20,1,2,2,0,0,0
9545,1451,2,19,1,4,1,0,0,0
8602,1558,1,20,1,2,2,0,0,0
9809,1808,2,21,1,4,4,0,0,1
8910,1431,1,17,1,4,3,0,0,0
12572,1669,1,17,1,3,2,0,0,0
9002,1147,1,17,1,5,4,0,1,1
8915,1719,1,18,1,1,3,0,0,0
11802,830,2,19,1,2,2,0,0,0
4142,1438,1,20,1,6,1,0,0,0
6605,1630,2,17,1,2,4,0,0,0
6039,1221,2,21,1,2,1,0,0,0
6492,1680,1,19,1,1,1,0,0,0
10597,798,2,17,1,1,4,0,1,1
14729,1338,1,18,1,5,4,1,1,1
7444,619,2,19,1,1,2,0,0,0
7797,1362,2,19,1,3,4,0,0,1
10216,1615,2,19,1,2,4,0,0,1
14704,1162,2,20,1,5,3,1,1,1
9373,2069,1,17,1,3,4,0,0,0
7842,1003,2,21,1,5,3,0,0,0
8875,1573,1,21,1,3,1,0,0,0
7219,831,2,21,1,2,3,0,0,0
7563,1182,2,17,1,3,3,0,0,0
8491,1916,1,20,1,5,2,0,0,0
4317,1331,2,19,1,5,2,0,0,0
4261,1301,2,19,1,4,4,0,0,0
6693,1520,2,17,1,3,3,0,0,0
8977,1660,1,20,1,5,4,0,0,1
14469,1009,2,21,1,4,3,1,1,1
12551,1466,1,21,1,4,1,0,0,0
13102,914,1,17,1,6,4,1,1,1
8939,2058,2,17,1,3,4,0,0,0
11328,1941,2,18,1,3,2,0,0,0
14257,1126,1,21,1,6,4,1,1,1
11907,1043,2,21,1,4,4,0,1,1
4059,1450,2,20,1,5,3,0,0,0
12427,817,1,18,1,4,1,0,0,0
9878,808,2,17,1,1,4,0,1,1
5836,1698,2,21,1,3,1,0,0,0
5088,1859,2,18,1,1,3,0,0,0
4167,878,1,19,1,4,4,0,0,0
14704,1907,2,21,1,2,1,0,0,0
4794,616,1,20,1,4,3,0,0,0
8479,872,2,20,1,6,2,0,0,0
10024,1504,2,19,1,4,4,0,1,1
11275,1356,2,17,1,4,2,0,0,0
6728,1181,1,17,1,5,1,0,0,0
8564,1558,1,17,1,3,1,0,0,0
4678,1788,1,19,1,5,1,0,0,0
13276,1409,2,21,1,6,3,0,1,1
5301,1138,1,17,1,6,4,0,0,0
12921,1828,1,18,1,4,3,0,0,1
7817,1149,1,20,1,1,4,0,0,1
7644,1840,2,19,1,6,4,0,0,0
10367,2077,1,18,1,1,4,0,0,1
11132,1876,2,17,1,3,1,0,0,0
7904,631,1,20,1,4,1,0,0,0
7616,701,1,17,1,3,2,0,0,0
7246,2083,2,18,1,6,1,0,0,0
7224,848,1,18,1,5,3,0,0,0
14791,1311,2,20,1,3,2,1,1,1
14559,1345,1,20,1,4,2,1,1,1
5895,1947,1,20,1,1,2,0,0,0
4806,1424,2,17,1,1,1,0,0,0
11920,2084,1,20,1,5,2,0,0,0
4464,905,1,18,1,4,3,0,0,0
10298,1972,1,20,1,4,3,0,0,0
14117,1400,1,20,1,2,4,0,1,1
7966,1233,1,20,1,4,3,0,0,0
6948,708,2,17,1,5,4,0,0,1
6215,837,2,18,1,5,3,0,0,0
9660,1714,1,20,1,2,1,0,0,0
4364,1684,1,20,1,2,4,0,0,0
4678,1069,1,20,1,1,2,0,0,0
14942,822,2,20,1,3,2,1,1,1
10428,1961,2,17,1,4,2,0,0,0
10531,974,2,20,1,2,3,0,1,1
4326,1101,1,17,1,2,3,0,0,0
10219,1056,1,17,1,2,3,0,0,1
5450,1350,1,19,1,5,4,0,0,0
9175,1058,1,17,1,5,1,0,0,0
12374,1063,1,17,1,4,4,0,1,1
7865,1859,1,18,1,2,1,0,0,0
5463,1992,2,19,1,2,4,0,0,0
6896,658,1,19,1,4,2,0,0,0
6448,1089,2,18,1,4,4,0,0,0
9862,1263,1,19,1,1,1,0,0,0
6992,1628,1,17,1,6,3,0,0,0
12247,1161,1,19,1,6,4,0,1,1
4144,1875,1,21,1,2,1,0,0,0
12790,1491,1,19,1,4,1,0,0,0
8966,1048,2,17,1,2,4,0,1,1
12105,679,1,18,1,5,3,0,1,1
5718,1209,1,21,1,3,1,0,0,0
9503,833,2,20,1,5,3,0,0,1
7082,2017,2,17,1,1,4,0,0,0
5855,1551,1,20,1,4,1,0,0,0
12886,749,1,20,1,3,2,1,1,1
8271,1025,2,20,1,6,4,0,0,1
10777,842,2,17,1,3,2,0,0,0
12866,1237,2,21,1,1,1,0,0,0
7693,1578,1,19,1,2,2,0,0,0
4646,1640,2,19,1,6,1,0,0,0
7896,1652,2,18,1,2,1,0,0,0
12045,1566,2,17,1,6,4,0,1,1
5113,698,2,21,1,2,4,0,0,0
9790,1874,1,19,1,1,2,0,0,0
11060,1115,2,21,1,2,4,0,1,1
4213,1127,1,19,1,4,1,0,0,0
5178,1781,1,17,1,3,1,0,0,0
5735,1992,2,17,1,3,3,0,0,0
5842,1609,1,20,1,1,1,0,0,0
12305,1431,1,19,1,3,4,0,1,1
10707,1509,2,17,1,4,3,0,0,1
9656,1315,1,18,1,3,1,0,0,0
4831,863,1,17,1,3,2,0,0,0
10743,1144,1,21,1,5,3,0,0,1
13890,1371,2,17,1,6,1,0,0,0
14753,872,2,21,1,6,1,1,1,1
12167,947,1,20,1,6,4,0,1,1
4030,1114,1,20,1,6,3,0,0,0
7226,1208,2,19,1,5,3,0,0,0
5415,1959,2,17,1,3,1,0,0,0
4157,1476,1,20,1,4,4,0,0,0
10389,786,1,21,1,2,4,0,1,1
5908,1707,1,21,1,3,2,0,0,0
5628,630,1,18,1,3,3,0,0,0
11673,862,1,21,1,2,3,0,1,1
12455,1339,2,17,1,6,1,0,0,0
8966,738,2,19,1,5,3,0,0,1
12532,1151,1,17,1,2,2,0,0,0
11944,1168,2,19,1,2,2,0,0,0
4648,1975,2,20,1,4,1,0,0,0
10724,1454,1,17,1,5,2,0,0,0
8063,881,1,18,1,1,2,0,0,0
13963,2062,1,19,1,3,4,0,1,1
4161,1388,1,18,1,2,2,0,0,0
5767,674,1,20,1,4,2,0,0,0
5255,1227,2,21,1,1,4,0,0,0
10251,2061,2,18,1,2,2,0,0,0
9027,831,1,20,1,5,2,0,0,0
5775,858,1,17,1,1,3,0,0,0
9484,2004,2,18,1,1,1,0,0,0
10342,1758,1,18,1,3,3,0,0,0
12348,1861,1,20,1,4,2,0,0,0
5760,2009,2,17,1,2,3,0,0,0
11062,929,1,19,1,5,2,0,0,0
6191,805,1,18,1,1,3,0,0,0
9732,838,2,18,1,4,2,0,0,0
6385,1719,1,20,1,4,2,0,0,0
13033,1597,2,17,1,4,2,0,0,0
11765,943,2,20,1,6,1,0,0,0
12900,1834,1,18,1,5,1,0,0,0
8687,1592,1,19,1,1,2,0,0,0
14772,700,2,20,1,2,2,1,1,1
13208,1970,2,17,1,5,2,0,0,0
12345,739,2,17,1,2,4,0,1,1
10019,1994,2,19,1,3,3,0,0,0
8873,1437,1,17,1,5,4,0,0,1
9822,875,2,18,1,1,4,0,1,1
4978,1147,2,19,1,2,3,0,0,0
9400,1737,2,21,1,4,2,0,0,0
5496,1974,1,20,1,1,4,0,0,0
10473,1258,2,20,1,2,3,0,0,1
6320,1307,1,19,1,3,2,0,0,0
12380,986,2,18,1,1,4,0,1,1
5072,1733,1,18,1,2,4,0,0,0
6628,649,2,20,1,2,2,0,0,0
7243,1328,2,19,1,3,3,0,0,0
9000,883,1,18,1,1,1,0,0,0
4776,1409,2,19,1,6,3,0,0,0
13689,1201,1,21,1,2,2,0,0,0
5285,1929,2,21,1,5,2,0,0,0
7726,1859,1,18,1,3,4,0,0,0
7083,1724,2,17,1,4,1,0,0,0
11606,1821,2,20,1,3,1,0,0,0
12134,988,1,20,1,1,4,0,1,1
7169,2059,1,18,1,6,4,0,0,0
11825,1171,2,19,1,5,2,0,0,0
11273,1459,2,18,1,5,4,0,1,1
10627,1751,1,19,1,1,4,0,0,1
13991,1263,1,20,1,1,4,0,1,1
13121,1915,2,17,1,3,3,0,0,1
11868,1513,2,18,1,5,3,0,0,1
9157,1000,2,18,1,5,2,0,0,0
12804,617,1,20,1,1,1,1,1,1
7887,644,2,20,1,1,3,0,0,1
12659,684,1,17,1,2,2,1,1,1
13565,702,2,17,1,4,4,1,1,1
7035,1560,2,19,1,1,1,0,0,0
11607,1909,1,19,1,4,2,0,0,0
8705,1194,2,20,1,6,2,0,0,0
8715,1611,1,17,1,3,1,0,0,0
10192,1666,2,21,1,3,2,0,0,0
9690,1234,1,18,1,4,3,0,0,1
6598,1368,1,21,1,3,4,0,0,0
9581,1048,1,18,1,4,2,0,0,0
9849,806,1,19,1,4,3,0,1,1
5060,1576,2,21,1,4,3,0,0,0
13794,1024,1,21,1,6,3,1,1,1
8182,1722,2,17,1,2,2,0,0,0
14835,1815,2,18,1,5,2,0,0,0
5260,1715,1,20,1,1,3,0,0,0
11847,1183,2,18,1,4,2,0,0,0
14481,791,2,17,1,5,2,1,1,1
8168,837,1,21,1,2,1,0,0,0
6683,1772,1,20,1,4,3,0,0,0
4714,1307,2,17,1,3,3,0,0,0
14262,964,2,21,1,6,3,1,1,1
12873,1756,1,17,1,6,4,0,1,1
10200,1559,1,17,1,3,1,0,0,0
5629,1665,2,18,1,3,4,0,0,0
8353,1105,1,21,1,4,3,0,0,0
11042,708,2,18,1,2,4,0,1,1
13583,1917,1,18,1,1,1,0,0,0
4463,1716,2,21,1,2,3,0,0,0
14167,1993,2,20,1,6,1,0,0,0
7569,1259,2,19,1,5,3,0,0,0
12934,1225,2,17,1,4,2,0,0,0
9747,610,1,21,1,4,4,0,1,1
14174,1613,2,19,1,6,3,0,1,1
4300,1184,2,20,1,3,1,0,0,0
12447,2052,2,20,1,1,3,0,0,1
10851,990,1,19,1,2,1,0,0,0
9666,1853,2,21,1,2,1,0,0,0
5788,1408,1,17,1,1,3,0,0,0
11671,1497,1,17,1,2,1,0,0,0
9740,2077,2,21,1,5,1,0,0,0
6084,1446,1,18,1,1,2,0,0,0
11026,1739,1,21,1,4,4,0,1,1
6113,1849,2,21,1,3,1,0,0,0
5061,1285,2,21,1,4,4,0,0,0
4769,1562,2,20,1,4,3,0,0,0
11585,1256,2,17,1,1,1,0,0,0
8967,1543,2,20,1,2,2,0,0,0
13471,1908,1,21,1,2,3,0,1,1
14699,723,2,19,1,3,4,1,1,1
11042,821,1,20,1,2,3,0,1,1
8086,651,2,21,1,5,4,0,1,1
6378,1293,2,19,1,4,3,0,0,0
6503,2016,1,18,1,1,3,0,0,0
5374,722,1,19,1,3,1,0,0,0
5770,751,1,21,1,4,4,0,0,1
10858,788,1,18,1,3,4,0,1,1
4819,1525,2,20,1,4,2,0,0,0
12360,727,1,19,1,6,4,0,1,1
13143,1845,2,18,1,5,4,0,1,1
10402,698,2,17,1,3,3,0,1,1
9189,1661,1,19,1,6,1,0,0,0
14234,683,2,21,1,2,2,1,1,1
8656,722,2,18,1,1,2,0,0,0
13767,1431,1,20,1,2,2,0,0,0
4835,939,2,20,1,6,4,0,0,0
11388,1294,1,19,1,3,3,0,1,1
12010,673,1,21,1,1,3,0,1,1
7756,670,2,21,1,5,4,0,1,1
14004,852,2,18,1,6,4,1,1,1
14290,1709,1,19,1,4,1,0,0,0
5601,655,2,17,1,1,4,0,0,1
8205,1732,1,18,1,4,1,0,0,0
9639,1861,1,17,1,4,4,0,0,1
6407,1031,2,18,1,4,1,0,0,0
5575,1076,1,19,1,2,4,0,0,0
13770,1404,2,18,1,5,2,0,0,0
12464,821,2,19,1,2,1,0,0,0
10699,1879,2,20,1,6,2,0,0,0
8184,725,2,21,1,6,1,0,0,0
12829,809,2,20,1,2,3,1,1,1
12017,1051,2,21,1,3,4,0,1,1
6771,975,1,19,1,1,1,0,0,0
10610,1608,2,19,1,1,3,0,0,1
7643,776,1,19,1,5,2,0,0,0
12408,1335,2,18,1,3,1,0,0,0
6131,910,2,18,1,1,3,0,0,0
9363,2081,1,19,1,5,1,0,0,0
5733,1752,2,18,1,6,4,0,0,0
14771,726,1,19,1,4,1,1,1,1
14404,1263,1,19,1,6,2,1,1,1
7309,1413,1,19,1,1,2,0,0,0
11603,1617,1,19,1,2,2,0,0,0
6829,1338,1,17,1,4,1,0,0,0
14964,1657,1,17,1,2,3,0,1,1
9564,1020,2,19,1,2,2,0,0,0
5609,1119,2,18,1,2,1,0,0,0
10280,1455,2,21,1,2,1,0,0,0
6461,1993,1,17,1,1,1,0,0,0
14342,1094,1,18,1,1,4,1,1,1
9754,1410,2,21,1,4,3,0,0,1
6658,637,2,18,1,1,2,0,0,0
11974,1956,1,19,1,4,2,0,0,0
11866,1315,1,20,1,1,4,0,1,1
10189,2086,2,19,1,3,4,0,0,1
9806,1549,1,21,1,4,3,0,0,0
6085,1518,2,21,1,3,2,0,0,0
14140,1175,1,17,1,4,3,1,1,1
6298,2080,1,19,1,4,1,0,0,0
12575,1007,2,21,1,5,3,0,1,1
8222,1717,2,17,1,6,4,0,0,0
13980,900,1,19,1,5,4,1,1,1
14924,1296,2,20,1,5,4,1,1,1
14168,1056,1,20,1,3,2,1,1,1
7760,1067,2,21,1,5,2,0,0,0
8377,835,1,21,1,1,3,0,0,1
13183,1356,1,21,1,4,4,0,1,1
9959,1290,1,19,1,1,3,0,0,1
8097,1366,1,18,1,1,3,0,0,0
5538,2051,1,21,1,4,4,0,0,0
6358,1909,2,21,1,6,2,0,0,0
12084,1896,2,19,1,5,3,0,0,1
5645,1530,1,19,1,6,3,0,0,0
5645,1394,1,21,1,5,2,0,0,0
14058,1624,1,19,1,3,4,0,1,1
11487,835,1,19,1,1,4,0,1,1
4564,1013,1,17,1,2,4,0,0,0
12964,1914,1,18,1,6,1,0,0,0
11732,1045,1,19,1,6,1,0,0,0
11670,2025,2,20,1,6,2,0,0,0
10584,2013,1,20,1,6,2,0,0,0
6307,1508,1,19,1,5,1,0,0,0
5068,732,1,18,1,3,1,0,0,0
10031,1824,1,21,1,5,3,0,0,0
13269,678,1,19,1,3,2,1,1,1
4890,1058,1,19,1,5,3,0,0,0
13751,1731,2,21,1,1,4,0,1,1
8909,1135,2,21,1,6,1,0,0,0
13495,1550,2,18,1,3,4,0,1,1
8666,1974,2,20,1,1,1,0,0,0
9195,2059,1,20,1,2,3,0,0,0
12898,1920,2,21,1,5,1,0,0,0
9393,796,1,19,1,1,1,0,0,0
13858,1589,2,17,1,2,4,0,1,1
11666,1486,2,20,1,1,4,0,1,1
9548,2088,2,19,1,5,3,0,0,0
10884,979,2,17,1,6,1,0,0,0
6945,734,2,17,1,4,2,0,0,0
12196,1963,1,21,1,6,4,0,1,1
10885,2012,1,19,1,5,3,0,0,0
8800,2044,2,17,1,1,1,0,0,0
7963,622,1,18,1,4,1,0,0,0
6712,906,2,17,1,2,2,0,0,0
11793,1966,1,20,1,3,2,0,0,0
8226,1677,1,21,1,5,1,0,0,0
10960,1627,2,17,1,1,3,0,0,1
9428,1579,2,19,1,2,3,0,0,0
9634,1464,2,20,1,3,2,0,0,0
4181,1867,2,20,1,1,1,0,0,0
14134,1775,2,21,1,3,3,0,1,1
10828,1154,2,20,1,1,4,0,1,1
10823,1423,2,20,1,3,1,0,0,0
8318,2046,1,18,1,5,4,0,0,0
5482,1349,1,18,1,5,3,0,0,0
4357,1648,2,17,1,3,3,0,0,0
11033,2084,2,17,1,1,1,0,0,0
9125,2068,1,17,1,5,4,0,0,0
13419,713,2,19,1,4,3,1,1,1
7082,840,2,18,1,5,2,0,0,0
4458,1858,1,19,1,1,4,0,0,0
13767,1014,2,17,1,1,4,1,1,1
4831,904,2,20,1,5,3,0,0,0
14274,1671,1,20,1,4,1,0,0,0
9775,716,2,17,1,5,4,0,1,1
12448,1133,2,19,1,3,2,0,0,0
8527,1903,2,19,1,5,2,0,0,0
5429,844,2,18,1,5,2,0,0,0
14659,1849,2,19,1,6,1,0,0,0
12808,858,1,20,1,2,4,0,1,1
14092,1469,1,18,1,6,3,0,1,1
5321,722,1,20,1,3,4,0,0,0
11453,923,1,19,1,2,3,0,1,1
9099,681,2,20,1,5,4,0,1,1
13769,1035,2,17,1,4,1,1,1,1
12915,1080,2,18,1,4,2,0,0,0
14129,1231,1,18,1,2,4,1,1,1
5937,1601,2,21,1,3,4,0,0,0
11748,1719,2,21,1,2,2,0,0,0
5169,758,1,18,1,4,3,0,0,0
7649,1000,1,21,1,2,2,0,0,0
6482,969,1,20,1,1,3,0,0,0
4968,1103,2,18,1,6,4,0,0,0
4485,1427,2,20,1,5,3,0,0,0
11794,1757,2,21,1,4,1,0,0,0
12670,2082,2,19,1,2,4,0,1,1
8301,1673,1,21,1,2,4,0,0,0
12054,1666,1,19,1,4,1,0,0,0
8952,814,2,18,1,3,4,0,1,1
10615,882,1,17,1,1,1,0,0,0
5389,982,1,20,1,5,1,0,0,0
4073,1294,1,19,1,5,1,0,0,0
4783,1798,2,20,1,4,4,0,0,0
5475,1319,2,19,1,3,1,0,0,0
8268,657,2,18,1,2,2,0,0,0
9041,1691,1,17,1,2,1,0,0,0
10319,1978,2,20,1,2,2,0,0,0
9613,1707,1,19,1,6,2,0,0,0
11469,1547,2,21,1,3,2,0,0,0
9822,1329,1,20,1,1,1,0,0,0
4200,1317,1,19,1,1,2,0,0,0
9813,1170,1,19,1,4,2,0,0,0
9552,2054,1,21,1,2,4,0,0,0
10526,1855,1,20,1,3,3,0,0,0
10871,1299,1,21,1,6,4,0,1,1
7138,633,2,21,1,5,1,0,0,0
13619,1105,2,18,1,3,1,0,0,0
5881,1285,1,19,1,5,4,0,0,0
14326,1317,1,20,1,3,4,0,1,1
4252,1822,2,20,1,6,2,0,0,0
13178,1650,2,21,1,4,1,0,0,0
10664,680,1,20,1,4,2,0,0,0
13655,1983,2,21,1,3,3,0,1,1
8604,1234,2,20,1,3,4,0,0,1
6004,1210,1,19,1,3,3,0,0,0
9811,1461,1,17,1,4,1,0,0,0
4424,1272,1,17,1,4,1,0,0,0
12511,963,1,20,1,5,1,0,0,0
8348,837,1,17,1,4,4,0,1,1
14045,1461,1,18,1,5,3,0,1,1
12741,1843,2,17,1,5,4,0,1,1
6437,1109,2,18,1,5,2,0,0,0
4616,2073,1,20,1,6,2,0,0,0
14257,1493,1,18,1,6,3,0,1,1
10874,1413,2,17,1,5,4,0,1,1
7772,879,1,18,1,5,1,0,0,0
7629,1452,1,19,1,1,2,0,0,0
6486,781,1,17,1,5,1,0,0,0
8963,722,1,19,1,4,2,0,0,0
9080,867,2,21,1,4,3,0,0,1
13486,1447,1,21,1,6,1,0,0,0
4951,907,2,19,1,1,2,0,0,0
8265,1352,1,17,1,3,1,0,0,0
11241,1264,1,17,1,3,3,0,1,1
13121,1451,2,18,1,6,1,0,0,0
14890,1348,2,20,1,5,1,1,1,1
6707,628,2,20,1,1,1,0,0,0
14843,1776,2,18,1,3,1,0,0,0
7024,2053,2,18,1,6,4,0,0,0
9633,1365,1,19,1,4,1,0,0,0
13914,1696,2,17,1,4,2,0,0,0
6535,1328,2,18,1,6,2,0,0,0
6748,1997,2,20,1,2,4,0,0,0
8689,1705,2,17,1,3,4,0,0,1
5215,1973,1,17,1,6,3,0,0,0
10709,1107,2,17,1,3,4,0,1,1
12652,992,1,18,1,2,3,0,1,1
13919,1683,1,19,1,3,3,0,1,1
11761,757,1,20,1,2,2,0,0,0
7335,2001,2,18,1,6,1,0,0,0
12497,1597,1,17,1,5,1,0,0,0
11838,1773,1,18,1,6,2,0,0,0
8077,1065,2,21,1,5,3,0,0,0
5147,2062,2,18,1,2,2,0,0,0
8536,1889,1,18,1,4,2,0,0,0
10164,877,2,18,1,4,4,0,1,1
10541,1808,1,20,1,3,3,0,0,0
7580,994,2,21,1,4,3,0,0,0
5918,924,1,20,1,5,2,0,0,0
9200,1912,2,20,1,6,3,0,0,0
9145,1409,1,18,1,5,2,0,0,0
12469,1017,2,20,1,2,2,0,0,0
4623,1939,1,21,1,3,4,0,0,0
9147,1322,2,20,1,5,4,0,0,1
5422,641,1,19,1,6,1,0,0,0
7232,1393,1,20,1,3,3,0,0,0
5552,1454,1,21,1,4,3,0,0,0
13830,1121,1,17,1,6,2,1,1,1
11247,1195,1,19,1,2,1,0,0,0
9875,1833,1,21,1,1,4,0,0,1
14466,822,1,19,1,2,3,1,1,1
8413,1646,1,18,1,5,1,0,0,0
11036,965,1,20,1,1,4,0,1,1
8674,2021,1,18,1,4,3,0,0,0
8647,1098,1,18,1,6,3,0,0,0
6635,1408,1,19,1,6,4,0,0,0
6178,989,1,19,1,6,2,0,0,0
8478,1326,1,21,1,4,1,0,0,0
6517,1720,1,20,1,1,1,0,0,0
6202,1419,1,17,1,5,1,0,0,0
8730,1196,1,21,1,6,1,0,0,0
9554,2063,2,19,1,3,4,0,0,0
4697,1378,2,18,1,4,3,0,0,0
12756,1710,1,19,1,2,2,0,0,0
4467,1666,1,21,1,2,2,0,0,0
4380,879,2,18,1,3,2,0,0,0
13300,1335,2,18,1,6,2,0,0,0
8036,1131,1,20,1,3,2,0,0,0
8460,938,1,17,1,2,4,0,1,1
5563,2072,1,19,1,4,2,0,0,0
13639,2060,2,19,1,5,3,0,0,1
5765,1663,2,21,1,1,4,0,0,0
14962,719,2,19,1,1,3,1,1,1
9992,1300,2,18,1,1,1,0,0,0
7880,1386,1,20,1,2,1,0,0,0
9554,1644,2,17,1,6,1,0,0,0
10663,1810,1,18,1,2,1,0,0,0
11833,2020,2,17,1,5,2,0,0,0
8185,1514,1,19,1,6,2,0,0,0
9181,1712,2,21,1,6,2,0,0,0
9948,2065,1,17,1,1,2,0,0,0
6911,1017,2,18,1,2,4,0,0,1
4117,1684,2,19,1,3,3,0,0,0
5101,803,2,18,1,6,1,0,0,0
8438,957,2,17,1,5,4,0,1,1
8980,1038,1,20,1,1,2,0,0,0
10208,1055,2,19,1,6,3,0,0,1
11999,1173,1,21,1,4,2,0,0,0
13044,639,2,19,1,1,2,1,1,1
5064,1263,1,20,1,6,4,0,0,0
5840,1517,2,17,1,3,2,0,0,0
12948,1737,1,19,1,2,1,0,0,0
13681,713,2,21,1,5,1,1,1,1
5655,1539,1,17,1,2,1,0,0,0
9174,796,1,17,1,4,3,0,0,1
13917,1793,2,19,1,2,1,0,0,0
4532,745,2,20,1,4,4,0,0,0
12925,2011,1,18,1,4,4,0,1,1
9712,1332,1,21,1,6,3,0,0,1
14865,1113,2,18,1,1,2,1,1,1
5262,908,1,21,1,2,4,0,0,0
13403,1249,1,21,1,6,1,0,0,0
5502,1373,2,21,1,3,2,0,0,0
13402,727,1,17,1,4,1,1,1,1
5818,1840,1,21,1,6,4,0,0,0
7141,1770,2,17,1,4,2,0,0,0
14005,1624,2,17,1,1,2,0,0,0
6999,2067,2,21,1,1,3,0,0,0
12096,1907,1,19,1,5,2,0,0,0
13156,756,1,19,1,2,4,1,1,1
5826,1669,2,21,1,3,4,0,0,0
11066,792,1,17,1,2,3,0,1,1
5642,947,1,17,1,3,4,0,0,0
6816,1234,1,19,1,5,2,0,0,0
8823,1001,1,20,1,1,3,0,0,1
11140,1251,1,19,1,2,4,0,1,1
13738,1222,1,18,1,1,1,0,0,0
6250,1266,1,19,1,1,2,0,0,0
6567,1456,2,18,1,2,2,0,0,0
7461,1521,1,19,1,4,3,0,0,0
10094,1003,1,17,1,5,1,0,0,0
14837,1335,1,19,1,1,4,1,1,1
6709,1181,1,17,1,1,1,0,0,0
11221,1876,2,21,1,2,4,0,0,1
14331,1561,1,19,1,5,4,0,1,1
13187,1970,1,17,1,5,4,0,1,1
4376,1544,2,19,1,1,1,0,0,0
5264,1471,1,21,1,1,3,0,0,0
8459,714,2,17,1,4,1,0,0,0
14523,2001,1,18,1,5,1,0,0,0
7399,1064,1,21,1,4,1,0,0,0
8543,1775,1,21,1,5,1,0,0,0
12000,1130,1,20,1,4,2,0,0,0
9496,980,2,18,1,2,3,0,0,1
10986,647,1,19,1,4,2,0,0,0
12871,1737,1,17,1,5,3,0,1,1
8932,933,2,18,1,5,4,0,1,1
10511,616,1,21,1,3,1,0,0,0
7080,998,2,20,1,6,2,0,0,0
13459,1837,1,21,1,6,2,0,0,0
13692,836,1,19,1,5,4,1,1,1
10572,607,1,19,1,4,4,0,1,1
13817,1858,2,19,1,2,4,0,1,1
14869,1574,2,17,1,1,1,0,0,0
5983,1268,1,20,1,3,1,0,0,0
14678,1659,1,20,1,3,1,0,0,0
12976,1245,2,19,1,2,4,0,1,1
12169,1379,2,21,1,6,3,0,1,1
14326,647,2,20,1,3,4,1,1,1
8574,1156,2,20,1,2,2,0,0,0
7607,1349,1,19,1,4,2,0,0,0
8226,712,1,21,1,5,4,0,1,1
5352,1373,1,19,1,5,1,0,0,0
9933,1069,1,19,1,1,2,0,0,0
4005,1246,1,19,1,6,3,0,0,0
6022,803,2,17,1,2,3,0,0,0
