wage,costliving,gender,age,branch,userexperience,city,competence,merite,afford1,afford2,afford3
14877,717,2,20,2,23,1,2,1,1,1,1
14151,1228,1,18,1,25,4,3,1,1,1,1
12834,1488,1,18,1,54,6,4,2,0,0,0
7129,753,2,17,1,71,3,4,4,0,0,1
12547,1997,2,19,1,54,4,2,3,0,0,1
9303,1214,2,17,2,49,6,4,4,0,1,1
10962,1022,2,17,2,61,6,3,2,0,0,0
5983,1880,1,18,1,6,6,1,2,0,0,0
11944,1889,1,20,1,59,1,4,3,0,0,1
11855,1874,2,19,2,43,5,1,3,0,0,1
8044,851,1,21,1,92,5,3,3,0,0,1
10168,1137,2,18,2,76,4,4,1,0,0,0
7607,970,1,17,2,43,4,4,2,0,0,0
7200,959,2,19,2,22,1,4,2,0,0,0
8780,760,1,21,1,31,2,1,4,0,1,1
10357,1614,1,18,1,84,3,1,3,0,0,0
5693,1086,2,19,2,24,6,2,1,0,0,0
6522,686,1,17,2,40,5,4,2,0,0,0
10364,2036,1,17,2,99,3,1,3,0,0,0
5540,951,1,21,2,96,1,3,2,0,0,0
7174,1939,2,20,2,51,5,4,4,0,0,0
6561,1599,2,20,2,55,3,1,1,0,0,0
6045,1015,2,18,1,7,5,1,3,0,0,0
11529,788,1,19,2,58,1,3,4,0,1,1
10858,1001,2,20,2,99,4,2,4,0,1,1
4446,767,2,20,2,22,1,4,1,0,0,0
11604,1171,2,21,2,60,6,2,1,0,0,0
6011,744,2,18,2,91,6,2,1,0,0,0
12305,1094,2,21,1,36,2,1,2,0,0,0
5116,2008,2,20,1,91,2,3,2,0,0,0
5571,1406,2,19,1,63,2,4,4,0,0,0
5197,1266,2,19,2,96,1,2,2,0,0,0
6748,1859,2,17,1,32,6,4,3,0,0,0
14047,1081,2,17,2,74,4,2,2,1,1,1
7564,1751,1,21,1,2,5,4,1,0,0,0
10206,1846,2,17,2,67,5,2,1,0,0,0
11310,1352,2,18,2,35,6,4,2,0,0,0
14035,1399,1,20,2,55,4,1,1,0,0,0
6784,985,1,17,1,45,6,2,1,0,0,0
4170,1623,1,19,1,37,6,2,2,0,0,0
11158,1672,2,20,2,10,4,2,1,0,0,0
13022,1563,1,18,2,95,1,3,4,0,1,1
9293,1317,2,20,2,60,4,3,2,0,0,0
10710,1188,2,17,1,78,2,1,2,0,0,0
10237,698,1,21,1,95,3,3,2,0,0,0
4845,1394,1,17,1,33,6,4,2,0,0,0
10841,1912,1,18,2,24,3,2,2,0,0,0
12538,818,2,21,2,64,1,3,3,0,1,1
10209,1346,2,17,1,14,5,2,4,0,1,1
8822,893,2,19,1,60,5,3,3,0,0,1
7309,1028,2,17,2,69,5,4,3,0,0,0
4324,673,1,19,2,71,6,3,3,0,0,0
7400,1049,1,20,2,80,3,2,3,0,0,0
4682,1850,1,18,1,63,4,3,2,0,0,0
9140,1610,1,21,1,49,6,3,1,0,0,0
12742,1072,2,20,1,16,1,3,4,0,1,1
12522,698,1,20,1,64,4,4,3,1,1,1
9842,1390,2,18,1,52,1,3,2,0,0,0
13187,1185,2,17,2,96,1,2,4,0,1,1
5903,719,2,20,2,91,1,3,1,0,0,0
12702,1338,1,17,2,75,4,3,2,0,0,0
9443,1364,1,21,1,66,3,1,1,0,0,0
11175,1193,2,20,2,33,2,4,2,0,0,0
13388,1279,1,20,2,54,3,4,3,0,1,1
6293,868,2,21,1,30,6,3,1,0,0,0
11635,1368,2,21,1,77,3,3,3,0,1,1
8399,611,2,21,2,97,4,3,2,0,0,0
5354,1494,1,20,2,35,6,2,1,0,0,0
14534,661,1,18,2,56,4,4,3,1,1,1
10274,1792,1,17,1,7,5,2,3,0,0,0
12030,757,1,19,2,44,1,1,2,0,0,0
8292,1969,1,21,2,62,3,3,2,0,0,0
10806,658,2,20,1,35,1,3,2,0,0,0
14363,621,1,18,1,38,2,1,4,1,1,1
4119,859,2,18,2,81,5,4,1,0,0,0
13747,891,1,20,2,91,5,2,4,1,1,1
5265,707,2,18,1,42,4,4,4,0,0,0
13422,2062,1,19,2,20,1,1,4,0,1,1
14166,1704,2,19,1,96,2,3,4,0,1,1
10359,1042,2,17,2,48,2,3,2,0,0,0
11480,710,2,19,1,41,2,4,2,0,0,0
4823,1635,2,19,1,94,4,3,1,0,0,0
9879,1763,2,20,2,12,2,4,4,0,0,1
10568,1451,1,17,1,68,5,3,4,0,1,1
12738,1259,1,17,2,26,6,3,4,0,1,1
12802,2039,1,20,1,85,5,2,4,0,1,1
11802,1468,1,20,1,93,6,1,1,0,0,0
11509,2035,2,20,1,3,1,3,1,0,0,0
13731,1387,1,19,2,17,1,4,4,0,1,1
5382,1761,2,21,1,66,6,4,2,0,0,0
4758,1752,2,21,2,82,3,2,4,0,0,0
7965,698,1,20,2,81,2,3,1,0,0,0
13128,2017,1,18,2,81,2,1,4,0,1,1
4472,1660,1,18,1,59,6,3,4,0,0,0
7344,1468,1,17,2,2,6,3,4,0,0,0
13511,1646,1,19,2,26,5,1,1,0,0,0
13529,1836,2,19,1,49,1,2,2,0,0,0
9039,1237,1,21,1,38,6,1,1,0,0,0
10175,1345,1,19,2,91,6,2,3,0,0,1
14529,958,1,20,1,49,6,3,4,1,1,1
9152,864,1,17,2,52,6,3,3,0,0,1
8367,1770,1,20,2,4,3,2,2,0,0,0
13159,918,2,21,2,76,3,1,2,1,1,1
11146,1368,1,21,2,2,3,2,3,0,0,1
14111,1481,1,18,1,68,3,2,1,0,0,0
9209,983,1,17,1,46,1,2,2,0,0,0
9480,1855,1,20,2,96,6,2,3,0,0,0
8853,690,1,20,2,90,4,2,2,0,0,0
9419,1229,2,18,2,92,6,3,4,0,1,1
8562,1475,2,18,2,27,6,3,3,0,0,0
6446,1063,2,17,1,55,4,2,1,0,0,0
7471,1524,2,21,2,94,3,4,2,0,0,0
14916,1822,1,18,2,47,6,2,3,0,1,1
10600,837,1,18,2,77,1,1,3,0,1,1
6942,1214,2,18,2,98,2,2,2,0,0,0
5856,1620,2,19,1,57,6,1,4,0,0,0
5148,912,1,17,1,67,1,4,4,0,0,0
10059,1798,2,17,2,54,5,1,3,0,0,0
6077,1723,2,20,1,94,1,1,2,0,0,0
12387,1678,2,19,2,76,2,3,1,0,0,0
11316,1614,2,20,1,6,4,3,2,0,0,0
13145,1815,1,21,1,74,5,2,4,0,1,1
4391,1645,2,17,1,37,2,3,1,0,0,0
9981,1713,1,20,1,47,3,2,1,0,0,0
14302,1993,1,17,1,41,2,3,4,0,1,1
9737,1463,2,17,1,69,3,2,3,0,0,0
9308,1675,2,19,2,29,4,4,4,0,0,1
12959,1366,2,18,1,100,1,3,2,0,0,0
9499,1531,1,18,1,49,4,2,1,0,0,0
12158,886,2,18,1,40,1,3,4,0,1,1
9040,1408,1,21,2,26,5,4,1,0,0,0
11996,897,2,21,1,93,4,1,1,0,0,0
8182,1892,2,18,2,42,6,1,4,0,0,0
12024,1323,2,21,2,44,1,3,3,0,1,1
11718,635,1,19,1,5,3,3,4,0,1,1
5618,1445,1,19,2,23,1,3,4,0,0,0
5706,802,2,17,2,28,4,4,1,0,0,0
7544,775,2,19,2,41,4,2,1,0,0,0
6036,1078,1,21,1,63,3,1,3,0,0,0
6188,929,1,17,2,58,3,1,2,0,0,0
11763,1303,2,19,1,76,2,2,4,0,1,1
7564,1139,1,20,2,34,6,3,4,0,0,1
14898,723,1,18,2,95,5,3,3,1,1,1
7933,1743,1,18,1,47,2,1,4,0,0,0
11852,1155,1,20,2,95,2,2,4,0,1,1
14366,662,2,21,1,54,5,3,4,1,1,1
7816,1678,2,18,1,22,5,4,3,0,0,0
7354,1977,2,21,1,61,5,4,2,0,0,0
7945,1017,1,20,1,15,1,3,3,0,0,0
9887,1642,1,18,1,76,1,1,4,0,0,1
13741,1756,1,17,1,64,3,4,4,0,1,1
11019,1580,2,17,1,21,5,2,1,0,0,0
12870,1982,2,20,2,90,6,1,4,0,1,1
4676,1147,1,18,1,20,2,3,3,0,0,0
14003,1441,2,18,1,57,5,4,2,0,0,0
13306,1982,1,18,2,50,2,1,1,0,0,0
8869,1719,1,21,2,56,6,2,3,0,0,0
12270,1999,1,18,2,55,5,1,4,0,1,1
10421,1048,2,17,1,58,1,4,3,0,0,1
14308,1884,2,20,1,73,4,3,4,0,1,1
10177,1645,2,18,1,61,3,3,2,0,0,0
11815,882,1,17,1,73,5,1,3,0,1,1
13064,944,2,19,2,99,5,3,3,0,1,1
12430,1833,2,18,2,81,2,2,1,0,0,0
12043,1040,1,17,1,100,2,1,2,0,0,0
6964,1402,2,21,2,48,5,2,3,0,0,0
6138,945,2,19,2,54,6,2,4,0,0,0
8600,1134,2,20,1,82,5,3,3,0,0,0
14996,907,2,17,2,31,5,2,2,1,1,1
12382,1795,2,19,1,74,4,4,3,0,0,1
14466,1457,2,20,1,80,1,4,2,0,0,0
5138,1307,1,19,1,22,2,1,4,0,0,0
12514,1493,1,18,2,1,1,3,4,0,1,1
6046,2050,2,19,2,1,4,2,4,0,0,0
14198,1945,2,21,1,62,2,3,3,0,1,1
13542,980,1,21,2,13,6,3,2,1,1,1
9489,1789,2,19,2,24,1,1,3,0,0,0
13342,1151,2,21,2,81,2,1,2,0,0,0
8488,1308,1,21,1,51,4,2,1,0,0,0
7713,1677,2,19,2,28,1,1,1,0,0,0
5714,910,2,20,1,85,5,1,2,0,0,0
10243,694,1,20,1,79,5,3,4,0,1,1
4857,1274,1,20,1,15,5,1,1,0,0,0
11199,1220,2,20,1,70,2,3,2,0,0,0
9868,1497,1,20,1,65,2,1,3,0,0,0
6963,1570,1,18,1,4,1,4,2,0,0,0
13847,1357,1,19,1,49,6,2,1,0,0,0
9244,616,2,20,1,55,2,4,1,0,0,0
10440,692,2,21,2,1,6,4,1,0,0,0
7061,903,1,19,2,15,6,3,1,0,0,0
9040,875,2,18,2,72,3,4,4,0,1,1
4955,1402,1,18,1,28,3,2,2,0,0,0
4308,1739,1,21,2,41,2,4,4,0,0,0
5861,1118,2,18,1,52,6,1,1,0,0,0
11237,1092,1,21,2,63,5,1,3,0,1,1
4394,944,1,17,2,25,1,4,4,0,0,0
14354,1567,1,17,2,76,1,1,1,0,0,0
11147,1996,2,17,1,84,6,2,2,0,0,0
4629,1401,2,20,1,44,2,3,4,0,0,0
11801,1979,2,19,2,57,3,4,4,0,1,1
8291,1651,2,19,1,38,6,1,2,0,0,0
14743,1545,1,18,2,60,1,3,3,0,1,1
11348,691,1,19,2,92,4,4,2,0,0,0
5098,1062,2,20,2,20,2,3,2,0,0,0
9990,1983,2,21,1,1,3,4,3,0,0,0
14389,1784,1,18,1,69,3,2,2,0,0,0
5480,742,1,18,1,52,5,3,3,0,0,0
12844,924,1,21,1,19,6,1,3,0,1,1
12361,1757,2,19,1,38,6,4,3,0,0,1
8996,1865,2,17,2,93,5,4,4,0,0,0
8374,2011,1,20,1,81,1,2,2,0,0,0
4619,1474,2,20,2,43,3,4,3,0,0,0
10476,958,2,20,1,37,3,2,3,0,1,1
4629,1705,2,19,2,89,3,2,4,0,0,0
12521,648,2,20,1,17,5,2,3,1,1,1
14187,2038,2,17,2,34,1,1,4,0,1,1
14721,1344,2,20,2,25,6,2,1,1,1,1
5636,1257,1,20,1,65,4,4,1,0,0,0
10260,1147,2,21,2,91,3,2,3,0,0,1
6218,1977,2,21,2,78,2,4,3,0,0,0
13674,1931,1,20,2,66,3,1,1,0,0,0
5282,754,1,20,1,89,4,4,2,0,0,0
12912,1049,1,19,2,98,5,2,2,0,0,0
14938,1905,1,21,1,93,4,1,4,0,1,1
7088,1235,1,21,1,7,4,1,2,0,0,0
13778,1010,2,18,2,35,5,1,2,1,1,1
8539,802,2,19,1,21,1,3,3,0,0,1
14604,726,2,21,2,9,5,2,3,1,1,1
6972,1008,1,17,2,40,3,3,2,0,0,0
10273,631,1,19,1,2,3,4,3,0,1,1
9882,644,1,17,2,49,5,1,4,0,1,1
6382,1838,2,17,1,64,6,2,1,0,0,0
14429,1700,1,18,1,53,1,4,3,0,1,1
4045,1346,1,21,2,52,5,2,4,0,0,0
10104,1235,1,21,1,25,6,3,4,0,1,1
4165,887,2,21,2,13,5,3,2,0,0,0
8910,1464,1,18,2,42,2,1,3,0,0,0
7262,1937,1,17,1,95,4,3,3,0,0,0
11713,623,2,18,1,75,5,1,1,0,0,0
12990,1118,2,19,2,98,2,2,1,0,0,0
11450,1016,1,18,1,10,5,4,3,0,1,1
7802,2093,2,18,2,63,2,4,4,0,0,0
13658,1879,2,17,1,69,5,3,2,0,0,0
12251,670,1,17,2,38,2,4,3,1,1,1
6262,1344,1,17,1,84,1,2,3,0,0,0
10917,982,2,21,1,81,2,1,4,0,1,1
8849,1106,2,17,2,78,1,1,1,0,0,0
13026,1112,2,21,2,46,5,3,2,0,0,0
4684,2062,2,20,2,17,4,3,2,0,0,0
9164,2044,1,17,2,38,5,4,3,0,0,0
10814,1877,1,19,1,27,2,4,2,0,0,0
11158,1331,1,20,2,84,3,3,1,0,0,0
6034,1749,1,18,2,83,6,1,4,0,0,0
6720,1958,1,18,1,48,2,4,1,0,0,0
6807,2006,2,19,2,46,2,1,3,0,0,0
4582,1604,2,18,2,84,6,4,1,0,0,0
14293,2064,1,17,1,59,3,2,3,0,1,1
13735,1315,2,17,1,2,4,4,4,0,1,1
13627,1843,1,19,2,74,3,1,3,0,1,1
13112,2086,2,18,2,28,6,1,1,0,0,0
4969,1034,1,19,1,36,2,1,3,0,0,0
13921,948,2,19,1,18,5,4,1,1,1,1
9733,1379,1,20,1,60,3,1,3,0,0,1
12254,1312,1,18,1,26,3,3,2,0,0,0
4008,1980,1,17,2,8,4,2,2,0,0,0
5191,1548,2,20,1,70,4,2,3,0,0,0
9836,897,2,18,2,15,6,3,4,0,1,1
7757,1213,2,17,1,87,2,3,4,0,0,1
6963,815,1,18,1,2,4,2,3,0,0,0
12396,684,1,20,1,94,4,1,3,1,1,1
8955,1181,1,17,1,40,6,3,2,0,0,0
4288,1792,1,21,2,81,4,1,2,0,0,0
13038,1147,1,19,1,40,2,1,3,0,1,1
4118,1521,2,20,1,43,3,1,1,0,0,0
14180,1526,1,21,1,41,3,1,4,0,1,1
4136,1225,2,18,2,76,2,1,3,0,0,0
11536,1412,2,17,2,45,5,3,4,0,1,1
4656,1518,2,20,1,41,2,2,2,0,0,0
7658,937,2,18,2,59,6,2,2,0,0,0
11453,1557,1,19,2,91,4,4,4,0,1,1
9329,781,2,19,2,19,5,4,3,0,0,1
7049,872,2,17,2,9,6,4,2,0,0,0
11860,1060,1,19,2,53,1,1,4,0,1,1
12489,1654,2,19,2,77,1,1,4,0,1,1
14904,769,1,20,2,50,1,1,4,1,1,1
10187,981,2,19,2,70,3,3,4,0,1,1
6755,692,1,19,2,84,1,2,2,0,0,0
4717,1862,2,20,1,95,6,2,2,0,0,0
13888,1863,2,21,1,14,2,3,1,0,0,0
7188,1391,2,21,2,58,4,4,1,0,0,0
14915,1584,2,17,2,17,6,2,1,0,0,0
6676,1949,1,19,2,60,6,3,4,0,0,0
11901,1638,1,17,1,49,5,1,4,0,1,1
14236,611,1,18,2,30,5,3,2,1,1,1
10372,1677,1,18,1,35,3,1,1,0,0,0
11639,1381,1,19,1,16,2,3,3,0,1,1
5548,866,1,19,2,86,2,2,1,0,0,0
13436,2023,2,20,2,52,3,3,3,0,0,1
6618,1993,1,18,2,91,3,2,2,0,0,0
4150,822,1,19,2,70,2,4,1,0,0,0
12776,1629,2,19,1,6,3,2,2,0,0,0
11317,1695,1,21,2,88,6,1,1,0,0,0
12786,956,1,21,2,27,1,1,1,0,0,0
11333,1431,1,20,1,81,6,2,1,0,0,0
14785,1651,1,19,1,98,6,3,4,0,1,1
6536,1983,2,21,1,3,2,3,4,0,0,0
4803,1992,1,17,1,26,5,3,1,0,0,0
11195,1788,1,17,2,55,5,2,1,0,0,0
10751,1438,1,18,2,17,6,3,3,0,0,1
10817,1516,2,18,1,27,3,3,4,0,1,1
5862,1527,2,19,1,47,1,3,3,0,0,0
4840,1724,1,19,2,49,2,1,1,0,0,0
4468,1725,1,20,2,83,4,4,3,0,0,0
10946,1131,1,20,2,95,3,4,2,0,0,0
12510,1982,1,21,1,30,4,4,1,0,0,0
9891,2068,2,21,1,21,2,2,4,0,0,0
6925,1697,1,19,1,24,4,1,1,0,0,0
7728,1419,2,21,1,89,2,2,1,0,0,0
14124,627,2,19,1,83,3,3,4,1,1,1
10864,1333,2,20,2,54,2,4,4,0,1,1
13788,1696,1,18,2,99,3,4,4,0,1,1
10834,2057,2,20,2,75,2,1,1,0,0,0
10229,1151,1,19,2,75,5,3,2,0,0,0
7637,1305,2,19,2,23,3,1,2,0,0,0
4417,1998,1,19,2,29,4,2,4,0,0,0
8830,1579,2,20,2,75,3,4,4,0,0,1
4578,2036,2,17,2,21,5,4,2,0,0,0
7553,1086,1,17,1,96,3,3,3,0,0,0
6558,1405,2,17,1,4,6,2,3,0,0,0
12499,1005,2,17,1,78,4,1,4,0,1,1
6047,1173,1,19,1,19,4,2,2,0,0,0
5216,1599,2,21,1,91,2,2,3,0,0,0
4149,668,2,17,1,51,4,4,3,0,0,0
7144,824,1,21,1,69,4,2,1,0,0,0
12489,1762,2,18,1,63,6,4,2,0,0,0
12859,1964,1,17,2,24,2,3,3,0,0,1
10997,1454,1,20,1,40,1,1,4,0,1,1
9447,783,2,19,2,73,1,2,4,0,1,1
11515,2012,2,20,1,40,1,1,4,0,0,1
13637,2078,2,17,1,21,2,3,3,0,0,1
5851,1945,1,19,1,8,5,3,3,0,0,0
5278,1740,2,18,1,29,5,3,2,0,0,0
12202,1985,2,18,1,12,2,1,4,0,1,1
5530,1130,2,18,2,31,4,3,1,0,0,0
14718,1660,2,21,2,97,1,4,2,0,0,0
4103,1913,1,17,2,88,6,2,4,0,0,0
10446,795,1,20,1,2,5,4,2,0,0,0
6841,913,1,17,1,37,1,3,3,0,0,0
5345,624,2,19,1,85,6,3,4,0,0,1
9028,649,2,19,1,12,4,4,3,0,0,1
9118,1649,1,17,1,78,3,1,3,0,0,0
12730,669,1,17,2,91,5,1,4,1,1,1
12548,1725,2,17,2,7,4,1,4,0,1,1
10170,623,2,20,1,31,4,3,4,0,1,1
9136,1830,1,19,2,42,5,2,2,0,0,0
11928,1942,1,18,1,82,2,4,1,0,0,0
9046,1556,2,18,1,86,3,1,1,0,0,0
12818,1977,2,18,1,77,1,1,4,0,1,1
9907,1595,1,20,2,8,2,3,4,0,0,1
8879,1098,1,18,2,57,1,1,4,0,1,1
4500,1235,1,19,2,14,5,4,2,0,0,0
7073,1458,1,19,1,38,2,1,2,0,0,0
8202,1459,1,21,1,28,4,1,3,0,0,0
14498,1333,1,20,1,77,1,1,2,1,1,1
14215,1563,1,19,1,74,5,3,4,0,1,1
11168,1495,2,18,1,3,6,3,3,0,0,1
12245,2024,1,20,2,78,2,3,3,0,0,1
11233,1131,2,21,2,3,3,4,4,0,1,1
7634,1926,2,20,1,64,5,2,1,0,0,0
14112,1081,2,20,1,11,2,2,1,1,1,1
10226,1685,2,19,2,7,6,4,4,0,0,1
13919,1577,1,19,2,96,3,4,2,0,0,0
13044,1623,2,19,1,99,1,2,3,0,1,1
10389,1827,1,17,2,31,3,3,4,0,0,1
13651,1417,2,20,2,43,2,1,3,0,1,1
12157,1717,1,21,2,41,3,3,3,0,0,1
12590,1634,1,19,1,20,3,1,4,0,1,1
11046,753,1,19,1,7,6,4,1,0,0,0
12587,985,1,19,2,45,3,1,3,0,1,1
6715,1536,2,20,2,83,4,3,4,0,0,0
4717,1643,2,21,1,36,6,3,3,0,0,0
13688,1596,2,21,1,65,2,1,3,0,1,1
13703,863,1,17,2,37,1,2,3,1,1,1
8152,1264,1,18,1,83,6,3,4,0,0,1
13551,1565,2,20,2,48,4,1,4,0,1,1
10710,1544,1,18,2,61,2,1,2,0,0,0
7348,1369,1,20,1,61,6,2,4,0,0,0
7059,1480,1,20,2,67,3,1,1,0,0,0
6217,1250,1,21,2,91,5,3,4,0,0,0
7872,1241,1,21,2,8,3,4,4,0,0,1
6447,1390,1,20,2,48,3,2,4,0,0,0
13037,852,2,18,2,29,1,4,2,1,1,1
13748,934,1,21,1,39,1,4,2,1,1,1
14252,1658,1,19,1,41,2,4,1,0,0,0
11827,930,2,17,1,19,5,3,3,0,1,1
8274,1380,2,20,1,100,3,1,3,0,0,0
14988,1938,2,19,1,21,4,2,3,0,1,1
10183,896,2,20,2,5,2,1,4,0,1,1
5623,959,2,18,1,74,6,3,3,0,0,0
6549,1648,1,21,1,95,3,2,2,0,0,0
11470,1525,1,18,2,97,6,1,4,0,1,1
14813,1602,1,19,2,49,4,1,1,0,0,0
5879,1007,1,17,1,77,5,2,4,0,0,0
6604,841,1,20,2,32,2,1,4,0,0,1
6531,933,2,21,2,80,5,4,4,0,0,1
4726,970,1,18,2,67,6,1,2,0,0,0
8457,1469,2,19,1,87,2,4,1,0,0,0
8911,1397,2,20,2,6,1,3,3,0,0,0
14533,830,2,17,1,4,4,1,1,1,1,1
5702,1199,1,20,1,45,2,4,1,0,0,0
7419,726,2,20,2,96,5,1,3,0,0,0
6311,1411,2,20,2,49,5,3,3,0,0,0
11619,1600,1,19,2,58,1,3,1,0,0,0
13337,2023,2,21,2,95,1,1,3,0,0,1
13438,2082,1,21,1,10,5,4,4,0,1,1
5518,1435,2,17,1,2,5,2,2,0,0,0
14550,1938,1,17,2,95,4,2,1,0,0,0
9817,1169,1,18,2,79,2,2,3,0,0,1
13139,1629,2,21,2,75,5,2,4,0,1,1
7968,1804,1,17,1,79,3,3,3,0,0,0
6772,1574,2,18,2,38,1,4,1,0,0,0
7778,602,2,18,1,70,3,1,1,0,0,0
12212,893,2,17,1,20,1,2,4,0,1,1
13396,1635,1,17,2,50,2,3,1,0,0,0
11180,1225,2,17,2,56,4,4,2,0,0,0
7708,1291,2,17,1,43,6,1,4,0,0,1
8377,1043,2,20,2,73,5,4,2,0,0,0
5686,1178,2,20,2,31,6,4,2,0,0,0
14343,2088,2,21,2,35,1,3,3,0,1,1
14152,2017,2,20,1,48,1,2,3,0,1,1
6550,641,2,17,2,2,1,1,1,0,0,0
12292,1342,1,21,2,13,3,3,1,0,0,0
7420,1239,2,18,2,19,4,1,2,0,0,0
13933,1540,2,18,2,54,6,4,2,0,0,0
12599,1420,1,17,2,2,2,1,3,0,1,1
12863,743,1,17,1,45,2,1,2,1,1,1
9605,1281,2,17,1,71,6,1,2,0,0,0
9152,1256,1,18,1,58,3,2,1,0,0,0
13783,1424,1,17,1,12,1,2,4,0,1,1
4012,1842,2,18,2,35,6,2,2,0,0,0
11362,1743,1,17,1,33,5,4,1,0,0,0
9743,640,2,17,1,27,4,2,4,0,1,1
14919,859,2,19,2,87,5,3,4,1,1,1
10930,1636,1,21,1,4,3,1,2,0,0,0
9522,1448,2,21,2,52,1,4,4,0,0,1
11029,804,2,18,2,99,3,2,3,0,1,1
12875,1405,2,17,1,3,6,3,2,0,0,0
4718,1262,2,20,1,80,3,2,2,0,0,0
6183,1142,2,18,2,18,5,2,3,0,0,0
13152,602,1,21,1,15,6,3,1,1,1,1
9158,1581,1,21,2,78,1,4,1,0,0,0
4612,1707,1,17,2,81,1,1,4,0,0,0
6436,948,1,17,1,53,2,4,3,0,0,0
9684,1363,2,20,2,87,4,1,4,0,1,1
9545,1393,1,20,2,96,2,4,1,0,0,0
7527,795,2,17,1,13,2,4,2,0,0,0
11381,821,1,19,1,67,1,4,1,0,0,0
10305,1427,1,18,1,38,1,2,1,0,0,0
11761,981,1,17,1,25,6,2,4,0,1,1
7581,1591,2,18,2,64,3,4,3,0,0,0
14684,1309,1,17,1,49,2,3,3,1,1,1
14808,1832,2,21,2,49,5,4,4,0,1,1
14493,2029,2,17,1,60,5,1,2,0,0,0
4923,2078,1,18,2,1,4,3,2,0,0,0
9536,1997,2,17,1,17,6,4,1,0,0,0
6350,1633,2,19,2,96,5,1,2,0,0,0
9224,2015,2,17,1,60,3,2,3,0,0,0
14999,1156,1,17,1,35,3,3,4,1,1,1
9254,1411,2,19,2,67,3,3,3,0,0,0
10651,1565,2,20,1,99,3,2,4,0,1,1
8050,1768,2,20,2,35,2,1,1,0,0,0
7355,841,2,17,1,77,3,4,1,0,0,0
8303,2023,1,18,2,92,5,1,4,0,0,0
11300,1847,1,19,1,20,6,2,1,0,0,0
4193,1863,2,21,1,56,2,2,1,0,0,0
7712,1887,2,19,2,82,3,2,3,0,0,0
5751,924,1,21,2,29,6,3,1,0,0,0
7479,615,2,21,1,59,6,3,4,0,1,1
7743,1669,1,21,1,39,5,3,1,0,0,0
9980,638,2,21,2,3,4,4,4,0,1,1
4475,1956,1,19,1,7,2,1,4,0,0,0
5972,1927,1,17,2,49,6,4,1,0,0,0
4246,1821,2,21,2,81,4,2,2,0,0,0
5729,1679,1,18,1,87,1,1,3,0,0,0
11499,1084,1,21,1,11,3,4,1,0,0,0
5375,1810,2,17,2,65,6,1,4,0,0,0
6811,1318,2,20,2,28,5,4,2,0,0,0
11168,1800,1,18,1,31,2,1,1,0,0,0
5561,1022,2,18,2,58,6,4,3,0,0,0
6668,990,2,20,1,2,3,2,3,0,0,0
7207,1199,2,19,1,89,5,2,2,0,0,0
8750,645,2,18,1,18,6,2,4,0,1,1
12745,1211,1,20,1,25,3,2,1,0,0,0
7538,701,1,17,2,57,2,4,1,0,0,0
14476,1268,2,17,2,63,1,1,4,1,1,1
7999,902,2,19,1,59,4,2,2,0,0,0
4738,1242,1,21,1,3,1,1,3,0,0,0
7761,2059,1,20,2,56,3,3,1,0,0,0
11881,741,2,21,2,75,3,4,4,0,1,1
5131,1407,1,18,1,86,6,3,2,0,0,0
4408,1999,2,19,1,18,6,4,4,0,0,0
4813,1341,1,17,1,29,3,4,1,0,0,0
7540,2011,1,18,2,61,3,1,4,0,0,0
11065,1435,2,17,1,91,4,1,2,0,0,0
5621,619,1,18,2,74,5,2,3,0,0,0
9335,1698,1,18,1,82,1,4,2,0,0,0
12343,644,1,20,1,88,6,2,4,1,1,1
9775,1691,1,21,1,73,2,3,4,0,0,1
10513,2064,1,17,1,21,3,4,3,0,0,0
14978,1832,2,17,1,66,3,3,3,0,1,1
8631,1231,2,19,1,48,5,4,4,0,0,1
8291,1332,2,20,2,24,6,3,4,0,0,1
10584,1140,2,18,2,99,2,4,2,0,0,0
9148,1064,2,18,2,98,2,1,2,0,0,0
11633,1738,2,19,1,53,3,2,1,0,0,0
11587,1225,2,21,2,78,2,2,1,0,0,0
9882,817,2,17,1,1,1,3,2,0,0,0
10467,1777,2,19,1,16,4,1,4,0,0,1
8883,1521,1,18,1,59,3,3,1,0,0,0
8894,907,2,21,1,45,4,3,2,0,0,0
9800,1559,2,18,1,5,1,4,2,0,0,0
9070,1557,1,19,1,42,2,1,2,0,0,0
6612,679,1,17,1,38,2,4,4,0,0,1
9494,729,2,18,1,54,4,3,2,0,0,0
4778,1970,1,19,2,84,5,2,4,0,0,0
4774,700,2,18,2,25,1,3,4,0,0,0
6141,1077,2,21,2,77,5,1,3,0,0,0
9677,1089,2,18,1,52,3,2,2,0,0,0
6713,1457,2,17,1,25,5,3,3,0,0,0
8822,1693,2,19,2,36,3,4,1,0,0,0
9027,1791,1,21,2,75,2,4,4,0,0,1
5689,953,1,18,2,51,2,4,1,0,0,0
9532,1333,1,17,1,55,5,1,2,0,0,0
9746,1270,1,20,2,38,3,2,3,0,0,1
11989,1524,1,18,1,35,1,2,3,0,0,1
11012,1538,2,20,2,16,4,1,3,0,0,1
12201,1308,1,21,2,29,2,1,3,0,1,1
10594,1751,2,18,2,23,5,2,1,0,0,0
6579,1792,1,21,2,78,2,1,4,0,0,0
7625,996,2,18,2,72,2,2,4,0,0,1
6140,1913,2,20,2,38,3,1,2,0,0,0
14580,1770,1,20,2,81,1,1,4,0,1,1
